season,Unnamed: 0,movie,studio,gross,release,time
Q1 2012,8015,Casa de mi Padre,Lionsgate,5909483.0,2012-03-16,2012-03-31
Q1 2012,8019,Hubble 3D,Warner Bros.,52503602.0,2012-03-19,2012-03-31
Q1 2012,8024,"Jeff, Who Lives at Home",Paramount Vantage,4269426.0,2012-03-16,2012-03-31
Q1 2012,8026,The Raid: Redemption,Sony Pictures Classics,4105187.0,2012-03-23,2012-03-31
Q1 2012,8029,Goon,Magnolia Pictures,3998373.0,2012-02-24,2012-03-31
Q1 2012,8042,Albert Nobbs,Roadside Attractions,3014696.0,2012-01-27,2012-03-31
Q1 2012,8046,Jiro Dreams of Sushi,Magnolia Pictures,2552478.0,2012-03-09,2012-03-31
Q1 2012,8051,Under the Sea 3D,Warner Bros.,36223935.0,2012-02-13,2012-03-31
Q1 2012,8061,The Oscar Nominated Short Films 2012: Live Action,Shorts International,1702415.0,2012-02-10,2012-03-31
Q1 2012,8077,Casablanca2011 Re-release,Warner Bros.,1155330.0,2012-03-21,2012-03-31
Q1 2012,8078,Ek Main Aur Ekk Tu,UTV Motion Pictures,1154063.0,2012-02-10,2012-03-31
Q1 2012,8079,The Deep Blue Sea,Music Box Films,1126525.0,2012-03-23,2012-03-31
Q1 2012,8082,In Darkness,Sony Pictures Classics,1041455.0,2012-02-10,2012-03-31
Q1 2012,8086,Rampart,Millennium Entertainment,972512.0,2012-02-10,2012-03-31
Q1 2012,8094,Thin Ice,ATO Pictures,790421.0,2012-02-17,2012-03-31
Q1 2012,8100,Coriolanus,The Weinstein Company,757195.0,2012-01-20,2012-03-31
Q1 2012,8103,Agent Vinod,Eros International,698210.0,2012-03-23,2012-03-31
Q1 2012,8114,W.E.,The Weinstein Company,583455.0,2012-02-03,2012-03-31
Q1 2012,8116,Undefeated,The Weinstein Company,562218.0,2012-02-17,2012-03-31
Q1 2012,8118,Being Flynn,Focus Features,540152.0,2012-03-02,2012-03-31
Q1 2012,8129,October Baby2012 Re-release,The Samuel Goldwyn Company,2123309.0,2012-03-23,2012-03-31
Q1 2012,8131,Seeking Justice,Anchor Bay Films,411746.0,2012-03-16,2012-03-31
Q1 2012,8140,Chico & Rita,GKIDS,350524.0,2012-02-10,2012-03-31
Q1 2012,8143,Love,China Lion Film Distribution,309200.0,2012-02-17,2012-03-31
Q1 2012,8147,Bully,The Weinstein Company,279202.0,2012-03-30,2012-03-31
Q1 2012,8149,Love in the Buff,China Lion Film Distribution,256451.0,2012-03-30,2012-03-31
Q1 2012,8167,Vettai,UTV Motion Pictures,204373.0,2012-01-13,2012-03-31
Q1 2012,8170,Tim and Eric's Billion Dollar Movie,Magnolia Pictures,201436.0,2012-03-02,2012-03-31
Q1 2012,8177,Lost Woods,Nocturnal Features,180117.0,2012-03-02,2012-03-31
Q1 2012,8178,Fullmetal Alchemist: The Sacred Star of Milos,Eleven Arts,177802.0,2012-01-20,2012-03-31
Q1 2012,8179,Tere Naal Love Ho Gaya,UTV Motion Pictures,177743.0,2012-02-24,2012-03-31
Q1 2012,8180,Monumental: In Search of America's National Treasure,ArtAffects Entertainment,177729.0,2012-03-30,2012-03-31
Q1 2012,8186,Crazy Horse,Zipporah Films,157782.0,2012-01-18,2012-03-31
Q1 2012,8189,Bullhead,Drafthouse Films,151840.0,2012-02-17,2012-03-31
Q1 2012,8204,"Turn Me On, Dammit!",New Yorker Films,126085.0,2012-03-30,2012-03-31
Q1 2012,8231,Deep Sea,Warner Bros.,46403478.0,2012-03-03,2012-03-31
Q1 2012,8235,The Innkeepers,Magnolia Pictures,78396.0,2012-02-03,2012-03-31
Q1 2012,8236,The Island President,The Samuel Goldwyn Company,76398.0,2012-03-28,2012-03-31
Q1 2012,8237,On the Ice,Rogers & Cowan/PMK,73492.0,2012-02-17,2012-03-31
Q1 2012,8238,Detachment,Tribeca Film,72689.0,2012-03-16,2012-03-31
Q1 2012,8239,Agneepath,Eros International,72632.0,2012-01-26,2012-03-31
Q1 2012,8243,An Inconsistent Truth,Rocky Mountain Pictures,69394.0,2012-01-27,2012-03-31
Q1 2012,8244,Intruders,Millennium Entertainment,69136.0,2012-03-30,2012-03-31
Q1 2012,8251,Once Upon a Time in Anatolia,The Cinema Guild,151399.0,2012-01-04,2012-03-31
Q1 2012,8252,The Bodyguard2012 Re-release,Warner Bros.,61020.0,2012-03-28,2012-03-31
Q1 2012,8274,The FP,Drafthouse Films,40557.0,2012-03-16,2012-03-31
Q1 2012,8276,Paan Singh Tomar,UTV Motion Pictures,40311.0,2012-03-02,2012-03-31
Q1 2012,8279,Children of Paradise2012 Re-release,Janus Films,36986.0,2012-03-09,2012-03-31
Q1 2012,8288,Musical Chairs,Paladin,31478.0,2012-03-23,2012-03-31
Q1 2012,8298,Kill List,IFC Films,29063.0,2012-02-03,2012-03-31
Q1 2012,8299,The Fairy,Kino Lorber,34951.0,2012-02-24,2012-03-31
Q1 2012,8302,The Turin Horse,The Cinema Guild,56298.0,2012-02-10,2012-03-31
Q1 2012,8306,Sound of Noise,Magnolia Pictures,24565.0,2012-03-09,2012-03-31
Q1 2012,8316,"The Devil, Probably",The Film Desk,26210.0,2012-01-13,2012-03-31
Q1 2012,8333,Juan of the Dead,Outsider Pictures,18000.0,2012-03-16,2012-03-31
Q1 2012,8336,This Is Not a Film,Palisades Tartan,75465.0,2012-02-29,2012-03-31
Q1 2012,8348,Kung Fu Joe,Indican Pictures,15120.0,2012-02-10,2012-03-31
Q1 2012,8355,Attenberg,Strand Releasing,23289.0,2012-03-09,2012-03-31
Q1 2012,8358,Sing Your Song,S2BN Films,46715.0,2012-01-13,2012-03-31
Q1 2012,8360,Reuniting the Rubins,Monterey Media,13569.0,2012-03-16,2012-03-31
Q1 2012,8361,The Trouble with Bliss,7A Productions,13093.0,2012-03-23,2012-03-31
Q1 2012,8367,Monsieur Verdoux,The Film Desk,63643.0,2012-03-14,2012-03-31
Q1 2012,8375,The Front Line,Well Go USA Entertainment,11018.0,2012-01-20,2012-03-31
Q1 2012,8380,Dysfunctional Friends,Datari Turner Productions,10624.0,2012-02-03,2012-03-31
Q1 2012,8381,Santa Mesa,Indican Pictures,10490.0,2012-01-13,2012-03-31
Q1 2012,8384,The Extraordinary Voyage,Flicker Alley,50907.0,2012-02-10,2012-03-31
Q1 2012,8391,Natural Selection,The Cinema Guild,54947.0,2012-03-16,2012-03-31
Q1 2012,8392,The City Dark,Argot Pictures,9269.0,2012-01-18,2012-03-31
Q1 2012,8403,The Snowtown Murders,IFC Films,8452.0,2012-03-02,2012-03-31
Q1 2012,8411,Roadie,Magnolia Pictures,7825.0,2012-01-06,2012-03-31
Q1 2012,8412,Last Days Here,IFC Films,7643.0,2012-03-02,2012-03-31
Q1 2012,8418,The Pruitt-Igoe Myth,First Run,39547.0,2012-01-20,2012-03-31
Q1 2012,8419,Around June,Indican Pictures,10101.0,2012-02-24,2012-03-31
Q1 2012,8434,The Miners' Hymns,Icarus Films,6051.0,2012-02-08,2012-03-31
Q1 2012,8440,BuzzKill,Indican Pictures,5860.0,2012-01-20,2012-03-31
Q1 2012,8441,The Long Day Closes,The Film Desk,22366.0,2012-03-05,2012-03-31
Q1 2012,8449,Nostalgia for the Light,Icarus Films,163962.0,2012-01-13,2012-03-31
Q1 2012,8451,Newlyweds,Tribeca Film,5000.0,2012-01-13,2012-03-31
Q1 2012,8454,"Tomorrow, When the War Began",Freestyle Releasing,4936.0,2012-02-24,2012-03-31
Q1 2012,8455,Brake,IFC Films,4876.0,2012-03-21,2012-03-31
Q1 2012,8460,Starry Starry Night,China Lion Film Distribution,8988.0,2012-03-23,2012-03-31
Q1 2012,8471,The Salt of Life,Zeitgeist Films,315726.0,2012-03-02,2012-03-31
Q1 2012,8475,Loosies,IFC Films,3519.0,2012-01-11,2012-03-31
Q1 2012,8477,See What I'm Saying: The Deaf Entertainers Documentary,Worldplay,116109.0,2012-03-19,2012-03-31
Q1 2012,8481,Windfall,First Run,5833.0,2012-02-03,2012-03-31
Q1 2012,8487,Apart,Truly Indie,3161.0,2012-03-09,2012-03-31
Q1 2012,8489,Perfect Sense,IFC Films,2959.0,2012-02-03,2012-03-31
Q1 2012,8491,The Understudy,Indican Pictures,13122.0,2012-03-16,2012-03-31
Q1 2012,8504,Scorn,Cortelyou Films,2206.0,2012-03-01,2012-03-31
Q1 2012,8506,The Beat Hotel,First Run,5954.0,2012-03-30,2012-03-31
Q1 2012,8513,Domain2012 Re-release,Strand Releasing,6649.0,2012-01-13,2012-03-31
Q1 2012,8514,I Kissed a Vampire,Monterey Media,1794.0,2012-03-30,2012-03-31
Q1 2012,8515,Battleship Potemkin,Kino International,50526.0,2012-01-14,2012-03-31
Q1 2012,8516,Where Are You Taking Me?,Icarus Films,1492.0,2012-03-02,2012-03-31
Q1 2012,8519,Putin's Kiss,Kino Lorber,9144.0,2012-02-17,2012-03-31
Q1 2012,8527,The Decoy Bride,IFC Films,759.0,2012-03-09,2012-03-31
Q1 2012,8548,Playback,Magnolia Pictures,264.0,2012-03-16,2012-03-31
Q1 2012,8549,Shanghai Red2010 Re-release,Indican Pictures,18784.0,2012-02-12,2012-03-31
Q1 2012,8550,Michael,Strand Releasing,14414.0,2012-02-15,2012-03-31
Q1 2012,8551,Art Is... The Permanent Revolution,First Run,4050.0,2012-03-02,2012-03-31
Q2 2012,7854,The Avengers,Walt Disney Studios Motion Pictures,623357910.0,2012-05-04,2012-06-30
Q2 2012,7860,Brave,Walt Disney Studios Motion Pictures,237283207.0,2012-06-22,2012-06-30
Q2 2012,7862,Ted,Universal Pictures,218815487.0,2012-06-29,2012-06-30
Q2 2012,7863,Madagascar 3: Europe's Most Wanted,DreamWorks,216391482.0,2012-06-08,2012-06-30
Q2 2012,7865,Men in Black 3,Sony Pictures Releasing,179020854.0,2012-05-25,2012-06-30
Q2 2012,7868,Snow White and the Huntsman,Universal Pictures,155332381.0,2012-06-01,2012-06-30
Q2 2012,7873,Prometheus,Twentieth Century Fox,126477084.0,2012-06-08,2012-06-30
Q2 2012,7876,Magic Mike,Warner Bros.,113721571.0,2012-06-29,2012-06-30
Q2 2012,7882,Think Like a Man,Screen Gems,91547205.0,2012-04-20,2012-06-30
Q2 2012,7888,Dark Shadows,Warner Bros.,79727149.0,2012-05-11,2012-06-30
Q2 2012,7895,Madea's Witness Protection,Lionsgate,65653242.0,2012-06-29,2012-06-30
Q2 2012,7896,Battleship,Universal Pictures,65422625.0,2012-05-18,2012-06-30
Q2 2012,7903,The Lucky One,Warner Bros.,60457138.0,2012-04-20,2012-06-30
Q2 2012,7904,The Dictator,Paramount Pictures,59650222.0,2012-05-16,2012-06-30
Q2 2012,7906,Titanic2012 3D Release,Paramount Pictures,57884114.0,2012-04-04,2012-06-30
Q2 2012,7907,American Reunion,Universal Pictures,57011521.0,2012-04-06,2012-06-30
Q2 2012,7925,The Best Exotic Marigold Hotel,Fox Searchlight Pictures,46412041.0,2012-05-04,2012-06-30
Q2 2012,7926,Moonrise Kingdom,Focus Features,45512466.0,2012-05-25,2012-06-30
Q2 2012,7928,The Three Stooges,Twentieth Century Fox,44338224.0,2012-04-13,2012-06-30
Q2 2012,7935,The Cabin in the Woods2012 Re-release,Lionsgate,42073277.0,2012-04-13,2012-06-30
Q2 2012,7936,What to Expect When You're Expecting,Lionsgate,41152203.0,2012-05-18,2012-06-30
Q2 2012,7942,Rock of Ages,Warner Bros.,38518613.0,2012-06-15,2012-06-30
Q2 2012,7943,Abraham Lincoln: Vampire Hunter,Twentieth Century Fox,37519139.0,2012-06-22,2012-06-30
Q2 2012,7945,That's My Boy,Sony Pictures Releasing,36931089.0,2012-06-15,2012-06-30
Q2 2012,7956,The Pirates! Band of Misfits,Sony Pictures Releasing,31051126.0,2012-04-27,2012-06-30
Q2 2012,7958,The Five-Year Engagement,Universal Pictures,28835528.0,2012-04-27,2012-06-30
Q2 2012,7960,Chimpanzee,Walt Disney Studios Motion Pictures,27373646.0,2012-04-20,2012-06-30
Q2 2012,7975,Chernobyl Diaries,Warner Bros.,18119640.0,2012-05-25,2012-06-30
Q2 2012,7980,Safe,Lionsgate,17142080.0,2012-04-27,2012-06-30
Q2 2012,7981,The Raven,Relativity Media,16008272.0,2012-04-27,2012-06-30
Q2 2012,7987,Lockout,FilmDistrict,14326864.0,2012-04-13,2012-06-30
Q2 2012,7993,People Like Us,Walt Disney Studios Motion Pictures,11649640.0,2012-06-29,2012-06-30
Q2 2012,7995,Beasts of the Southern Wild,Fox Searchlight Pictures,12795746.0,2012-06-27,2012-06-30
Q2 2012,7997,To the Arctic 3D,Warner Bros.,14553890.0,2012-04-20,2012-06-30
Q2 2012,7999,The Intouchables,The Weinstein Company,10198820.0,2012-05-25,2012-06-30
Q2 2012,8005,Bernie,Millennium Entertainment,9206470.0,2012-04-27,2012-06-30
Q2 2012,8007,Seeking a Friend for the End of the World,Focus Features,7078738.0,2012-06-22,2012-06-30
Q2 2012,8011,Born to Be Wild,Warner Bros.,25921547.0,2012-04-08,2012-06-30
Q2 2012,8016,For Greater Glory: The True Story of Cristiada,Arc Entertainment,5672846.0,2012-06-01,2012-06-30
Q2 2012,8027,Safety Not Guaranteed,FilmDistrict,4010957.0,2012-06-08,2012-06-30
Q2 2012,8030,Bully2012 Re-release,The Weinstein Company,3863446.0,2012-04-13,2012-06-30
Q2 2012,8041,Space Station 3D,IMAX,93379882.0,2012-04-19,2012-06-30
Q2 2012,8044,Girl in Progress,Lionsgate,2609412.0,2012-05-11,2012-06-30
Q2 2012,8058,Hysteria,Sony Pictures Classics,1804139.0,2012-05-18,2012-06-30
Q2 2012,8059,Housefull 2,Eros International,1791780.0,2012-04-06,2012-06-30
Q2 2012,8062,Sea Rex 3D: Journey to a Prehistoric World,3D Entertainment,6096582.0,2012-05-28,2012-06-30
Q2 2012,8067,Marley,Magnolia Pictures,1413480.0,2012-04-20,2012-06-30
Q2 2012,8072,To Rome with Love,Sony Pictures Classics,16685867.0,2012-06-22,2012-06-30
Q2 2012,8073,Take This Waltz,Magnolia Pictures,1239692.0,2012-06-29,2012-06-30
Q2 2012,8075,Woman Thou Art Loosed: On the 7th Day,Codeblack Entertainment,1206683.0,2012-04-13,2012-06-30
Q2 2012,8076,Headhunters,Magnolia Pictures,1200010.0,2012-04-27,2012-06-30
Q2 2012,8083,Damsels in Distress,Sony Pictures Classics,1008455.0,2012-04-06,2012-06-30
Q2 2012,8093,Darling Companion,Sony Pictures Classics,793815.0,2012-04-20,2012-06-30
Q2 2012,8095,Teri Meri Kahaani,Eros International,781196.0,2012-06-22,2012-06-30
Q2 2012,8097,Rowdy Rathore,UTV Motion Pictures,777373.0,2012-06-01,2012-06-30
Q2 2012,8099,Bill W.,Page 124 Productions,786506.0,2012-05-18,2012-06-30
Q2 2012,8111,Blue Like Jazz,Roadside Attractions,595018.0,2012-04-13,2012-06-30
Q2 2012,8117,Vicky Donor,Eros International,549001.0,2012-04-20,2012-06-30
Q2 2012,8120,Where Do We Go Now?,Sony Pictures Classics,531997.0,2012-05-11,2012-06-30
Q2 2012,8126,Midnight in Paris,Sony Pictures Classics,56817045.0,2012-05-20,2012-06-30
Q2 2012,8127,Ferrari Ki Sawaari,Eros International,434107.0,2012-06-15,2012-06-30
Q2 2012,8130,Sound of My Voice,Fox Searchlight Pictures,408015.0,2012-04-27,2012-06-30
Q2 2012,8142,A Cat in Paris,GKIDS,309973.0,2012-06-01,2012-06-30
Q2 2012,8152,Lola Versus,Fox Searchlight Pictures,252603.0,2012-06-08,2012-06-30
Q2 2012,8158,Tezz,Eros International,229931.0,2012-04-27,2012-06-30
Q2 2012,8161,Neil Young Journeys,Sony Pictures Classics,215026.0,2012-06-29,2012-06-30
Q2 2012,8166,Grand Illusion,Rialto Pictures,172885.0,2012-05-11,2012-06-30
Q2 2012,8168,Touchback,Anchor Bay Films,204232.0,2012-04-13,2012-06-30
Q2 2012,8181,The Hunter,Magnolia Pictures,176669.0,2012-04-06,2012-06-30
Q2 2012,8187,Deadtime,Nocturnal Features,156072.0,2012-05-11,2012-06-30
Q2 2012,8192,Deadly Renovations,Nocturnal Features,146146.0,2012-06-08,2012-06-30
Q2 2012,8193,I Wish,Magnolia Pictures,145808.0,2012-05-11,2012-06-30
Q2 2012,8200,High School,Anchor Bay Films,139034.0,2012-06-01,2012-06-30
Q2 2012,8202,Warriors of the Rainbow: Seediq Bale I,Well Go USA Entertainment,136166.0,2012-04-27,2012-06-30
Q2 2012,8206,God Bless America,Magnolia Pictures,122550.0,2012-05-11,2012-06-30
Q2 2012,8207,Cowgirls 'n Angels,The Samuel Goldwyn Company,120680.0,2012-05-25,2012-06-30
Q2 2012,8208,Bel Ami,Magnolia Pictures,120462.0,2012-06-08,2012-06-30
Q2 2012,8212,Follow Me: The Yoni Netanyahu Story,International Film Circuit,112679.0,2012-05-04,2012-06-30
Q2 2012,8216,The Perfect Family,Variance Films,110313.0,2012-05-04,2012-06-30
Q2 2012,8228,Hardflip,Rocky Mountain Pictures,96734.0,2012-06-01,2012-06-30
Q2 2012,8229,The Road,Freestyle Releasing,92476.0,2012-05-11,2012-06-30
Q2 2012,8241,My Way,CJ Entertainment,70177.0,2012-04-20,2012-06-30
Q2 2012,8242,Taur Mittran Di,Eros International,69510.0,2012-05-11,2012-06-30
Q2 2012,8248,The Invisible War,Cinedigm Entertainment Group,62649.0,2012-06-22,2012-06-30
Q2 2012,8257,Beyond the Black Rainbow,Magnolia Pictures,56491.0,2012-05-18,2012-06-30
Q2 2012,8270,Double Trouble,China Lion Film Distribution,44788.0,2012-06-08,2012-06-30
Q2 2012,8271,The Graduate45th Anniversary Reunion,Rialto Pictures,43466.0,2012-04-11,2012-06-30
Q2 2012,8272,Last Call at the Oasis,ATO Pictures,42423.0,2012-05-04,2012-06-30
Q2 2012,8278,Paul Williams Still Alive,Abramorama,38691.0,2012-06-08,2012-06-30
Q2 2012,8280,Mansome,Paladin,36280.0,2012-05-18,2012-06-30
Q2 2012,8283,Conquest 1453,NeoClassics Films,35730.0,2012-04-06,2012-06-30
Q2 2012,8289,Kalakalappu,UTV Motion Pictures,30949.0,2012-05-11,2012-06-30
Q2 2012,8307,Otter 501,Paladin,24449.0,2012-05-11,2012-06-30
Q2 2012,8313,Keyhole,Monterey Media,22826.0,2012-04-06,2012-06-30
Q2 2012,8319,Pianomania,First Run,49534.0,2012-05-27,2012-06-30
Q2 2012,8321,Jesus Henry Christ,Entertainment One,20183.0,2012-04-20,2012-06-30
Q2 2012,8323,Whores' Glory,Kino Lorber,31073.0,2012-04-27,2012-06-30
Q2 2012,8329,Lovely Molly,Image Entertainment,18464.0,2012-05-18,2012-06-30
Q2 2012,8337,Celine and Julie Go Boating,New Yorker Films,30831.0,2012-05-04,2012-06-30
Q2 2012,8340,Grandmaster,UTV Motion Pictures,17077.0,2012-05-04,2012-06-30
Q2 2012,8346,This Binary Universe,Indican Pictures,15875.0,2012-05-04,2012-06-30
Q2 2012,8347,A Little Bit of Heaven,Millennium Entertainment,15375.0,2012-05-04,2012-06-30
Q2 2012,8351,Unraveled,GoDigital,14615.0,2012-04-13,2012-06-30
Q2 2012,8366,Here,Strand Releasing,24774.0,2012-04-13,2012-06-30
Q2 2012,8374,We Won't Grow Old Together,The Film Desk,13927.0,2012-06-08,2012-06-30
Q2 2012,8377,Wallander: Hämnden2012 Re-release,Music Box Films,10960.0,2012-05-25,2012-06-30
Q2 2012,8387,Lost Bohemia,Long Shot Factory,19767.0,2012-05-20,2012-06-30
Q2 2012,8390,"Oslo, August 31st",Strand Releasing,72683.0,2012-05-25,2012-06-30
Q2 2012,8396,Arjun: The Warrior Prince,UTV Motion Pictures,10017.0,2012-05-25,2012-06-30
Q2 2012,8402,Cartas a Elena,Freestyle Releasing,8511.0,2012-06-08,2012-06-30
Q2 2012,8404,Five Broken Cameras,Kino Lorber,102579.0,2012-05-30,2012-06-30
Q2 2012,8407,Surviving Progress,First Run,53149.0,2012-04-06,2012-06-30
Q2 2012,8417,The Giant Mechanical Man,Tribeca Film,7396.0,2012-04-27,2012-06-30
Q2 2012,8420,The Woman in the Fifth,ATO Pictures,99092.0,2012-06-15,2012-06-30
Q2 2012,8421,Payback,Zeitgeist Films,16559.0,2012-04-25,2012-06-30
Q2 2012,8425,Bonsái,Strand Releasing,17393.0,2012-05-11,2012-06-30
Q2 2012,8429,Tonight You're Mine,Roadside Attractions,6255.0,2012-05-11,2012-06-30
Q2 2012,8431,The Day He Arrives,The Cinema Guild,13644.0,2012-04-20,2012-06-30
Q2 2012,8435,How to Grow a Band,International Film Circuit,20135.0,2012-04-13,2012-06-30
Q2 2012,8439,American Animal,Screen Media Films,5928.0,2012-05-18,2012-06-30
Q2 2012,8442,Virginia,Entertainment One,12728.0,2012-05-18,2012-06-30
Q2 2012,8443,Booker's Place: A Mississippi Story,Tribeca Film,5549.0,2012-04-25,2012-06-30
Q2 2012,8450,Downtown Express,International Film Circuit,5010.0,2012-04-20,2012-06-30
Q2 2012,8452,Monsieur Lazhar,Music Box Films,2007075.0,2012-04-13,2012-06-30
Q2 2012,8453,Inventing Our Life: The Kibbutz Experiment,First Run,16503.0,2012-04-27,2012-06-30
Q2 2012,8465,The Moth Diaries,IFC Films,3838.0,2012-04-20,2012-06-30
Q2 2012,8473,Kumaré,Kino Lorber,131909.0,2012-06-20,2012-06-30
Q2 2012,8479,Summer2011 Re-release,The Film Desk,43323.0,2012-06-09,2012-06-30
Q2 2012,8482,Sleepless Night,Tribeca Film,3358.0,2012-05-11,2012-06-30
Q2 2012,8484,Grassroots,The Samuel Goldwyn Company,10798.0,2012-06-22,2012-06-30
Q2 2012,8485,Elles,Kino Lorber,157221.0,2012-04-27,2012-06-30
Q2 2012,8496,The Samaritan,IFC Films,2521.0,2012-05-18,2012-06-30
Q2 2012,8501,Le Amiche,The Film Desk,68167.0,2012-06-18,2012-06-30
Q2 2012,8503,Last Ride2012 Re-release,Music Box Films,5880.0,2012-06-29,2012-06-30
Q2 2012,8505,Patagonia Rising,First Run,2064.0,2012-06-08,2012-06-30
Q2 2012,8507,Le combat dans l'île,The Film Desk,49545.0,2012-06-12,2012-06-30
Q2 2012,8511,Hit So Hard,Variance Films,31221.0,2012-04-13,2012-06-30
Q2 2012,8525,"Pink Ribbons, Inc.",First Run,26429.0,2012-06-01,2012-06-30
Q2 2012,8529,The Loving Story,Icarus Films,700.0,2012-06-08,2012-06-30
Q2 2012,8530,A Grin Without A Cat,Icarus Films,43616.0,2012-05-01,2012-06-30
Q2 2012,8534,Death of a Superhero,Tribeca Film,607.0,2012-05-04,2012-06-30
Q2 2012,8537,Meeting Evil,Magnolia Pictures,525.0,2012-05-04,2012-06-30
Q2 2012,8539,Nobody Else But You,First Run,41969.0,2012-05-11,2012-06-30
Q2 2012,8540,American: The Bill Hicks Story,Variance Films,91326.0,2012-04-08,2012-06-30
Q2 2012,8544,Apartment 143,Magnolia Pictures,383.0,2012-06-01,2012-06-30
Q2 2012,8546,Wish Me Away,First Run,18268.0,2012-06-01,2012-06-30
Q2 2012,8547,Never Stand Still,First Run,5206.0,2012-05-18,2012-06-30
Q2 2012,8552,Film socialisme2010 Re-release,Lorber Films,36495.0,2012-06-03,2012-06-30
Q2 2012,8560,Unforgivable,Strand Releasing,154189.0,2012-06-29,2012-06-30
Q3 2012,7855,The Dark Knight Rises,Warner Bros.,448139099.0,2012-07-20,2012-09-30
Q3 2012,7859,The Amazing Spider-Man,Sony Pictures Releasing,262030663.0,2012-07-03,2012-09-30
Q3 2012,7867,Ice Age: Continental Drift,Twentieth Century Fox,161321843.0,2012-07-13,2012-09-30
Q3 2012,7869,Hotel Transylvania,Sony Pictures Releasing,148313048.0,2012-09-28,2012-09-30
Q3 2012,7877,The Bourne Legacy,Universal Pictures,113203870.0,2012-08-10,2012-09-30
Q3 2012,7884,The Campaign,Warner Bros.,86907746.0,2012-08-10,2012-09-30
Q3 2012,7886,The Expendables 2,Lionsgate,85028192.0,2012-08-17,2012-09-30
Q3 2012,7899,Pitch Perfect,Universal Pictures,65001093.0,2012-09-28,2012-09-30
Q3 2012,7900,Hope Springs,Sony Pictures Releasing,63536011.0,2012-08-08,2012-09-30
Q3 2012,7905,Total Recall,Sony Pictures Releasing,58877969.0,2012-08-03,2012-09-30
Q3 2012,7908,ParaNorman,Focus Features,56003051.0,2012-08-17,2012-09-30
