season,Unnamed: 0,movie,studio,gross,release,time
Q1 2007,4752,300,Warner Bros.,210614939.0,2007-03-09,2007-03-31
Q1 2007,4756,Wild Hogs,Walt Disney Studios Motion Pictures,163409353.0,2007-03-02,2007-03-31
Q1 2007,4767,Blades of Glory,DreamWorks,118594548.0,2007-03-30,2007-03-31
Q1 2007,4769,Ghost Rider,Sony Pictures Releasing,115802596.0,2007-02-16,2007-03-31
Q1 2007,4772,Norbit,DreamWorks,95673607.0,2007-02-09,2007-03-31
Q1 2007,4773,Meet the Robinsons,Walt Disney Studios Motion Pictures,95511981.0,2007-03-30,2007-03-31
Q1 2007,4776,Bridge to Terabithia,Walt Disney Studios Motion Pictures,80564107.0,2007-02-16,2007-03-31
Q1 2007,4783,Stomp the Yard,Screen Gems,61356221.0,2007-01-12,2007-03-31
Q1 2007,4789,TMNT,Warner Bros.,54149098.0,2007-03-23,2007-03-31
Q1 2007,4791,Music and Lyrics,Warner Bros.,50572589.0,2007-02-14,2007-03-31
Q1 2007,4794,Premonition,Sony Pictures Releasing,47852604.0,2007-03-16,2007-03-31
Q1 2007,4795,Shooter,Paramount Pictures,47003582.0,2007-03-23,2007-03-31
Q1 2007,4801,Because I Said So,Universal Pictures,42674040.0,2007-02-02,2007-03-31
Q1 2007,4802,Epic Movie,Twentieth Century Fox,39706932.0,2007-01-26,2007-03-31
Q1 2007,4810,Freedom Writers,Paramount Pictures,36605602.0,2007-01-05,2007-03-31
Q1 2007,4812,Smokin' Aces,Universal Pictures,35787686.0,2007-01-26,2007-03-31
Q1 2007,4813,The Messengers,Screen Gems,35374833.0,2007-02-02,2007-03-31
Q1 2007,4816,Breach,Universal Pictures,33231264.0,2007-02-16,2007-03-31
Q1 2007,4817,Zodiac,Paramount Pictures,33080084.0,2007-03-02,2007-03-31
Q1 2007,4819,Daddy's Little Girls,Lionsgate,31366978.0,2007-02-14,2007-03-31
Q1 2007,4845,The Hills Have Eyes II,Fox Atomic,20774758.0,2007-03-23,2007-03-31
Q1 2007,4846,Reno 911!: Miami,Twentieth Century Fox,20313720.0,2007-02-23,2007-03-31
Q1 2007,4849,Reign Over Me,Sony Pictures Releasing,19661987.0,2007-03-23,2007-03-31
Q1 2007,4860,Dead Silence,Universal Pictures,16809076.0,2007-03-16,2007-03-31
Q1 2007,4862,Happily N'Ever After,Lionsgate,15589393.0,2007-01-05,2007-03-31
Q1 2007,4863,Catch and Release,Sony Pictures Releasing,15475591.0,2007-01-26,2007-03-31
Q1 2007,4864,Alpha Dog,Universal Pictures,15309602.0,2007-01-12,2007-03-31
Q1 2007,4876,The Namesake,Fox Searchlight Pictures,13535636.0,2007-03-09,2007-03-31
Q1 2007,4883,I Think I Love My Wife,Fox Searchlight Pictures,12513596.0,2007-03-16,2007-03-31
Q1 2007,4886,Deep Sea,Warner Bros.,46403478.0,2007-03-03,2007-03-31
Q1 2007,4890,The Astronaut Farmer,Warner Bros.,11003643.0,2007-02-23,2007-03-31
Q1 2007,4891,Primeval,Walt Disney Studios Motion Pictures,10189120.0,2007-01-12,2007-03-31
Q1 2007,4895,Black Snake Moan,Paramount Vantage,9396870.0,2007-03-02,2007-03-31
Q1 2007,4908,Pride,Lionsgate,7057600.0,2007-03-23,2007-03-31
Q1 2007,4933,Blood and Chocolate,Metro-Goldwyn-Mayer (MGM),3526847.0,2007-01-26,2007-03-31
