season,Unnamed: 0,movie,studio,gross,release,time
Q1 2010,6632,Alice in Wonderland,Walt Disney Studios Motion Pictures,332430200.0,2010-03-05,2010-03-31
Q1 2010,6639,How to Train Your Dragon,DreamWorks,217581231.0,2010-03-26,2010-03-31
Q1 2010,6646,Shutter Island,Paramount Pictures,128012934.0,2010-02-19,2010-03-31
Q1 2010,6651,Valentine's Day,Warner Bros.,110485654.0,2010-02-12,2010-03-31
Q1 2010,6659,The Book of Eli,Warner Bros.,94835059.0,2010-01-15,2010-03-31
Q1 2010,6663,Percy Jackson & the Olympians: The Lightning Thief,Twentieth Century Fox,88731293.0,2010-02-12,2010-03-31
Q1 2010,6669,Dear John,Screen Gems,80014842.0,2010-02-05,2010-03-31
Q1 2010,6676,The Bounty Hunter,Sony Pictures Releasing,67061228.0,2010-03-19,2010-03-31
Q1 2010,6677,Diary of a Wimpy Kid,Twentieth Century Fox,63901573.0,2010-03-19,2010-03-31
Q1 2010,6679,The Wolfman,Universal Pictures,61979680.0,2010-02-12,2010-03-31
Q1 2010,6680,The Last Song,Walt Disney Studios Motion Pictures,61723843.0,2010-03-31,2010-03-31
Q1 2010,6684,Tooth Fairy,Twentieth Century Fox,60008770.0,2010-01-22,2010-03-31
Q1 2010,6696,Hot Tub Time Machine,Metro-Goldwyn-Mayer (MGM),50287556.0,2010-03-26,2010-03-31
Q1 2010,6701,Cop Out,Warner Bros.,44875481.0,2010-02-26,2010-03-31
Q1 2010,6705,Edge of Darkness,Warner Bros.,43313890.0,2010-01-29,2010-03-31
Q1 2010,6710,Legion,Screen Gems,40168080.0,2010-01-22,2010-03-31
Q1 2010,6711,The Crazies,Overture Films,39123589.0,2010-02-26,2010-03-31
Q1 2010,6719,Green Zone,Universal Pictures,35053660.0,2010-03-12,2010-03-31
Q1 2010,6723,She's Out of My League,Paramount Pictures,32010860.0,2010-03-12,2010-03-31
Q1 2010,6726,When in Rome,Walt Disney Studios Motion Pictures,31145051.0,2010-01-29,2010-03-31
Q1 2010,6729,Daybreakers,Lionsgate,30101577.0,2010-01-08,2010-03-31
Q1 2010,6731,Brooklyn's Finest,Overture Films,27163593.0,2010-03-05,2010-03-31
Q1 2010,6735,Leap Year,Universal Pictures,25918920.0,2010-01-08,2010-03-31
Q1 2010,6739,The Spy Next Door,Lionsgate,24307086.0,2010-01-15,2010-03-31
Q1 2010,6740,From Paris with Love,Lionsgate,24077427.0,2010-02-05,2010-03-31
Q1 2010,6751,Our Family Wedding,Fox Searchlight Pictures,20255281.0,2010-03-12,2010-03-31
Q1 2010,6752,Hubble 3D,Warner Bros.,52503602.0,2010-03-19,2010-03-31
Q1 2010,6753,Remember Me,Summit Entertainment,19068240.0,2010-03-12,2010-03-31
Q1 2010,6759,The Ghost Writer,Summit Entertainment,15541549.0,2010-02-19,2010-03-31
Q1 2010,6762,Repo Men,Universal Pictures,13794835.0,2010-03-19,2010-03-31
Q1 2010,6766,Extraordinary Measures,CBS Films,12068313.0,2010-01-22,2010-03-31
Q1 2010,6771,The Girl with the Dragon Tattoo,Music Box Films,10095033.0,2010-03-19,2010-03-31
Q1 2010,6783,City Island,Anchor Bay Films,6671036.0,2010-03-19,2010-03-31
Q1 2010,6784,The Last Station,Sony Pictures Classics,6617867.0,2010-01-15,2010-03-31
Q1 2010,6789,Under the Sea 3D,Warner Bros.,36223935.0,2010-02-13,2010-03-31
Q1 2010,6797,Greenberg,Focus Features,4234170.0,2010-03-19,2010-03-31
Q1 2010,6799,My Name Is Khan,Fox Searchlight Pictures,4015569.0,2010-02-12,2010-03-31
Q1 2010,6800,The Runaways,Apparition,3573673.0,2010-03-19,2010-03-31
Q1 2010,6808,Chloe,Sony Pictures Classics,3075255.0,2010-03-26,2010-03-31
Q1 2010,6812,To Save a Life,The Samuel Goldwyn Company,2569955.0,2010-01-22,2010-03-31
Q1 2010,6819,A Prophet,Sony Pictures Classics,2087720.0,2010-02-26,2010-03-31
Q1 2010,6837,Deep Sea,Warner Bros.,46403478.0,2010-03-03,2010-03-31
Q1 2010,6840,The Oscar Nominated Short Films 2010: Live Action,Shorts International,1018169.0,2010-02-19,2010-03-31
Q1 2010,6857,North Face,Music Box Films,711421.0,2010-01-29,2010-03-31
Q1 2010,6859,Mid-August Lunch,Zeitgeist Films,675299.0,2010-03-17,2010-03-31
Q1 2010,6861,The Secret of Kells,GKIDS,676775.0,2010-03-05,2010-03-31
Q1 2010,6869,Mother,Magnolia Pictures,551509.0,2010-03-12,2010-03-31
Q1 2010,6871,The Art of the Steal,IFC Films,544890.0,2010-02-26,2010-03-31
Q1 2010,6876,Veer,Eros International,527193.0,2010-01-22,2010-03-31
Q1 2010,6878,Preacher's Kid,8x Entertainment,515065.0,2010-01-29,2010-03-31
Q1 2010,6883,Dolphins and Whales 3D: Tribes of the Ocean,3D Entertainment,7714996.0,2010-02-15,2010-03-31
Q1 2010,6894,Fish Tank,IFC Films,374675.0,2010-01-15,2010-03-31
Q1 2010,6898,Creation,Newmarket Films,341323.0,2010-01-22,2010-03-31
