season,Unnamed: 0,movie,studio,gross,release,time
Q4 1993,381,Short Cuts,Fine Line Features,6110979.0,1993-10-01,1993-12-31
Q4 1993,387,"Faraway, So Close!",Sony Pictures Classics,810455.0,1993-12-21,1993-12-31
Q4 1993,389,Ruby Cairo,Miramax,608866.0,1993-10-29,1993-12-31
Q4 1993,390,M. Butterfly,Warner Bros.,1498795.0,1993-10-01,1993-12-31
Q4 1993,391,Naked,New Line Cinema,1769305.0,1993-12-17,1993-12-31
Q4 1993,392,Three Colors: Blue,Miramax,1324974.0,1993-11-30,1993-12-31
Q4 1993,396,The War Room,October Films,901668.0,1993-11-03,1993-12-31
Q4 1993,397,The Saint of Fort Washington,Warner Bros.,134454.0,1993-11-17,1993-12-31
Q4 1993,398,Dangerous Game,Metro-Goldwyn-Mayer (MGM),23671.0,1993-11-19,1993-12-31
Q4 1993,399,Wrestling Ernest Hemingway,Warner Bros.,278720.0,1993-12-17,1993-12-31
Q4 1993,409,Children of Fate: Life and Death in a Sicilian Family,First Run,1738.0,1993-11-23,1993-12-31
