season,Unnamed: 0,movie,studio,gross,release,time
Q1 2003,2457,A Guy Thing,Metro-Goldwyn-Mayer (MGM),15545431.0,2003-01-17,2003-03-31
Q1 2003,2462,Gods and Generals,Warner Bros.,12882934.0,2003-02-21,2003-03-31
Q1 2003,2467,Dark Blue,United Artists,9250301.0,2003-02-21,2003-03-31
Q1 2003,2497,The Guru,Universal Pictures,3095506.0,2003-01-31,2003-03-31
Q1 2003,2543,Assassination Tango,United Artists,1013272.0,2003-03-28,2003-03-31
Q1 2003,2548,Final Destination 2,New Line Cinema,46961214.0,2003-01-31,2003-03-31
Q1 2003,2556,"The Bread, My Sweet",Panorama Entertainment,1023156.0,2003-01-18,2003-03-31
Q1 2003,2563,City of God,Miramax,4801153.0,2003-01-17,2003-03-31
Q1 2003,2586,Amandla! A Revolution in Four Part Harmony,Artisan Entertainment,405331.0,2003-02-19,2003-03-31
Q1 2003,2587,Deliver Us from Eva,Focus Features,17547403.0,2003-02-07,2003-03-31
Q1 2003,2589,Blind Spot. Hitler's Secretary,Sony Pictures Classics,378382.0,2003-01-24,2003-03-31
Q1 2003,2593,Dil Ka Rishta,Tips,352128.0,2003-01-17,2003-03-31
Q1 2003,2594,Laurel Canyon,Sony Pictures Classics,723451.0,2003-03-07,2003-03-31
Q1 2003,2600,Khushi,Eros International,305205.0,2003-02-07,2003-03-31
Q1 2003,2614,Jet Lag,Christal Films,250000.0,2003-02-21,2003-03-31
Q1 2003,2635,Amen.,Kino International,255211.0,2003-01-24,2003-03-31
Q1 2003,2639,The Safety of Objects,IFC Films,313917.0,2003-03-07,2003-03-31
Q1 2003,2654,Open Hearts,Newmarket Films,136170.0,2003-02-21,2003-03-31
Q1 2003,2658,The Girl from Paris,Films Philos,182129.0,2003-03-21,2003-03-31
Q1 2003,2666,Till Human Voices Wake Us,Paramount Classics,120601.0,2003-02-21,2003-03-31
Q1 2003,2671,Irréversible,Lionsgate,781593.0,2003-03-07,2003-03-31
Q1 2003,2673,Raising Victor Vargas,IDP Distribution,2078661.0,2003-03-28,2003-03-31
Q1 2003,2681,Dum,Eros International,101000.0,2003-01-24,2003-03-31
Q1 2003,2704,The Fassbinder SeriesFilm Festival,Wellspring Media,162885.0,2003-02-14,2003-03-31
Q1 2003,2706,Chaos2002 Re-release,New Yorker Films,181587.0,2003-01-29,2003-03-31
Q1 2003,2728,Spun,Newmarket Films,51057.0,2003-03-14,2003-03-31
Q1 2003,2746,The Son,New Yorker Films,65955.0,2003-01-10,2003-03-31
Q1 2003,2753,Painted Fire,Kino International,64029.0,2003-02-14,2003-03-31
Q1 2003,2762,Nowhere in Africa,Zeitgeist Films,6178545.0,2003-03-07,2003-03-31
Q1 2003,2765,Stevie,Lionsgate,30378.0,2003-03-28,2003-03-31
Q1 2003,2781,Willard,New Line Cinema,6886089.0,2003-03-14,2003-03-31
Q1 2003,2785,Promises,Cowboy Pictures,247589.0,2003-03-15,2003-03-31
Q1 2003,2787,Fulltime Killer,Palm Pictures,23124.0,2003-03-21,2003-03-31
Q1 2003,2805,The Good Old Naughty Days,Strand Releasing,57241.0,2003-03-28,2003-03-31
Q1 2003,2813,Lawless Heart,First Look International,55104.0,2003-02-21,2003-03-31
Q1 2003,2836,Missing Young Woman,Balcony Releasing,8858.0,2003-02-21,2003-03-31
Q1 2003,2838,PinocchioItalian Version,Miramax,8586.0,2003-02-07,2003-03-31
Q1 2003,2841,Bolivia,Cinema Tropical,29222.0,2003-02-26,2003-03-31
Q1 2003,2842,In the Mirror of Maya Deren,Zeitgeist Films,8077.0,2003-01-24,2003-03-31
Q1 2003,2844,The Scoundrel's Wife,Miracle Film Distribution,8018.0,2003-02-28,2003-03-31
Q1 2003,2846,Down and Out with the Dolls,Indican Pictures,60000.0,2003-03-21,2003-03-31
Q1 2003,2852,All the Real Girls,Sony Pictures Classics,46791.0,2003-02-14,2003-03-31
Q1 2003,2858,The Slaughter Rule,Cowboy Pictures,13411.0,2003-01-08,2003-03-31
Q1 2003,2859,Gaudi Afternoon,Cinema Four,5858.0,2003-03-21,2003-03-31
Q1 2003,2867,Chaos,Tidepoint Pictures,4608.0,2003-03-07,2003-03-31
Q1 2003,2878,Journeys with George,Cinema Four,3588.0,2003-03-14,2003-03-31
Q1 2003,2882,Short Eyes,Castle Hill Productions,3456.0,2003-03-07,2003-03-31
Q1 2003,2888,The Navigators,First Look International,3052.0,2003-02-21,2003-03-31
Q1 2003,2893,View from the Top,Miramax,15599823.0,2003-03-21,2003-03-31
Q1 2003,2895,Dischord,Artistic License,2199.0,2003-02-28,2003-03-31
Q1 2003,2910,The Ballad of Bering Strait,Emerging Pictures,1440.0,2003-02-19,2003-03-31
Q1 2003,2917,Da wan,Sony Pictures Classics,820.0,2003-01-17,2003-03-31
Q1 2003,2921,Kira's Reason: A Love Story,First Run,4756.0,2003-01-17,2003-03-31
Q2 2003,2349,Finding Nemo,Walt Disney Studios Motion Pictures,339714978.0,2003-05-30,2003-06-30
Q2 2003,2351,The Matrix Reloaded,Warner Bros.,281576461.0,2003-05-15,2003-06-30
Q2 2003,2353,Bruce Almighty,Universal Pictures,242829261.0,2003-05-23,2003-06-30
Q2 2003,2354,X2: X-Men United,Twentieth Century Fox,214946072.0,2003-05-02,2003-06-30
Q2 2003,2358,Anger Management,Revolution Studios,135645823.0,2003-04-11,2003-06-30
Q2 2003,2359,Hulk,Universal Pictures,132177234.0,2003-06-20,2003-06-30
Q2 2003,2361,2 Fast 2 Furious,Universal Pictures,127145654.0,2003-06-06,2003-06-30
Q2 2003,2366,The Italian Job,Paramount Pictures,106128601.0,2003-05-30,2003-06-30
Q2 2003,2369,Daddy Day Care,Revolution Studios,104297061.0,2003-05-09,2003-06-30
Q2 2003,2372,Charlie's Angels: Full Throttle,Sony Pictures Releasing,100830111.0,2003-06-27,2003-06-30
Q2 2003,2380,Holes,Walt Disney Studios Motion Pictures,67406573.0,2003-04-18,2003-06-30
Q2 2003,2396,Identity,Sony Pictures Releasing,52159536.0,2003-04-25,2003-06-30
Q2 2003,2401,Phone Booth,Twentieth Century Fox,46491783.0,2003-04-04,2003-06-30
Q2 2003,2403,28 Days Later...,Fox Searchlight Pictures,45050805.0,2003-06-27,2003-06-30
Q2 2003,2406,The Lizzie McGuire Movie,Walt Disney Studios Motion Pictures,42734455.0,2003-05-02,2003-06-30
Q2 2003,2410,Rugrats Go Wild,Paramount Pictures,39402572.0,2003-06-13,2003-06-30
Q2 2003,2416,What a Girl Wants,Warner Bros.,36017014.0,2003-04-04,2003-06-30
Q2 2003,2421,Malibu's Most Wanted,Warner Bros.,34432201.0,2003-04-18,2003-06-30
Q2 2003,2428,Hollywood Homicide,Revolution Studios,30940691.0,2003-06-13,2003-06-30
Q2 2003,2437,Bulletproof Monk,Metro-Goldwyn-Mayer (MGM),23358708.0,2003-04-16,2003-06-30
Q2 2003,2443,Whale Rider,Newmarket Films,20772796.0,2003-06-06,2003-06-30
Q2 2003,2445,The In-Laws,Warner Bros.,20453431.0,2003-05-23,2003-06-30
Q2 2003,2447,Down with Love,Twentieth Century Fox,20221765.0,2003-05-09,2003-06-30
Q2 2003,2451,A Mighty Wind,Warner Bros.,17781006.0,2003-04-16,2003-06-30
Q2 2003,2456,Space Station 3D,IMAX,93379882.0,2003-04-19,2003-06-30
Q2 2003,2459,Ghosts of the Abyss,Walt Disney Studios Motion Pictures,17040871.0,2003-04-11,2003-06-30
Q2 2003,2460,Wrong Turn,Twentieth Century Fox,14372046.0,2003-05-30,2003-06-30
Q2 2003,2461,Alex & Emma,Warner Bros.,14218698.0,2003-06-20,2003-06-30
Q2 2003,2473,It Runs in the Family,Metro-Goldwyn-Mayer (MGM),7491839.0,2003-04-25,2003-06-30
Q2 2003,2474,Chasing Papi,Twentieth Century Fox,6113760.0,2003-04-16,2003-06-30
Q2 2003,2483,From Justin to Kelly,Twentieth Century Fox,4896280.0,2003-06-20,2003-06-30
Q2 2003,2491,Better Luck Tomorrow,Paramount Pictures,3802390.0,2003-04-11,2003-06-30
Q2 2003,2493,The Good Thief,Fox Searchlight Pictures,3494009.0,2003-04-02,2003-06-30
Q2 2003,2496,Capturing the Friedmans,Magnolia Pictures,3119113.0,2003-05-30,2003-06-30
Q2 2003,2501,Atanarjuat: The Fast Runner,Lot 47 Films,3770619.0,2003-04-12,2003-06-30
Q2 2003,2503,L'auberge espagnole2003 Re-release,Fox Searchlight Pictures,2826597.0,2003-05-16,2003-06-30
Q2 2003,2504,Man on the Train,Paramount Classics,2542020.0,2003-05-09,2003-06-30
Q2 2003,2506,The Dancer Upstairs,Fox Searchlight Pictures,2366864.0,2003-05-02,2003-06-30
Q2 2003,2526,Dumb and Dumberer: When Harry Met Lloyd,New Line Cinema,26276465.0,2003-06-13,2003-06-30
Q2 2003,2530,Rivers and Tides: Andy Goldsworthy Working with Time,Roxie Releasing,2200276.0,2003-06-26,2003-06-30
Q2 2003,2538,Together with You,United Artists,1151941.0,2003-05-30,2003-06-30
Q2 2003,2540,Cirque du Soleil: Journey of Man,Sony Pictures Classics,15619088.0,2003-05-05,2003-06-30
Q2 2003,2547,Chalte Chalte,Eros International,836225.0,2003-06-13,2003-06-30
Q2 2003,2550,Owning Mahowny,Sony Pictures Classics,1007924.0,2003-05-02,2003-06-30
Q2 2003,2551,The Barbarian Invasions,Alliance Atlantis Vivafilm,5109226.0,2003-05-09,2003-06-30
Q2 2003,2569,China: The Panda Adventure,IMAX,3918213.0,2003-06-09,2003-06-30
Q2 2003,2570,Taxi 3,Christal Films,497208.0,2003-05-30,2003-06-30
Q2 2003,2572,My Big Fat Greek Wedding,IFC Films,240742368.0,2003-04-19,2003-06-30
Q2 2003,2578,Blue Car,Miramax,439268.0,2003-05-02,2003-06-30
Q2 2003,2581,The Hard Word,Lionsgate,426880.0,2003-06-13,2003-06-30
Q2 2003,2584,The Cremaster Cycle,Palm Pictures,514272.0,2003-04-25,2003-06-30
Q2 2003,2591,City of Ghosts,United Artists,357197.0,2003-04-25,2003-06-30
Q2 2003,2598,Sweet Sixteen,Lionsgate,316319.0,2003-05-16,2003-06-30
Q2 2003,2599,The Trip,TLA Releasing,306567.0,2003-05-09,2003-06-30
Q2 2003,2602,A Man Apart,New Line Cinema,26736098.0,2003-04-04,2003-06-30
Q2 2003,2603,Armaan,Eros International,301010.0,2003-05-16,2003-06-30
Q2 2003,2606,The Hero: Love Story of a Spy,Video Sound,285394.0,2003-04-11,2003-06-30
Q2 2003,2615,The Girl Next Door,Indican Pictures,760422.0,2003-04-14,2003-06-30
Q2 2003,2625,Steal,Alliance Atlantis Vivafilm,220944.0,2003-04-25,2003-06-30
Q2 2003,2632,Lilya 4-Ever,Newmarket Films,184023.0,2003-04-18,2003-06-30
Q2 2003,2640,Gigantic (A Tale of Two Johns),Cowboy Pictures,160621.0,2003-05-23,2003-06-30
Q2 2003,2649,Washington Heights,MAC Releasing,160291.0,2003-05-09,2003-06-30
Q2 2003,2652,The Piano Player,Menemsha Films,565292.0,2003-06-20,2003-06-30
Q2 2003,2655,Extreme,IMAX,12475172.0,2003-04-02,2003-06-30
Q2 2003,2661,Friends and Family,Regent Releasing,127212.0,2003-05-16,2003-06-30
Q2 2003,2668,Marooned in Iraq,Wellspring Media,137395.0,2003-04-25,2003-06-30
Q2 2003,2674,Bhoot,Spark Media,106774.0,2003-05-30,2003-06-30
Q2 2003,2675,Fellini: I'm a Born Liar,First Look International,106686.0,2003-04-02,2003-06-30
Q2 2003,2676,Winged Migration2003 Re-release,Sony Pictures Classics,10764402.0,2003-04-18,2003-06-30
Q2 2003,2699,People I Know,Miramax,72225.0,2003-04-23,2003-06-30
Q2 2003,2712,On_Line,Indican Pictures,167102.0,2003-06-27,2003-06-30
Q2 2003,2713,The Man Without a Past,Sony Pictures Classics,62604.0,2003-04-04,2003-06-30
Q2 2003,2717,House of Fools,Paramount Classics,57862.0,2003-04-25,2003-06-30
Q2 2003,2724,Beauty and the Beast2002 Re-release,Cowboy Pictures,138158.0,2003-06-21,2003-06-30
Q2 2003,2736,Monty Python and the Holy Grail2001 Re-release,Rainbow Releasing,1821082.0,2003-06-15,2003-06-30
Q2 2003,2737,Love the Hard Way,Kino International,44391.0,2003-06-06,2003-06-30
Q2 2003,2738,Levity,Sony Pictures Classics,91613.0,2003-04-04,2003-06-30
Q2 2003,2739,Tycoon: A New Russian,New Yorker Films,123159.0,2003-06-13,2003-06-30
Q2 2003,2740,The Komediant,New Yorker Films,119085.0,2003-04-05,2003-06-30
Q2 2003,2749,Sordid Lives,Regent Releasing,1006348.0,2003-05-11,2003-06-30
Q2 2003,2759,Cet amour-là,New Yorker Films,72665.0,2003-04-02,2003-06-30
Q2 2003,2760,A Woman Is a Woman,Rialto Pictures,87271.0,2003-05-16,2003-06-30
Q2 2003,2773,30 Years to Life,Innovation Film Group (IFG),41618.0,2003-06-07,2003-06-30
Q2 2003,2775,Hybrid,Indican Pictures,159483.0,2003-05-10,2003-06-30
Q2 2003,2782,XX/XY,IFC Films,103099.0,2003-04-11,2003-06-30
Q2 2003,2786,Secret Lives: Hidden Children and Their Rescuers During WWII,The Cinema Guild,41745.0,2003-05-16,2003-06-30
Q2 2003,2789,The Guys,Focus Features,21366.0,2003-04-04,2003-06-30
Q2 2003,2794,Everybody Says I'm Fine!,Panorama Entertainment,26576.0,2003-05-16,2003-06-30
Q2 2003,2795,The Eye,Palm Pictures,512049.0,2003-06-06,2003-06-30
Q2 2003,2796,Spellbound,THINKFilm,5728581.0,2003-04-30,2003-06-30
Q2 2003,2801,Onmyoji: The Yin Yang Master,Pioneer,16234.0,2003-04-25,2003-06-30
Q2 2003,2803,Wattstax,Sony Pictures Repertory,16000.0,2003-06-06,2003-06-30
Q2 2003,2810,Manic,IFC Films,13893.0,2003-04-25,2003-06-30
Q2 2003,2812,Tuvalu,Indican Pictures,409762.0,2003-04-27,2003-06-30
Q2 2003,2818,A Grin Without A Cat,Icarus Films,43616.0,2003-05-01,2003-06-30
Q2 2003,2825,Cinemania,Loop Filmworks,11305.0,2003-05-16,2003-06-30
Q2 2003,2826,Manito,Film Movement,11000.0,2003-06-13,2003-06-30
Q2 2003,2843,No Turning Back,Innovation Film Group (IFG),8042.0,2003-06-13,2003-06-30
Q2 2003,2847,Only the Strong Survive,Miramax,56099.0,2003-05-09,2003-06-30
Q2 2003,2850,DysFunktional Family,Miramax,2242857.0,2003-04-04,2003-06-30
Q2 2003,2869,Jersey Guy,Castle Hill Productions,4268.0,2003-04-25,2003-06-30
Q2 2003,2875,Dr. Benny,Outrider Pictures,3657.0,2003-05-02,2003-06-30
Q2 2003,2879,Wings of Courage,Sony Pictures Classics,15053344.0,2003-04-21,2003-06-30
Q2 2003,2896,Hell's Highway: The True Story of Highway Safety Films,Kino International,2171.0,2003-06-27,2003-06-30
Q2 2003,2897,Respiro,Sony Pictures Classics,1072834.0,2003-05-23,2003-06-30
Q2 2003,2898,The Cockettes,Strand Releasing,218947.0,2003-05-10,2003-06-30
Q2 2003,2901,Dekalog,New Yorker Films,654998.0,2003-06-09,2003-06-30
Q2 2003,2906,The Producers,Rialto Pictures,111866.0,2003-06-07,2003-06-30
Q2 2003,2907,Wash Dry and Spin Out,Running Entertainment,1570.0,2003-06-20,2003-06-30
Q2 2003,2919,Beyond Vanilla,Strand Releasing,25331.0,2003-05-16,2003-06-30
Q2 2003,2923,Warm Water Under a Red Bridge,Cowboy Pictures,62044.0,2003-05-03,2003-06-30
Q2 2003,2925,The Legend of Suriyothai,Sony Pictures Classics,454736.0,2003-06-20,2003-06-30
Q3 2003,2350,Pirates of the Caribbean: The Curse of the Black Pearl,Walt Disney Studios Motion Pictures,305413918.0,2003-07-09,2003-09-30
Q3 2003,2355,Terminator 3: Rise of the Machines,Warner Bros.,150358296.0,2003-07-02,2003-09-30
Q3 2003,2356,Bad Boys II,Sony Pictures Releasing,138608444.0,2003-07-18,2003-09-30
Q3 2003,2363,Seabiscuit,Universal Pictures,120277854.0,2003-07-25,2003-09-30
Q3 2003,2364,S.W.A.T.,Sony Pictures Releasing,116934650.0,2003-08-08,2003-09-30
Q3 2003,2365,Freaky Friday,Walt Disney Studios Motion Pictures,110230332.0,2003-08-06,2003-09-30
Q3 2003,2368,American Wedding,Universal Pictures,104565114.0,2003-08-01,2003-09-30
Q3 2003,2374,"Legally Blonde 2: Red, White & Blonde",Metro-Goldwyn-Mayer (MGM),90186328.0,2003-07-02,2003-09-30
Q3 2003,2383,The League of Extraordinary Gentlemen,Twentieth Century Fox,66465204.0,2003-07-11,2003-09-30
Q3 2003,2384,Lara Croft Tomb Raider: The Cradle of Life,Paramount Pictures,65660196.0,2003-07-25,2003-09-30
Q3 2003,2388,Open Range,Walt Disney Studios Motion Pictures,58331254.0,2003-08-15,2003-09-30
Q3 2003,2390,Once Upon a Time in Mexico,Sony Pictures Releasing,56359780.0,2003-09-12,2003-09-30
Q3 2003,2394,Underworld,Screen Gems,51970690.0,2003-09-19,2003-09-30
Q3 2003,2400,The Rundown,Universal Pictures,47726342.0,2003-09-26,2003-09-30
Q3 2003,2407,Under the Tuscan Sun,Walt Disney Studios Motion Pictures,43610723.0,2003-09-26,2003-09-30
Q3 2003,2414,Uptown Girls,Metro-Goldwyn-Mayer (MGM),37182494.0,2003-08-15,2003-09-30
Q3 2003,2415,Jeepers Creepers 2,United Artists,35667218.0,2003-08-29,2003-09-30
Q3 2003,2418,Matchstick Men,Warner Bros.,36906460.0,2003-09-12,2003-09-30
Q3 2003,2429,The Fighting Temptations,Paramount Pictures,30250745.0,2003-09-19,2003-09-30
Q3 2003,2430,Johnny English,Universal Pictures,28082366.0,2003-07-18,2003-09-30
Q3 2003,2434,Sinbad: Legend of the Seven Seas,DreamWorks Distribution,26483452.0,2003-07-02,2003-09-30
Q3 2003,2438,Dickie Roberts: Former Child Star,Paramount Pictures,22738671.0,2003-09-05,2003-09-30
Q3 2003,2444,Cold Creek Manor,Walt Disney Studios Motion Pictures,21386011.0,2003-09-19,2003-09-30
Q3 2003,2468,The Divorce,Fox Searchlight Pictures,9062159.0,2003-08-08,2003-09-30
Q3 2003,2469,Seducing Doctor Lewis,Odeon,9354342.0,2003-07-11,2003-09-30
Q3 2003,2472,The Order,Twentieth Century Fox,7647029.0,2003-09-05,2003-09-30
Q3 2003,2475,Gigli,Revolution Studios,6048846.0,2003-08-01,2003-09-30
Q3 2003,2480,Grind,Warner Bros.,5123696.0,2003-08-15,2003-09-30
Q3 2003,2486,Thirteen,Fox Searchlight Pictures,4592413.0,2003-08-20,2003-09-30
Q3 2003,2490,Spirited Away,Walt Disney Studios Motion Pictures,9982132.0,2003-09-20,2003-09-30
Q3 2003,2495,Anything Else,DreamWorks Distribution,3212310.0,2003-09-19,2003-09-30
Q3 2003,2509,Freddy vs. Jason,New Line Cinema,82622655.0,2003-08-15,2003-09-30
Q3 2003,2518,Spy Kids 3-D: Game Over,Dimension Films,111761982.0,2003-07-25,2003-09-30
Q3 2003,2520,Lost in Translation,Focus Features,42072415.0,2003-09-12,2003-09-30
Q3 2003,2521,Marci X,Paramount Pictures,1648818.0,2003-08-22,2003-09-30
Q3 2003,2527,American Splendor,Fine Line Features,5918942.0,2003-08-15,2003-09-30
Q3 2003,2529,Northfork,Paramount Classics,1420578.0,2003-07-11,2003-09-30
Q3 2003,2536,I Capture the Castle,IDP Distribution,1179035.0,2003-07-11,2003-09-30
Q3 2003,2537,Bubba Ho-Tep,Vitagraph Films,1209318.0,2003-09-19,2003-09-30
Q3 2003,2542,My Boss's Daughter,Dimension Films,15550605.0,2003-08-22,2003-09-30
Q3 2003,2545,Gaz Bar Blues,Odeon,884664.0,2003-09-05,2003-09-30
Q3 2003,2552,And Now... Ladies and Gentlemen...,Paramount Classics,736872.0,2003-08-01,2003-09-30
Q3 2003,2553,Party Monster,Strand Releasing,742898.0,2003-08-29,2003-09-30
Q3 2003,2554,Barbershop,Metro-Goldwyn-Mayer (MGM),75782105.0,2003-09-13,2003-09-30
Q3 2003,2557,Father and Sons,Odeon,634968.0,2003-09-19,2003-09-30
Q3 2003,2560,Secondhand Lions,New Line Cinema,42070939.0,2003-09-19,2003-09-30
Q3 2003,2564,Kurosawa & Mifune Festival,Cowboy Pictures,561192.0,2003-07-26,2003-09-30
Q3 2003,2566,To Be and to Have,New Yorker Films,533628.0,2003-09-19,2003-09-30
Q3 2003,2568,Duplex,Miramax,9692135.0,2003-09-26,2003-09-30
Q3 2003,2571,Thrill Ride: The Science of Fun,Sony Pictures Classics,18798590.0,2003-07-11,2003-09-30
Q3 2003,2583,Shanghai Ghetto,Menemsha Films,709718.0,2003-09-27,2003-09-30
Q3 2003,2588,Dirty Pretty Things,Miramax,8112414.0,2003-07-18,2003-09-30
Q3 2003,2590,Tibet: Cry of the Snow Lion,Artistic License,491316.0,2003-09-19,2003-09-30
Q3 2003,2592,Buffalo Soldiers,Miramax,354421.0,2003-07-25,2003-09-30
Q3 2003,2607,The Battle of Shaker Heights,Miramax,275239.0,2003-08-22,2003-09-30
Q3 2003,2609,"Lucía, Lucía",Fox Searchlight Pictures,269586.0,2003-07-25,2003-09-30
Q3 2003,2618,Charly,Excel Entertainment,814666.0,2003-09-27,2003-09-30
Q3 2003,2621,The Magdalene Sisters2003 Re-release,Miramax,4583889.0,2003-08-01,2003-09-30
Q3 2003,2623,Kuch Naa Kaho,Eros International,224831.0,2003-09-05,2003-09-30
Q3 2003,2624,Secretary,Lionsgate,4059680.0,2003-09-20,2003-09-30
Q3 2003,2630,Sweet Home Alabama,Walt Disney Studios Motion Pictures,125753554.0,2003-09-27,2003-09-30
Q3 2003,2631,Yossi & Jagger,Strand Releasing,265691.0,2003-09-24,2003-09-30
Q3 2003,2634,Taking Sides,New Yorker Films,182411.0,2003-09-05,2003-09-30
Q3 2003,2637,Step Into Liquid,Artisan Entertainment,3681803.0,2003-08-08,2003-09-30
Q3 2003,2638,Red Betsy,Lang Films,164520.0,2003-09-19,2003-09-30
Q3 2003,2644,Mondays in the Sun,Lionsgate,153256.0,2003-07-25,2003-09-30
Q3 2003,2646,Swimming Pool,Focus Features,10130108.0,2003-07-02,2003-09-30
Q3 2003,2650,The Trials of Henry Kissinger,First Run,516726.0,2003-09-25,2003-09-30
Q3 2003,2657,Darna Mana Hai,Eros International,132348.0,2003-07-25,2003-09-30
Q3 2003,2667,The Tuxedo,DreamWorks Distribution,50547998.0,2003-09-27,2003-09-30
Q3 2003,2669,The Other Side of the Bed2003 Re-release,Sundance Film Series,113543.0,2003-08-29,2003-09-30
Q3 2003,2678,Seven Samurai2002 Re-release,Cowboy Pictures,271186.0,2003-08-30,2003-09-30
Q3 2003,2679,Spy Kids 2: Island of Lost Dreams,Dimension Films,85846429.0,2003-08-07,2003-09-30
Q3 2003,2680,Stuart Little 2,Sony Pictures Releasing,64956806.0,2003-07-19,2003-09-30
Q3 2003,2683,His Secret Life,Strand Releasing,212972.0,2003-09-20,2003-09-30
Q3 2003,2688,Where's the Party Yaar?,Music Masala Films,85739.0,2003-09-05,2003-09-30
Q3 2003,2689,Scarface2003 Re-release,Focus Features,739905.0,2003-09-19,2003-09-30
Q3 2003,2691,Tarkovsky At 70Film Festival,Kino International,174713.0,2003-09-13,2003-09-30
Q3 2003,2692,The Princess Blade,ADV Films,77567.0,2003-08-08,2003-09-30
Q3 2003,2693,Alias Betty,Wellspring Media,199555.0,2003-09-13,2003-09-30
Q3 2003,2694,How the West Was Won2003 Re-release,Metro-Goldwyn-Mayer (MGM),76729.0,2003-09-12,2003-09-30
Q3 2003,2695,Igby Goes Down,Metro-Goldwyn-Mayer (MGM),4777465.0,2003-09-13,2003-09-30
Q3 2003,2697,xXx,Revolution Studios,142109382.0,2003-08-09,2003-09-30
Q3 2003,2698,The Man from Elysian Fields,IDP Distribution,1435016.0,2003-09-27,2003-09-30
Q3 2003,2700,The Legend of Johnny Lingo,Innovation Film Group (IFG),1234167.0,2003-08-29,2003-09-30
Q3 2003,2707,Signs,Walt Disney Studios Motion Pictures,227647707.0,2003-08-02,2003-09-30
Q3 2003,2716,Metropolis2002 Re-release,Kino International,649352.0,2003-07-12,2003-09-30
Q3 2003,2719,Prey for Rock & Roll,MAC Releasing,56832.0,2003-09-26,2003-09-30
Q3 2003,2720,Kart Racer,Alliance Atlantis Vivafilm,56146.0,2003-09-25,2003-09-30
Q3 2003,2721,Dorm Daze,120 Degree Films,56127.0,2003-09-24,2003-09-30
Q3 2003,2725,Boys Life 4: Four Play,Strand Releasing,53169.0,2003-08-01,2003-09-30
Q3 2003,2729,The Bank,The Cinema Guild,86639.0,2003-08-28,2003-09-30
Q3 2003,2730,Casa de los babys,IFC Films,466960.0,2003-09-19,2003-09-30
Q3 2003,2741,A Housekeeper,Palm Pictures,467288.0,2003-07-11,2003-09-30
Q3 2003,2744,Manna from Heaven,Five Sisters Productions,505675.0,2003-08-02,2003-09-30
Q3 2003,2745,Dummy,Artisan Entertainment,71646.0,2003-09-12,2003-09-30
Q3 2003,2748,Bollywood/Hollywood2003 Re-release,Magnolia Pictures,37962.0,2003-09-26,2003-09-30
Q3 2003,2750,Cabin Fever,Lionsgate,21113424.0,2003-09-12,2003-09-30
Q3 2003,2756,Ziggy Stardust and the Spiders from Mars,Cowboy Pictures,161635.0,2003-07-10,2003-09-30
Q3 2003,2763,Fanfan,Christal Films,32686.0,2003-08-08,2003-09-30
Q3 2003,2764,Garage Days,Fox Searchlight Pictures,32500.0,2003-07-18,2003-09-30
