season,Unnamed: 0,movie,studio,gross,release,time
Q3 1996,697,Cyclo,Lionsgate,284692.0,1996-08-01,1996-09-30
Q3 1996,700,Manny & Lo,Sony Pictures Classics,502313.0,1996-07-26,1996-09-30
Q3 1996,705,Freeway,Roxie Releasing,295493.0,1996-08-23,1996-09-30
Q3 1996,709,Flirt,Lionsgate,263192.0,1996-08-07,1996-09-30
Q3 1996,722,American Buffalo,The Samuel Goldwyn Company,665450.0,1996-09-13,1996-09-30
Q3 1996,729,Small Faces,October Films,155239.0,1996-08-14,1996-09-30
Q3 1996,732,The Line King: The Al Hirschfeld Story,Castle Hill Productions,50605.0,1996-09-27,1996-09-30
Q3 1996,733,Girlfriends,First Run,18000.0,1996-07-19,1996-09-30
Q4 1996,629,Ransom,Walt Disney Studios Motion Pictures,136492681.0,1996-11-08,1996-12-31
Q4 1996,631,101 Dalmatians,Walt Disney Studios Motion Pictures,136189294.0,1996-11-27,1996-12-31
Q4 1996,632,Star Trek: First Contact,Paramount Pictures,92027888.0,1996-11-22,1996-12-31
Q4 1996,633,Space Jam,Warner Bros.,90418342.0,1996-11-15,1996-12-31
Q4 1996,634,Jerry Maguire,Sony Pictures Releasing,153952592.0,1996-12-13,1996-12-31
Q4 1996,636,Jingle All the Way,Twentieth Century Fox,60592389.0,1996-11-22,1996-12-31
Q4 1996,637,Romeo + Juliet,Twentieth Century Fox,46351345.0,1996-11-01,1996-12-31
Q4 1996,638,Beavis and Butt-Head Do America,Paramount Pictures,63118386.0,1996-12-20,1996-12-31
Q4 1996,639,Toy Story,Walt Disney Studios Motion Pictures,191796233.0,1996-11-22,1996-12-31
Q4 1996,640,Dead Man Walking,Gramercy Pictures (I),39363635.0,1996-12-29,1996-12-31
Q4 1996,641,Leaving Las Vegas,Metro-Goldwyn-Mayer (MGM),32029928.0,1996-10-27,1996-12-31
Q4 1996,642,The Preacher's Wife,Walt Disney Studios Motion Pictures,48102795.0,1996-12-13,1996-12-31
Q4 1996,643,Michael,New Line Cinema,95318203.0,1996-12-25,1996-12-31
Q4 1996,644,Mars Attacks!,Warner Bros.,37771017.0,1996-12-13,1996-12-31
Q4 1996,645,Daylight,Universal Pictures,33023469.0,1996-12-06,1996-12-31
Q4 1996,646,The English Patient,Miramax,78676425.0,1996-11-15,1996-12-31
Q4 1996,647,Scream,Dimension Films,103046663.0,1996-12-20,1996-12-31
Q4 1996,650,One Fine Day,Twentieth Century Fox,46151454.0,1996-12-20,1996-12-31
Q4 1996,656,Michael Collins,Warner Bros.,11092559.0,1996-10-11,1996-12-31
Q4 1996,657,My Fellow Americans,Warner Bros.,22313201.0,1996-12-20,1996-12-31
Q4 1996,660,GoldenEye,Metro-Goldwyn-Mayer (MGM),106429941.0,1996-11-17,1996-12-31
Q4 1996,662,The Evening Star,Paramount Pictures,12767815.0,1996-12-27,1996-12-31
Q4 1996,663,Sense and Sensibility,Sony Pictures Releasing,43182776.0,1996-12-15,1996-12-31
Q4 1996,666,Waiting to Exhale,Twentieth Century Fox,67052156.0,1996-12-22,1996-12-31
Q4 1996,667,Restoration,Miramax,4005941.0,1996-12-29,1996-12-31
Q4 1996,669,Ace Ventura: When Nature Calls,Warner Bros.,108385533.0,1996-11-10,1996-12-31
Q4 1996,670,Tom and Huck,Walt Disney Studios Motion Pictures,23920048.0,1996-12-22,1996-12-31
Q4 1996,671,Swingers,Miramax,4555020.0,1996-10-18,1996-12-31
Q4 1996,675,Richard III,United Artists,2684904.0,1996-12-29,1996-12-31
Q4 1996,677,Crash,Fine Line Features,1299921.0,1996-10-04,1996-12-31
Q4 1996,678,The City of Lost Children,Sony Pictures Classics,1738611.0,1996-12-15,1996-12-31
Q4 1996,679,The Funeral,October Films,1227324.0,1996-11-01,1996-12-31
Q4 1996,681,Microcosmos,Miramax,1433210.0,1996-10-09,1996-12-31
Q4 1996,684,Ghosts of Mississippi,Sony Pictures Releasing,13323144.0,1996-12-20,1996-12-31
Q4 1996,685,The People vs. Larry Flynt,Sony Pictures Releasing,20300385.0,1996-12-27,1996-12-31
Q4 1996,686,Evita,Walt Disney Studios Motion Pictures,47786821.0,1996-12-25,1996-12-31
Q4 1996,689,Twelfth Night or What You Will,Fine Line Features,588621.0,1996-10-25,1996-12-31
Q4 1996,690,Mother Night,Fine Line Features,403701.0,1996-11-01,1996-12-31
Q4 1996,692,Shanghai Triad,Sony Pictures Classics,2086101.0,1996-12-20,1996-12-31
Q4 1996,693,Palookaville,The Samuel Goldwyn Company,365284.0,1996-10-25,1996-12-31
Q4 1996,696,Mother,Paramount Pictures,19145198.0,1996-12-27,1996-12-31
Q4 1996,699,The Grass Harp,Fine Line Features,559771.0,1996-10-11,1996-12-31
Q4 1996,701,Marvin's Room,Miramax,12803305.0,1996-12-20,1996-12-31
Q4 1996,702,Hamlet,Sony Pictures Releasing,4708156.0,1996-12-27,1996-12-31
Q4 1996,703,The Portrait of a Lady,Gramercy Pictures (I),3692836.0,1996-12-27,1996-12-31
Q4 1996,704,Everyone Says I Love You,Miramax,9759200.0,1996-12-06,1996-12-31
Q4 1996,706,Things to Do in Denver When You're Dead,Miramax,529766.0,1996-12-01,1996-12-31
Q4 1996,710,Jude,Gramercy Pictures (I),409144.0,1996-10-18,1996-12-31
Q4 1996,711,Some Mother's Son,Sony Pictures Releasing,671437.0,1996-12-27,1996-12-31
Q4 1996,716,Bitter Sugar,First Look International,450060.0,1996-10-11,1996-12-31
Q4 1996,719,Unhook the Stars,Miramax,272542.0,1996-11-01,1996-12-31
Q4 1996,721,Citizen Ruth,Miramax,285112.0,1996-12-13,1996-12-31
Q4 1996,724,Sling Blade,Miramax,24444121.0,1996-11-29,1996-12-31
Q4 1996,725,I'm Not Rappaport,Gramercy Pictures (I),26011.0,1996-12-24,1996-12-31
Q4 1996,726,When We Were Kings,Gramercy Pictures (I),2789985.0,1996-10-25,1996-12-31
Q4 1996,727,The Sunchaser,Warner Bros.,21508.0,1996-10-25,1996-12-31
Q4 1996,731,The Whole Wide World,Sony Pictures Classics,375757.0,1996-12-20,1996-12-31
Q4 1996,735,In Love and War,New Line Cinema,14481231.0,1996-12-18,1996-12-31
