season,Unnamed: 0,movie,studio,gross,release,time
Q1 2013,8569,Oz the Great and Powerful,Walt Disney Studios Motion Pictures,232613195.0,2013-03-08,2013-03-31
Q1 2013,8574,The Croods,Twentieth Century Fox,187168425.0,2013-03-22,2013-03-31
Q1 2013,8579,Identity Thief,Universal Pictures,134506920.0,2013-02-08,2013-03-31
Q1 2013,8582,G.I. Joe: Retaliation,Paramount Pictures,122523060.0,2013-03-28,2013-03-31
Q1 2013,8593,Olympus Has Fallen,FilmDistrict,98925640.0,2013-03-22,2013-03-31
Q1 2013,8608,Mama,Universal Pictures,71628180.0,2013-01-18,2013-03-31
Q1 2013,8609,Safe Haven,Relativity Media,71349120.0,2013-02-14,2013-03-31
Q1 2013,8614,A Good Day to Die Hard,Twentieth Century Fox,67349198.0,2013-02-14,2013-03-31
Q1 2013,8615,Warm Bodies,Lionsgate,66380662.0,2013-02-01,2013-03-31
Q1 2013,8616,Jack the Giant Slayer,Warner Bros.,65187603.0,2013-03-01,2013-03-31
Q1 2013,8622,Escape from Planet Earth,The Weinstein Company,57012977.0,2013-02-15,2013-03-31
Q1 2013,8623,Hansel & Gretel: Witch Hunters,Paramount Pictures,55703475.0,2013-01-25,2013-03-31
Q1 2013,8627,Temptation: Confessions of a Marriage Counselor,Lionsgate,51975354.0,2013-03-29,2013-03-31
Q1 2013,8631,Gangster Squad,Warner Bros.,46000903.0,2013-01-11,2013-03-31
Q1 2013,8638,Snitch,Lionsgate,42930462.0,2013-02-22,2013-03-31
Q1 2013,8641,A Haunted House,Open Road Films (II),40041683.0,2013-01-11,2013-03-31
Q1 2013,8646,Texas Chainsaw 3D,Lionsgate,34341945.0,2013-01-04,2013-03-31
Q1 2013,8650,Side Effects,Open Road Films (II),32172757.0,2013-02-08,2013-03-31
Q1 2013,8660,The Host,Open Road Films (II),26627201.0,2013-03-29,2013-03-31
Q1 2013,8662,21 & Over,Relativity Media,25682380.0,2013-03-01,2013-03-31
Q1 2013,8667,The Incredible Burt Wonderstone,Warner Bros.,22537881.0,2013-03-15,2013-03-31
Q1 2013,8672,The Place Beyond the Pines,Focus Features,21403519.0,2013-03-29,2013-03-31
Q1 2013,8674,Broken City,Twentieth Century Fox,19701164.0,2013-01-18,2013-03-31
Q1 2013,8675,Beautiful Creatures,Warner Bros.,19452138.0,2013-02-14,2013-03-31
Q1 2013,8679,Quartet,The Weinstein Company,18390117.0,2013-01-11,2013-03-31
Q1 2013,8681,Admission,Focus Features,18007317.0,2013-03-22,2013-03-31
Q1 2013,8682,Parker,FilmDistrict,17616641.0,2013-01-25,2013-03-31
Q1 2013,8692,The Last Exorcism Part II,CBS Films,15179302.0,2013-03-01,2013-03-31
Q1 2013,8694,Spring Breakers,A24,14124284.0,2013-03-15,2013-03-31
Q1 2013,8698,The Last Stand,Lionsgate,12050299.0,2013-01-18,2013-03-31
Q1 2013,8700,Dead Man Down,FilmDistrict,10895295.0,2013-03-08,2013-03-31
Q1 2013,8703,Bullet to the Head,Warner Bros.,9489829.0,2013-02-01,2013-03-31
Q1 2013,8705,Movie 43,Relativity Media,8840453.0,2013-01-25,2013-03-31
Q1 2013,8715,Hubble 3D,Warner Bros.,52503602.0,2013-03-19,2013-03-31
Q1 2013,8735,Emperor,Roadside Attractions,3346265.0,2013-03-08,2013-03-31
Q1 2013,8736,Stand Up Guys,Lionsgate,3310031.0,2013-02-01,2013-03-31
Q1 2013,8738,Top Gun2013 3D Release,Paramount Pictures,3018873.0,2013-02-08,2013-03-31
Q1 2013,8744,The Sapphires,The Weinstein Company,2450867.0,2013-03-22,2013-03-31
Q1 2013,8746,The Gatekeepers,Sony Pictures Classics,2415727.0,2013-02-01,2013-03-31
Q1 2013,8749,No,Sony Pictures Classics,2343664.0,2013-02-15,2013-03-31
Q1 2013,8756,The Oscar Nominated Short Films 2013: Live Action,Shorts International,2142342.0,2013-02-01,2013-03-31
Q1 2013,8765,Girl Rising,GathrFilms,1690141.0,2013-03-07,2013-03-31
Q1 2013,8767,Stoker,Fox Searchlight Pictures,1714221.0,2013-03-01,2013-03-31
Q1 2013,8770,Race 2,UTV Motion Pictures,1579940.0,2013-01-25,2013-03-31
Q1 2013,8785,Under the Sea 3D,Warner Bros.,36223935.0,2013-02-13,2013-03-31
Q1 2013,8789,Kai po che!,UTV Motion Pictures,1122527.0,2013-02-22,2013-03-31
Q1 2013,8790,"Bless Me, Ultima",Arenas Entertainment,1561962.0,2013-02-22,2013-03-31
Q1 2013,8793,Phantom,RCR Distribution,1034589.0,2013-03-01,2013-03-31
Q1 2013,8794,Ginger & Rosa,A24,1012973.0,2013-03-15,2013-03-31
Q1 2013,8796,From Up on Poppy Hill,GKIDS,1002895.0,2013-03-15,2013-03-31
Q1 2013,8797,Lore,Music Box Films,970325.0,2013-02-08,2013-03-31
Q1 2013,8805,Deep Sea,Warner Bros.,46403478.0,2013-03-03,2013-03-31
Q1 2013,8831,New World,Well Go USA Entertainment,457806.0,2013-03-22,2013-03-31
Q1 2013,8832,Sound City,Variance Films,422853.0,2013-02-01,2013-03-31
Q1 2013,8844,Koch,Zeitgeist Films,342941.0,2013-02-01,2013-03-31
Q1 2013,8850,Camp,Freestyle Releasing,324977.0,2013-02-22,2013-03-31
Q1 2013,8859,Himmatwala,UTV Motion Pictures,270880.0,2013-03-29,2013-03-31
Q1 2013,8864,The Attacks of 26/11,Eros International,248346.0,2013-03-01,2013-03-31
Q1 2013,8867,A Place at the Table,Magnolia Pictures,231378.0,2013-03-01,2013-03-31
Q1 2013,8868,InAPPropriate Comedy,Freestyle Releasing,228004.0,2013-03-22,2013-03-31
Q1 2013,8870,ABCD (Any Body Can Dance),UTV Motion Pictures,222098.0,2013-02-08,2013-03-31
Q1 2013,8892,John Dies at the End,Magnolia Pictures,141951.0,2013-01-25,2013-03-31
Q1 2013,8910,Upside Down,Millennium Entertainment,105095.0,2013-03-15,2013-03-31
Q1 2013,8912,Stevie Nicks: In Your Dreams,Abramorama,103028.0,2013-03-31,2013-03-31
Q1 2013,8934,Don't Stop Believin': Everyman's Journey,Cinedigm Entertainment Group,61018.0,2013-03-08,2013-03-31
Q1 2013,8947,Leonie2013 Re-release,Monterey Media,53692.0,2013-03-15,2013-03-31
Q1 2013,8954,Table No. 21,Eros International,46720.0,2013-01-04,2013-03-31
Q1 2013,8957,Wrong,Drafthouse Films,46021.0,2013-03-29,2013-03-31
Q1 2013,8980,The Girl,Brainstorm Media,35048.0,2013-03-08,2013-03-31
Q1 2013,8991,Struck by Lightning,Tribeca Film,28378.0,2013-01-11,2013-03-31
Q1 2013,8992,A Fierce Green Fire,First Run,29635.0,2013-02-22,2013-03-31
Q1 2013,8998,The Sweeney,Entertainment One,26650.0,2013-03-01,2013-03-31
Q1 2013,9001,Language of a Broken Heart,House Lights Media,40293.0,2013-03-08,2013-03-31
Q1 2013,9002,The Power of Few,Steelyard Pictures,25000.0,2013-02-15,2013-03-31
Q1 2013,9004,Mumia: Long Distance Revolutionary,First Run,36883.0,2013-02-01,2013-03-31
Q1 2013,9007,Le Petit Soldat,Rialto Pictures,24296.0,2013-03-08,2013-03-31
Q1 2013,9013,The ABCs of Death,Magnolia Pictures,21832.0,2013-03-08,2013-03-31
