season,Unnamed: 0,movie,studio,gross,release,time
Q1 2000,1322,Erin Brockovich,Universal Pictures,125595205.0,2000-03-17,2000-03-31
Q1 2000,1334,Scream 3,Dimension Films,89143175.0,2000-02-04,2000-03-31
Q1 2000,1343,Mission to Mars,Walt Disney Studios Motion Pictures,60883407.0,2000-03-10,2000-03-31
Q1 2000,1344,Snow Day,Paramount Pictures,60020107.0,2000-02-11,2000-03-31
Q1 2000,1345,Next Friday,New Line Cinema,57328603.0,2000-01-12,2000-03-31
Q1 2000,1351,The Road to El Dorado,DreamWorks Distribution,50863742.0,2000-03-31,2000-03-31
Q1 2000,1352,Romeo Must Die,Warner Bros.,54528053.0,2000-03-22,2000-03-31
Q1 2000,1358,The Tigger Movie,Walt Disney Studios Motion Pictures,44165121.0,2000-02-11,2000-03-31
Q1 2000,1366,Pitch Black,USA Films,39240659.0,2000-02-18,2000-03-31
Q1 2000,1369,Hanging Up,Sony Pictures Releasing,36050230.0,2000-02-18,2000-03-31
Q1 2000,1374,The Skulls,Universal Pictures,35046120.0,2000-03-31,2000-03-31
Q1 2000,1380,My Dog Skip,Warner Bros.,34134641.0,2000-01-14,2000-03-31
Q1 2000,1382,The Whole Nine Yards,Warner Bros.,30488125.0,2000-02-18,2000-03-31
Q1 2000,1390,High Fidelity,Walt Disney Studios Motion Pictures,27287137.0,2000-03-31,2000-03-31
Q1 2000,1392,Reindeer Games,Miramax,23368995.0,2000-02-25,2000-03-31
Q1 2000,1403,The Ninth Gate,Artisan Entertainment,18661336.0,2000-03-10,2000-03-31
Q1 2000,1405,Wonder Boys,Paramount Pictures,19393557.0,2000-02-23,2000-03-31
Q1 2000,1407,The Next Best Thing,Paramount Pictures,14990582.0,2000-03-03,2000-03-31
Q1 2000,1415,Everest,MacGillivray Freeman Films,87178599.0,2000-03-06,2000-03-31
Q1 2000,1418,Fantasia 2000,Walt Disney Studios Motion Pictures,60655420.0,2000-01-01,2000-03-31
Q1 2000,1421,Here on Earth,Twentieth Century Fox,10522168.0,2000-03-24,2000-03-31
Q1 2000,1447,Isn't She Great,Universal Pictures,2962465.0,2000-01-28,2000-03-31
Q1 2000,1460,The Life and Times of Hank Greenberg,Cowboy Pictures,1712385.0,2000-01-12,2000-03-31
Q1 2000,1467,The Cup,Fine Line Features,1079108.0,2000-01-28,2000-03-31
Q1 2000,1482,Phir Bhi Dil Hai Hindustani,Eros International,588606.0,2000-01-21,2000-03-31
Q1 2000,1484,Kadosh,Kino International,736812.0,2000-02-18,2000-03-31
Q1 2000,1493,The Filth and the Fury,Fine Line Features,612192.0,2000-03-29,2000-03-31
Q1 2000,1495,Down to You,Miramax,20069008.0,2000-01-21,2000-03-31
Q1 2000,1503,Not One Less,Sony Pictures Classics,592586.0,2000-02-18,2000-03-31
