season,Unnamed: 0,movie,studio,gross,release,time
Q1 2018,12754,The Brawler,Eros International,75929.0,2018-01-12,2018-03-31
Q1 2018,12756,Keys To The Heart,CJ Entertainment,75134.0,2018-01-26,2018-03-31
Q1 2018,12759,The Last Suit,Outsider Films,73548.0,2018-03-23,2018-03-31
Q1 2018,12768,Parchi,Atlas Distribution Company,69431.0,2018-01-12,2018-03-31
Q1 2018,12778,DIGIMON ADVENTURE tri.: Loss,Fathom Events,59114.0,2018-02-01,2018-03-31
Q1 2018,12780,Tehran Taboo,Kino Lorber,74720.0,2018-02-14,2018-03-31
Q1 2018,12784,But Deliver Us from Evil,Indican Pictures,217681.0,2018-02-09,2018-03-31
Q1 2018,12788,In Between,Film Movement,104451.0,2018-01-05,2018-03-31
Q1 2018,12796,The Great Silence,Film Movement,51290.0,2018-03-30,2018-03-31
Q1 2018,12799,The China Hustle,Magnolia Pictures,48650.0,2018-03-30,2018-03-31
Q1 2018,12808,Summer in the Forest,Abramorama,45542.0,2018-03-23,2018-03-31
Q1 2018,12813,Submission,Great Point Media,39985.0,2018-03-02,2018-03-31
Q1 2018,12814,Golden Exits,Vertical Entertainment,41888.0,2018-02-09,2018-03-31
Q1 2018,12816,Western,The Cinema Guild,41072.0,2018-02-16,2018-03-31
Q1 2018,12819,Girls vs Gangsters,Well Go USA Entertainment,37115.0,2018-03-09,2018-03-31
Q1 2018,12824,Mind Game,GKIDS,36613.0,2018-02-16,2018-03-31
Q1 2018,12827,The Road Movie,Oscilloscope,35757.0,2018-01-19,2018-03-31
Q1 2018,12830,No Intenso Agora,Icarus Films,24955.0,2018-01-31,2018-03-31
Q1 2018,12833,Double Lover,Cohen Media Group,95987.0,2018-02-14,2018-03-31
Q1 2018,12839,Memories of Underdevelopment2018 Re-release,Janus Films,29647.0,2018-01-12,2018-03-31
Q1 2018,12850,Have a Nice Day,Strand Releasing,77854.0,2018-01-26,2018-03-31
Q1 2018,12855,The Gardener,Gravitas Ventures,61013.0,2018-03-30,2018-03-31
Q1 2018,12858,Death House,Hannover House,23833.0,2018-03-02,2018-03-31
Q1 2018,12860,The Insult,Cohen Media Group,646497.0,2018-01-12,2018-03-31
Q1 2018,12864,A Fantastic Woman,Sony Pictures Classics,390207.0,2018-02-02,2018-03-31
Q1 2018,12866,Primal Rage: The Legend of Konga,Fathom Events,21497.0,2018-02-27,2018-03-31
Q1 2018,12869,The Monkey King 3,Well Go USA Entertainment,116352.0,2018-02-16,2018-03-31
Q1 2018,12870,Ice Dragon: Legend of the Blue Daisies,Fathom Events,20549.0,2018-03-24,2018-03-31
Q1 2018,12873,Eight Hours Don't Make a Day,Janus Films,19987.0,2018-03-16,2018-03-31
Q1 2018,12876,November,Oscilloscope,19084.0,2018-02-23,2018-03-31
Q1 2018,12879,King of Hearts,Cohen Media Group,17646.0,2018-02-23,2018-03-31
Q1 2018,12882,Beuys,Kino Lorber,64994.0,2018-01-17,2018-03-31
Q1 2018,12890,Bob le Flambeur,Rialto Pictures,15586.0,2018-01-05,2018-03-31
Q1 2018,12895,Freak Show,IFC Films,19696.0,2018-01-12,2018-03-31
Q1 2018,12897,El Mar La Mar,The Cinema Guild,9065.0,2018-02-23,2018-03-31
Q1 2018,12899,The Last Movie Star,A24,14410.0,2018-03-30,2018-03-31
Q1 2018,12906,Shed Skin Papa,China Lion Film Distribution,13331.0,2018-03-23,2018-03-31
Q1 2018,12909,How Viktor 'The Garlic' Took Alexey 'The Stud' to the Nursing Home,Carusel,12954.0,2018-03-23,2018-03-31
Q1 2018,12910,PGS: Intuition Is Your Personal Guidance System,GathrFilms,34562.0,2018-01-16,2018-03-31
Q1 2018,12914,Like Me,Kino Lorber,12965.0,2018-01-26,2018-03-31
Q1 2018,12916,Let Yourself Go,Menemsha Films,12189.0,2018-03-02,2018-03-31
Q1 2018,12922,Hannah,Parade Deck Films,11700.0,2018-03-09,2018-03-31
Q1 2018,12934,A Ciambra,IFC Films,41934.0,2018-01-19,2018-03-31
Q1 2018,12937,Mama Africa2018 Re-release,ArtMattan Productions,10430.0,2018-01-19,2018-03-31
Q1 2018,12943,Detective K: Secret of the Living Dead,Well Go USA Entertainment,40428.0,2018-02-16,2018-03-31
Q1 2018,12947,Wastelander,Indican Pictures,61133.0,2018-01-12,2018-03-31
Q1 2018,12949,Bomb City,Gravitas Ventures,58751.0,2018-02-09,2018-03-31
Q1 2018,12950,Step Up: High Water,Fathom Events,9005.0,2018-01-30,2018-03-31
Q1 2018,12952,Survivors Guide To Prison,Gravitas Ventures,8982.0,2018-02-23,2018-03-31
Q1 2018,12957,Oh Lucy!,Film Movement,373293.0,2018-03-02,2018-03-31
Q1 2018,12960,Loveless,Sony Pictures Classics,55225.0,2018-02-16,2018-03-31
Q1 2018,12963,A Bag of Marbles,Gaumont British Picture Corporation,337540.0,2018-03-23,2018-03-31
Q1 2018,12965,Tall: The American Skyscraper and Louis Sullivan,The Cinema Guild,7216.0,2018-01-19,2018-03-31
Q1 2018,12967,In the Land of Pomegranates,First Run,7014.0,2018-01-05,2018-03-31
Q1 2018,12974,The Big Bad Fox and Other Tales2017 Re-release,GKIDS,35787.0,2018-03-08,2018-03-31
Q1 2018,12979,My Art,Film Movement,11762.0,2018-01-12,2018-03-31
Q1 2018,12988,The Female Brain,IFC Films,21786.0,2018-02-09,2018-03-31
Q1 2018,12991,Desolation,Parade Deck Films,16500.0,2018-01-26,2018-03-31
Q1 2018,13003,Status Update,Vertical Entertainment,4764.0,2018-03-30,2018-03-31
Q1 2018,13007,Kangaroo,Abramorama,4547.0,2018-01-19,2018-03-31
Q1 2018,13008,Kickboxer: Retaliation,Well Go USA Entertainment,4537.0,2018-01-26,2018-03-31
Q1 2018,13026,The Chronicle of Anna Magdalena Bach,Grasshopper Film,17015.0,2018-03-02,2018-03-31
Q1 2018,13029,Fourplay,Parade Deck Films,3550.0,2018-03-30,2018-03-31
Q1 2018,13033,Followers,Cinedigm Entertainment Group,3350.0,2018-03-23,2018-03-31
Q1 2018,13035,The Happys,Indican Pictures,20671.0,2018-03-16,2018-03-31
Q1 2018,13040,Hubble 3D,Warner Bros.,52503602.0,2018-03-19,2018-03-31
Q1 2018,13041,Tom of Finland2018 Re-release,GathrFilms,2856.0,2018-02-23,2018-03-31
Q1 2018,13042,Goldbuster,Well Go USA Entertainment,149072.0,2018-01-05,2018-03-31
Q1 2018,13054,Beauty and the Dogs,Oscilloscope,7263.0,2018-03-23,2018-03-31
Q1 2018,13067,West Of The Jordan River,Kino Lorber,1926.0,2018-01-26,2018-03-31
Q1 2018,13075,Keep the Change,Kino Lorber,190387.0,2018-03-16,2018-03-31
Q1 2018,13081,The Boy Downstairs,FilmRise,7470.0,2018-02-16,2018-03-31
Q1 2018,13094,Django,Under The Milky Way,19554.0,2018-01-05,2018-03-31
Q1 2018,13095,Namiya,China Lion Film Distribution,66176.0,2018-01-05,2018-03-31
Q1 2018,13103,The Final Year,Magnolia Pictures,187360.0,2018-01-19,2018-03-31
Q1 2018,13107,Dying to Know: Ram Dass & Timothy Leary,GathrFilms,6899.0,2018-01-23,2018-03-31
Q1 2018,13111,Leaning Into The Wind,Magnolia Pictures,387237.0,2018-03-09,2018-03-31
Q1 2018,13117,Our Blood is Wine,Music Box Films,13210.0,2018-03-09,2018-03-31
Q1 2018,13123,Nostalgia for the Light,Icarus Films,163962.0,2018-01-13,2018-03-31
Q1 2018,13125,Did You Wonder Who Fired the Gun?,Grasshopper Film,20545.0,2018-02-28,2018-03-31
Q1 2018,13126,The Workshop,Strand Releasing,21611.0,2018-03-23,2018-03-31
Q1 2018,13129,Final Portrait,Sony Pictures Classics,455475.0,2018-03-23,2018-03-31
Q1 2018,13134,Foxtrot,Sony Pictures Classics,615633.0,2018-03-02,2018-03-31
Q1 2018,13136,Midget Zombie Takeover,Driving With Our Eyes Shut,10724.0,2018-02-08,2018-03-31
Q1 2018,13140,Please Stand By,Magnolia Pictures,9425.0,2018-01-26,2018-03-31
Q1 2018,13145,Till The End Of The World,China Lion Film Distribution,118352.0,2018-02-02,2018-03-31
Q1 2018,13149,Ridge Runners,Indican Pictures,25183.0,2018-01-19,2018-03-31
Q2 2018,12234,Avengers: Infinity War,Walt Disney Studios Motion Pictures,678815482.0,2018-04-27,2018-06-30
Q2 2018,12235,The Incredibles 2,Walt Disney Studios Motion Pictures,608581744.0,2018-06-15,2018-06-30
Q2 2018,12236,Jurassic World: Fallen Kingdom,Universal Pictures,417719760.0,2018-06-22,2018-06-30
Q2 2018,12237,Deadpool 2,Twentieth Century Fox,318491426.0,2018-05-18,2018-06-30
Q2 2018,12242,Solo: A Star Wars Story,Walt Disney Studios Motion Pictures,213767512.0,2018-05-25,2018-06-30
Q2 2018,12247,A Quiet Place,Paramount Pictures,188024361.0,2018-04-06,2018-06-30
Q2 2018,12254,Ocean's Eight,Warner Bros.,140218711.0,2018-06-08,2018-06-30
Q2 2018,12265,Rampage,Warner Bros.,101028233.0,2018-04-13,2018-06-30
Q2 2018,12276,Book Club,Paramount Pictures,68566296.0,2018-05-18,2018-06-30
Q2 2018,12282,Blockers,Universal Pictures,60311495.0,2018-04-06,2018-06-30
Q2 2018,12286,Tag,Warner Bros.,54730625.0,2018-06-15,2018-06-30
Q2 2018,12289,Life of the Party,Warner Bros.,53059911.0,2018-05-11,2018-06-30
Q2 2018,12292,Sicario: Day of the Soldado,Sony Pictures Releasing,50072235.0,2018-06-29,2018-06-30
Q2 2018,12293,I Feel Pretty,STX Entertainment,48795601.0,2018-04-20,2018-06-30
Q2 2018,12296,Breaking In,Universal Pictures,46840590.0,2018-05-11,2018-06-30
Q2 2018,12302,Hereditary,A24,44069456.0,2018-06-08,2018-06-30
Q2 2018,12305,Uncle Drew,Lionsgate,42469946.0,2018-06-29,2018-06-30
Q2 2018,12308,Blumhouse's Truth or Dare,Universal Pictures,41411015.0,2018-04-13,2018-06-30
Q2 2018,12323,Adrift,STX Entertainment,31445012.0,2018-06-01,2018-06-30
Q2 2018,12326,Super Troopers 2,Twentieth Century Fox,30609330.0,2018-04-20,2018-06-30
Q2 2018,12340,Won't You Be My Neighbor?,Focus Features,22835787.0,2018-06-08,2018-06-30
Q2 2018,12346,SuperFly,Sony Pictures Releasing,20545116.0,2018-06-13,2018-06-30
Q2 2018,12354,Chappaquiddick,Entertainment Studios Motion Pictures,17395520.0,2018-04-06,2018-06-30
Q2 2018,12364,Three Identical Strangers,Neon,12320845.0,2018-06-29,2018-06-30
Q2 2018,12365,Upgrade,BH Tilt,11977130.0,2018-06-01,2018-06-30
Q2 2018,12371,RBG,Magnolia Pictures,14017361.0,2018-05-04,2018-06-30
Q2 2018,12375,Tully,Focus Features,9369755.0,2018-05-04,2018-06-30
Q2 2018,12376,Traffik,Lionsgate,9186156.0,2018-04-20,2018-06-30
Q2 2018,12382,Sanju,FIP,7909317.0,2018-06-29,2018-06-30
Q2 2018,12396,Leave No Trace,Bleecker Street Media,6046104.0,2018-06-29,2018-06-30
Q2 2018,12399,Pandas,Warner Bros.,5757906.0,2018-04-06,2018-06-30
Q2 2018,12405,Action Point,Paramount Pictures,5059608.0,2018-06-01,2018-06-30
Q2 2018,12406,Beirut,Bleecker Street Media,5019226.0,2018-04-11,2018-06-30
Q2 2018,12411,Gotti,Vertical Entertainment,4343227.0,2018-06-15,2018-06-30
Q2 2018,12420,Disobedience,Bleecker Street Media,3498782.0,2018-04-27,2018-06-30
Q2 2018,12422,First Reformed,A24,3448256.0,2018-05-18,2018-06-30
Q2 2018,12424,Bad Samaritan,Electric Entertainment,3435047.0,2018-05-04,2018-06-30
Q2 2018,12426,2001: A Space Odyssey2017 Re-release,Warner Bros.,3236321.0,2018-05-18,2018-06-30
Q2 2018,12433,American Animals,The Orchard,2856954.0,2018-06-01,2018-06-30
Q2 2018,12435,Bharath Ane Nenu,Great India Films,2663090.0,2018-04-20,2018-06-30
Q2 2018,12436,You Were Never Really Here,Amazon Studios,2528078.0,2018-04-06,2018-06-30
Q2 2018,12439,Hearts Beat Loud,Gunpowder & Sky,2386251.0,2018-06-08,2018-06-30
Q2 2018,12445,A Beautiful Planet,IMAX,15589715.0,2018-04-29,2018-06-30
Q2 2018,12447,The Fall of the American Empire,Entertainment One,2065482.0,2018-06-29,2018-06-30
Q2 2018,12450,Pope Francis - A Man Of His Word,Focus Features,2008385.0,2018-05-18,2018-06-30
Q2 2018,12471,102 Not Out,Sony Pictures Releasing,1343797.0,2018-05-04,2018-06-30
Q2 2018,12475,The Metropolitan Opera HD Live: Massenet: Cendrillon,Fathom Events,1243306.0,2018-04-28,2018-06-30
Q2 2018,12477,Grease2018 Re-release,Fathom Events,1213413.0,2018-04-08,2018-06-30
Q2 2018,12484,The Metropolitan Opera HD Live: Verdi: Luisa Miller,Fathom Events,1166858.0,2018-04-14,2018-06-30
Q2 2018,12485,Lean on Pete,A24,1163056.0,2018-04-06,2018-06-30
Q2 2018,12494,The Rider,Sony Pictures Classics,2402856.0,2018-04-13,2018-06-30
Q2 2018,12498,Labyrinth2018 Re-release,Fathom Events,993336.0,2018-04-29,2018-06-30
Q2 2018,12509,The Cakemaker,Strand Releasing,875751.0,2018-06-29,2018-06-30
Q2 2018,12512,BANDSTAND: The Broadway Musical on Screen,Fathom Events,839554.0,2018-06-25,2018-06-30
Q2 2018,12514,Let the Sunshine In,IFC Films,892421.0,2018-04-27,2018-06-30
Q2 2018,12515,Like Arrows,Fathom Events,817990.0,2018-05-01,2018-06-30
Q2 2018,12516,Beast,Roadside Attractions,800365.0,2018-05-11,2018-06-30
Q2 2018,12521,On Chesil Beach,Bleecker Street Media,745971.0,2018-05-18,2018-06-30
Q2 2018,12526,Boundaries,Sony Pictures Classics,703438.0,2018-06-22,2018-06-30
Q2 2018,12533,The Catcher Was a Spy,IFC Films,725223.0,2018-06-22,2018-06-30
Q2 2018,12541,The Walking Dead: Wrath/The Walking Dead/Fear the Walking Dead: What's Your Story?/Fear the Walking Dead2018 NCM Fathom Event,Fathom Events,605764.0,2018-04-15,2018-06-30
Q2 2018,12543,Grateful Dead Meet-Up 2018,Fathom Events,600554.0,2018-04-04,2018-06-30
Q2 2018,12544,Island of Lemurs: Madagascar,Warner Bros.,11269209.0,2018-04-04,2018-06-30
Q2 2018,12548,The Cat Returns2018 Re-release,Fathom Events,563718.0,2018-04-22,2018-06-30
Q2 2018,12563,Puffs: Filmed Live Off Broadway,Fathom Events,464483.0,2018-05-09,2018-06-30
Q2 2018,12569,To the Arctic 3D,Warner Bros.,14553890.0,2018-04-20,2018-06-30
Q2 2018,12570,Porco Rosso2018 Re-release,Fathom Events,443059.0,2018-05-20,2018-06-30
Q2 2018,12572,DCI 2018 Tour Premeire,Fathom Events,434008.0,2018-06-21,2018-06-30
Q2 2018,12581,West Side Story2018 Re-release,Fathom Events,398670.0,2018-06-24,2018-06-30
Q2 2018,12582,Space Mutiny,Fathom Events,397887.0,2018-06-14,2018-06-30
Q2 2018,12589,Pom Poko2018 Re-release,Fathom Events,372405.0,2018-06-17,2018-06-30
Q2 2018,12590,Believer,Well Go USA Entertainment,365639.0,2018-06-08,2018-06-30
Q2 2018,12594,Mountain,Greenwich Entertainment,365412.0,2018-05-11,2018-06-30
Q2 2018,12605,Damsel,Magnolia Pictures,305136.0,2018-06-22,2018-06-30
Q2 2018,12607,The Bolshoi Ballet: Live From Moscow - Giselle,Fathom Events,302681.0,2018-04-08,2018-06-30
Q2 2018,12608,Sunset Blvd.2018 Re-release,Fathom Events,299645.0,2018-05-13,2018-06-30
Q2 2018,12610,Andy Irons: Kissed by God,Fathom Events,285933.0,2018-05-25,2018-06-30
Q2 2018,12613,Kings,The Orchard,274635.0,2018-04-27,2018-06-30
Q2 2018,12614,Doctor Who,Fathom Events,264629.0,2018-06-11,2018-06-30
Q2 2018,12616,Eating You Alive,Fathom Events,260534.0,2018-04-05,2018-06-30
Q2 2018,12635,Fragments of Truth,Fathom Events,219342.0,2018-04-24,2018-06-30
Q2 2018,12638,The Producers2018 Re-release,Fathom Events,216807.0,2018-06-03,2018-06-30
Q2 2018,12641,The Dating Project,Fathom Events,208100.0,2018-04-17,2018-06-30
Q2 2018,12644,The Bolshoi Ballet: Live From Moscow - Coppélia,Fathom Events,202217.0,2018-06-10,2018-06-30
Q2 2018,12647,Fate/Stay Night: Heaven's Feel - I. Presage Flower,Fathom Events,193833.0,2018-06-05,2018-06-30
Q2 2018,12653,Cobra Kai Premiere Event feat. The Karate Kid2018 NCM Fathom Event,Fathom Events,185082.0,2018-04-25,2018-06-30
Q2 2018,12657,The Accidental Detective 2: In Action,CJ Entertainment,179045.0,2018-06-22,2018-06-30
Q2 2018,12669,National Theatre Live: The Curious Incident of the Dog in the Night-Time2018 Re-release,Fathom Events,160381.0,2018-06-12,2018-06-30
Q2 2018,12679,Best F(r)iends Volume Two,Fathom Events,141524.0,2018-06-01,2018-06-30
Q2 2018,12680,Eating Animals,IFC Films,149614.0,2018-06-15,2018-06-30
Q2 2018,12684,The Metropolitan Opera HD Live: Puccini: Madama Butterfly,Fathom Events,129730.0,2018-06-20,2018-06-30
Q2 2018,12686,The Metropolitan Opera HD Live: Verdi: Il Trovatore,Fathom Events,129393.0,2018-06-27,2018-06-30
Q2 2018,12692,The Guardians,Music Box Films,174325.0,2018-05-04,2018-06-30
Q2 2018,12698,Five Seasons: The Gardens of Piet Oudolf,Argot Pictures,119223.0,2018-06-13,2018-06-30
Q2 2018,12701,Gonjiam: Haunted Asylum,Well Go USA Entertainment,115252.0,2018-04-13,2018-06-30
Q2 2018,12707,A Chance in the World - Premiere,Fathom Events,112007.0,2018-05-30,2018-06-30
Q2 2018,12711,Lu Over the Wall,GKIDS,109857.0,2018-05-11,2018-06-30
Q2 2018,12715,Mary Shelley,IFC Films,108900.0,2018-05-25,2018-06-30
Q2 2018,12723,National Theatre Live: Macbeth,Fathom Events,97857.0,2018-05-17,2018-06-30
Q2 2018,12726,Godspeed: The Race Across America,Fathom Events,96690.0,2018-05-22,2018-06-30
Q2 2018,12736,Lobster Cop,China Lion Film Distribution,85693.0,2018-06-22,2018-06-30
Q2 2018,12738,How To Talk To Girls at Parties,A24,84809.0,2018-05-25,2018-06-30
Q2 2018,12745,Borg vs. McEnroe,Neon,113354.0,2018-04-13,2018-06-30
Q2 2018,12746,Nancy,The Samuel Goldwyn Company,80115.0,2018-06-08,2018-06-30
Q2 2018,12747,En el séptimo día,The Cinema Guild,79887.0,2018-06-08,2018-06-30
