season,Unnamed: 0,movie,studio,gross,release,time
Q2 2006,4232,See No Evil,Lionsgate,15032800.0,2006-05-19,2006-06-30
Q2 2006,4259,American Dreamz,Universal Pictures,7191830.0,2006-04-21,2006-06-30
Q2 2006,4263,Phat Girlz,Fox Searchlight Pictures,6937112.0,2006-04-07,2006-06-30
Q2 2006,4280,Goal! The Dream Begins,Walt Disney Studios Motion Pictures,3489781.0,2006-05-12,2006-06-30
Q2 2006,4284,Water2006 Re-release,Fox Searchlight Pictures,3278815.0,2006-04-28,2006-06-30
Q2 2006,4287,La mujer de mi hermano,Lionsgate,2808241.0,2006-04-14,2006-06-30
Q2 2006,4297,Who Killed the Electric Car?,Sony Pictures Classics,1678874.0,2006-06-28,2006-06-30
Q2 2006,4304,Krrish,Adlabs Films,1430721.0,2006-06-30,2006-06-30
Q2 2006,4308,Waist Deep,Rogue Pictures,16571366.0,2006-06-23,2006-06-30
Q2 2006,4313,Crash,Lionsgate,54580300.0,2006-05-06,2006-06-30
Q2 2006,4321,Peaceful Warrior,Lionsgate,1066748.0,2006-06-02,2006-06-30
Q2 2006,4322,Leonard Cohen: I'm Your Man,Lionsgate,1044254.0,2006-06-21,2006-06-30
Q2 2006,4324,Space Station 3D,IMAX,93379882.0,2006-04-19,2006-06-30
Q2 2006,4326,Hard Candy,Lionsgate,1024640.0,2006-04-14,2006-06-30
Q2 2006,4329,An American Haunting,Freestyle Releasing,14881118.0,2006-05-05,2006-06-30
Q2 2006,4335,The Proposition,First Look International,1295816.0,2006-05-05,2006-06-30
Q2 2006,4340,The Promise,Warner Independent Pictures (WIP),669625.0,2006-05-05,2006-06-30
Q2 2006,4345,The Celestine Prophecy,RAM Entertainment,617236.0,2006-04-19,2006-06-30
Q2 2006,4347,Friends with Money,Sony Pictures Classics,12464311.0,2006-04-07,2006-06-30
Q2 2006,4351,Down in the Valley,THINKFilm,568932.0,2006-05-05,2006-06-30
Q2 2006,4368,The Heart of the Game,Miramax,445374.0,2006-06-09,2006-06-30
Q2 2006,4370,American Masters: Sketches of Frank Gehry,Sony Pictures Classics,439309.0,2006-05-12,2006-06-30
Q2 2006,4372,When Do We Eat?,THINKFilm,431513.0,2006-04-07,2006-06-30
Q2 2006,4376,Keeping Up with the Steins,Miramax,2023812.0,2006-05-12,2006-06-30
Q2 2006,4384,Chup Chup Ke,UTV Motion Pictures,334618.0,2006-06-09,2006-06-30
Q2 2006,4389,The Road to Guantanamo,IDP Distribution,326876.0,2006-06-23,2006-06-30
Q2 2006,4396,Only Human2006 Re-release,Magnolia Pictures,284961.0,2006-06-16,2006-06-30
Q2 2006,4398,The King,THINKFilm,282183.0,2006-05-19,2006-06-30
Q2 2006,4402,Humko Deewana Kar Gaye,UTV Motion Pictures,250083.0,2006-04-14,2006-06-30
Q2 2006,4406,A Wake in Providence,Indican Pictures,397057.0,2006-04-15,2006-06-30
Q2 2006,4408,Wah-Wah,IDP Distribution,234750.0,2006-05-12,2006-06-30
Q2 2006,4412,Wassup Rockers,First Look International,221574.0,2006-06-23,2006-06-30
Q2 2006,4415,Lady Vengeance,Tartan,211667.0,2006-04-28,2006-06-30
Q2 2006,4424,The Puffy Chair,IDP Distribution,194523.0,2006-06-02,2006-06-30
Q2 2006,4426,On a Clear Day,Focus Features,191033.0,2006-04-07,2006-06-30
Q2 2006,4429,Hoot,New Line Cinema,6954521.0,2006-05-05,2006-06-30
Q2 2006,4432,The Mostly Unfabulous Social Life of Ethan Green,Regent Releasing,153122.0,2006-06-16,2006-06-30
Q2 2006,4434,Three Times,IFC Films,151922.0,2006-04-26,2006-06-30
Q2 2006,4435,Pyare Mohan,Eros International,150198.0,2006-04-21,2006-06-30
Q2 2006,4436,The Great New Wonderful,First Independent Pictures,150142.0,2006-06-23,2006-06-30
Q2 2006,4444,Mountain Patrol2006 Re-release,IDP Distribution,143383.0,2006-04-14,2006-06-30
Q2 2006,4447,Typhoon,Paramount Classics,139059.0,2006-06-02,2006-06-30
Q2 2006,4449,Clean,Palm Pictures,138711.0,2006-04-28,2006-06-30
Q2 2006,4451,Lower City,Palm Pictures,130794.0,2006-06-16,2006-06-30
Q2 2006,4464,Art School Confidential,Sony Pictures Classics,1855342.0,2006-05-05,2006-06-30
Q2 2006,4465,I Am a Sex Addict,IFC Films,115694.0,2006-04-05,2006-06-30
Q2 2006,4474,12 and Holding,IFC Films,96464.0,2006-05-19,2006-06-30
Q2 2006,4477,Somersault2006 Re-release,Magnolia Pictures,92214.0,2006-04-21,2006-06-30
Q2 2006,4479,The Keeper: The Legend of Omar Khayyam,Arrival Pictures,222768.0,2006-06-10,2006-06-30
Q2 2006,4481,Unidentified,Five & Two Pictures,224099.0,2006-04-28,2006-06-30
Q2 2006,4494,Cavite,Truly Indie,70071.0,2006-05-26,2006-06-30
Q2 2006,4496,Beowulf & Grendel,Truly Indie,68820.0,2006-06-16,2006-06-30
Q2 2006,4499,Mongolian Ping Pong,First Run,70939.0,2006-04-21,2006-06-30
Q2 2006,4509,Kalamazoo?,Reel Source,53609.0,2006-04-07,2006-06-30
Q2 2006,4522,Crossing the Bridge: The Sound of Istanbul,Strand Releasing,70123.0,2006-06-09,2006-06-30
Q2 2006,4536,La moustache,The Cinema Guild,242663.0,2006-05-24,2006-06-30
Q2 2006,4537,Loverboy2006 Re-release,THINKFilm,33223.0,2006-06-16,2006-06-30
Q2 2006,4539,Nathalie...,Koch Lorber Films,31008.0,2006-04-14,2006-06-30
Q2 2006,4540,Moonlight,Indican Pictures,50204.0,2006-05-19,2006-06-30
Q2 2006,4542,Standing Still,Freestyle Releasing,30142.0,2006-04-21,2006-06-30
Q2 2006,4546,Guys and Balls2006 Re-release,Regent Releasing,28324.0,2006-04-28,2006-06-30
Q2 2006,4558,Pure,Indican Pictures,93841.0,2006-06-10,2006-06-30
Q2 2006,4563,Giuliani Time,Cinema Libre Studio,21542.0,2006-05-12,2006-06-30
Q2 2006,4565,Killer Diller,Freestyle Releasing,20795.0,2006-04-28,2006-06-30
Q2 2006,4566,4,Leisure Time Features,20523.0,2006-04-07,2006-06-30
Q2 2006,4569,The Motel,Palm Pictures,46772.0,2006-06-28,2006-06-30
Q2 2006,4578,Lemming,Strand Releasing,67757.0,2006-05-19,2006-06-30
Q2 2006,4583,Music from the Inside Out,Emerging Pictures,141504.0,2006-04-22,2006-06-30
Q2 2006,4588,Snow Cake,IFC Films,26651.0,2006-04-27,2006-06-30
Q2 2006,4590,The Lost City,Magnolia Pictures,248310.0,2006-04-28,2006-06-30
Q2 2006,4604,One Last Thing...,Magnolia Pictures,13334.0,2006-05-05,2006-06-30
Q2 2006,4611,Kinky Boots,Miramax,253000.0,2006-04-14,2006-06-30
Q2 2006,4618,Pandora's Box,Kino International,48372.0,2006-06-16,2006-06-30
Q2 2006,4622,Blackballed: The Bobby Dukes Story,The 7th Floor,9528.0,2006-04-14,2006-06-30
Q2 2006,4623,Crazy Like a Fox,Delphi Film Foundation,9376.0,2006-05-05,2006-06-30
Q2 2006,4625,Name,HP Releasing,9207.0,2006-05-26,2006-06-30
Q2 2006,4632,Free Zone,New Yorker Films,31839.0,2006-04-07,2006-06-30
Q2 2006,4635,Coastlines,IFC Films,7883.0,2006-05-31,2006-06-30
Q2 2006,4646,Dead Man's Shoes2006 Re-release,Magnolia Pictures,6408.0,2006-05-12,2006-06-30
Q2 2006,4654,Say Uncle,TLA Releasing,5361.0,2006-06-23,2006-06-30
Q2 2006,4661,Two Drifters,Strand Releasing,23846.0,2006-06-23,2006-06-30
Q2 2006,4664,50 Ways of Saying Fabulous,Olive Films,4800.0,2006-06-02,2006-06-30
Q2 2006,4673,White Rainbow,Indican Pictures,9126.0,2006-04-07,2006-06-30
Q2 2006,4674,Room,The 7th Floor,5228.0,2006-04-06,2006-06-30
Q2 2006,4675,Simon2006 Re-release,Strand Releasing,4055.0,2006-04-07,2006-06-30
Q2 2006,4686,95 Miles to Go,THINKFilm,3195.0,2006-04-07,2006-06-30
Q2 2006,4689,Going Under,Argot Pictures,3917.0,2006-06-15,2006-06-30
Q2 2006,4690,Dog Lover's Symphony,Dog Lover's Symphony,2968.0,2006-06-16,2006-06-30
Q2 2006,4694,Herbie Hancock: Possibilities,Magnolia Pictures,2493.0,2006-04-14,2006-06-30
Q2 2006,4695,Rank,IFC Films,2485.0,2006-06-28,2006-06-30
Q2 2006,4703,Mouth to Mouth,Artistic License,2150.0,2006-05-19,2006-06-30
Q2 2006,4711,Abominable,Freestyle Releasing,1810.0,2006-04-14,2006-06-30
Q2 2006,4721,Tony Takitani,Strand Releasing,129194.0,2006-06-24,2006-06-30
Q2 2006,4723,Edvard Munch,Shadow Distribution,40739.0,2006-06-17,2006-06-30
Q2 2006,4729,In Her Line of Fire,Regent Releasing,884.0,2006-04-21,2006-06-30
Q2 2006,4733,Uncut,Strand Releasing,762.0,2006-06-16,2006-06-30
Q2 2006,4739,A Grin Without A Cat,Icarus Films,43616.0,2006-05-01,2006-06-30
Q2 2006,4741,Fall to Grace,Truly Indie,5067.0,2006-06-16,2006-06-30
Q2 2006,4742,The Conrad Boys,Newport Films,6316.0,2006-06-02,2006-06-30
Q2 2006,4744,Autumn,Truly Indie,5678.0,2006-06-09,2006-06-30
Q3 2006,4102,Pirates of the Caribbean: Dead Man's Chest,Walt Disney Studios Motion Pictures,422614379.0,2006-07-07,2006-09-30
Q3 2006,4111,Talladega Nights: The Ballad of Ricky Bobby,Sony Pictures Releasing,148213377.0,2006-08-04,2006-09-30
Q3 2006,4120,Open Season,Sony Pictures Releasing,85105259.0,2006-09-29,2006-09-30
Q3 2006,4130,"You, Me and Dupree",Universal Pictures,75628110.0,2006-07-14,2006-09-30
Q3 2006,4131,Monster House,Sony Pictures Releasing,73661010.0,2006-07-21,2006-09-30
Q3 2006,4132,Jackass Number Two,Paramount Pictures,72778712.0,2006-09-22,2006-09-30
Q3 2006,4133,Barnyard,Paramount Pictures,72637803.0,2006-08-04,2006-09-30
Q3 2006,4136,World Trade Center,Paramount Pictures,70278893.0,2006-08-09,2006-09-30
Q3 2006,4139,Miami Vice,Universal Pictures,63450470.0,2006-07-28,2006-09-30
Q3 2006,4141,Step Up,Walt Disney Studios Motion Pictures,65328121.0,2006-08-11,2006-09-30
Q3 2006,4147,Little Miss Sunshine,Fox Searchlight Pictures,59889703.0,2006-07-26,2006-09-30
Q3 2006,4149,Little Man,Revolution Studios,58645052.0,2006-07-14,2006-09-30
Q3 2006,4152,Invincible,Walt Disney Studios Motion Pictures,57806952.0,2006-08-25,2006-09-30
Q3 2006,4157,The Guardian,Walt Disney Studios Motion Pictures,55011732.0,2006-09-29,2006-09-30
Q3 2006,4171,Lady in the Water,Warner Bros.,42285169.0,2006-07-21,2006-09-30
Q3 2006,4174,John Tucker Must Die,Twentieth Century Fox,40940389.0,2006-07-28,2006-09-30
Q3 2006,4176,Gridiron Gang,Sony Pictures Releasing,38432823.0,2006-09-15,2006-09-30
Q3 2006,4182,Accepted,Universal Pictures,36323505.0,2006-08-18,2006-09-30
Q3 2006,4188,The Illusionist,Yari Film Group Releasing,39868642.0,2006-08-18,2006-09-30
Q3 2006,4197,The Ant Bully,Warner Bros.,28142535.0,2006-07-28,2006-09-30
Q3 2006,4198,Crank,Lionsgate,27838408.0,2006-09-01,2006-09-30
Q3 2006,4199,The Descent,Lionsgate,26024456.0,2006-08-04,2006-09-30
Q3 2006,4205,The Wicker Man,Warner Bros.,23649127.0,2006-09-01,2006-09-30
Q3 2006,4206,The Covenant,Screen Gems,23380495.0,2006-09-08,2006-09-30
Q3 2006,4208,The Black Dahlia,Universal Pictures,22545080.0,2006-09-15,2006-09-30
Q3 2006,4209,My Super Ex-Girlfriend,Twentieth Century Fox,22530295.0,2006-07-21,2006-09-30
Q3 2006,4219,Beerfest,Warner Bros.,19185184.0,2006-08-25,2006-09-30
Q3 2006,4236,Everyone's Hero,Twentieth Century Fox,14516662.0,2006-09-15,2006-09-30
Q3 2006,4237,Flyboys,Metro-Goldwyn-Mayer (MGM),13090630.0,2006-09-22,2006-09-30
Q3 2006,4238,Idlewild,Universal Pictures,12571185.0,2006-08-25,2006-09-30
Q3 2006,4241,The Protector,Dragon Dynasty,12044087.0,2006-09-08,2006-09-30
Q3 2006,4242,Zoom,Revolution Studios,11989328.0,2006-08-11,2006-09-30
Q3 2006,4243,The Last Kiss,DreamWorks,11614790.0,2006-09-15,2006-09-30
Q3 2006,4244,Material Girls,Metro-Goldwyn-Mayer (MGM),11449638.0,2006-08-18,2006-09-30
Q3 2006,4248,Magnificent Desolation: Walking on the Moon 3D,IMAX,34136978.0,2006-09-23,2006-09-30
Q3 2006,4260,All the King's Men,Sony Pictures Releasing,7221458.0,2006-09-22,2006-09-30
Q3 2006,4261,Crossover,Sony Pictures Releasing,7009668.0,2006-09-01,2006-09-30
Q3 2006,4269,A Scanner Darkly,Warner Independent Pictures (WIP),5501616.0,2006-07-07,2006-09-30
Q3 2006,4273,The Science of Sleep,Warner Independent Pictures (WIP),4670644.0,2006-09-22,2006-09-30
Q3 2006,4278,The Last King of Scotland,Fox Searchlight Pictures,17584817.0,2006-09-27,2006-09-30
Q3 2006,4290,Half Nelson,THINKFilm,2697938.0,2006-08-11,2006-09-30
Q3 2006,4292,"Carry On, Munna Bhai",Eros International,2217562.0,2006-09-01,2006-09-30
Q3 2006,4296,Quinceañera,Sony Pictures Classics,1692693.0,2006-08-04,2006-09-30
Q3 2006,4298,Keeping Mum,THINKFilm,1619466.0,2006-09-15,2006-09-30
Q3 2006,4300,Trust the Man,Fox Searchlight Pictures,1529687.0,2006-08-18,2006-09-30
