season,Unnamed: 0,movie,studio,gross,release,time
Q1 2004,3148,Intermission,IFC Films,896993.0,2004-03-19,2004-03-31
Q1 2004,3155,The Blue Butterfly,Alliance Atlantis Vivafilm,1755355.0,2004-02-20,2004-03-31
Q1 2004,3159,The Butterfly Effect,New Line Cinema,49179651.0,2004-01-23,2004-03-31
Q1 2004,3166,Le dernier tunnel,Christal Films,1352489.0,2004-03-12,2004-03-31
Q1 2004,3169,Khakee,Eros International,587877.0,2004-01-23,2004-03-31
Q1 2004,3204,Kitchen Stories2004 Re-release,IFC Films,351235.0,2004-02-20,2004-03-31
Q1 2004,3229,Mayor of the Sunset Strip,First Look International,257315.0,2004-03-26,2004-03-31
Q1 2004,3230,The Reckoning,Paramount Classics,257252.0,2004-03-05,2004-03-31
Q1 2004,3235,Wilbur Wants to Kill Himself,THINKFilm,235294.0,2004-03-12,2004-03-31
Q1 2004,3257,Dans l'oeil du chat,Alliance Atlantis Vivafilm,155714.0,2004-02-13,2004-03-31
Q1 2004,3269,Tokyo Godfathers,IDP Distribution,129560.0,2004-01-16,2004-03-31
Q1 2004,3272,"Love, Sex and Eating the Bones",THINKFilm,116869.0,2004-03-05,2004-03-31
Q1 2004,3274,Games People Play: New York,Artistic License,113622.0,2004-03-12,2004-03-31
Q1 2004,3275,The Lost Skeleton of Cadavra,Sony Pictures Repertory,143121.0,2004-02-06,2004-03-31
Q1 2004,3283,Aileen: Life and Death of a Serial Killer,Lantern Lane Entertainment,97362.0,2004-01-09,2004-03-31
Q1 2004,3290,Secret Things,First Run,103879.0,2004-01-02,2004-03-31
Q1 2004,3292,Decoys,Lionsgate,84733.0,2004-02-27,2004-03-31
Q1 2004,3296,Carlos Castaneda: Enigma of a Sorcerer,Indican Pictures,106056.0,2004-03-05,2004-03-31
Q1 2004,3304,Crimson Gold,Wellspring Media,148959.0,2004-01-16,2004-03-31
Q1 2004,3305,James' Journey to Jerusalem,Zeitgeist Films,64967.0,2004-03-05,2004-03-31
Q1 2004,3309,Noi the Albino,Palm Pictures,60555.0,2004-03-19,2004-03-31
Q1 2004,3310,The Seagull's Laughter,The Cinema Guild,71813.0,2004-02-13,2004-03-31
Q1 2004,3314,Divan,Zeitgeist Films,56214.0,2004-03-17,2004-03-31
Q1 2004,3326,Ned Kelly,Focus Features,43704.0,2004-03-26,2004-03-31
Q1 2004,3327,The Tracker2004 Re-release,ArtMattan Productions,52806.0,2004-01-16,2004-03-31
Q1 2004,3335,One2004 Re-release,Magnolia Pictures,63931.0,2004-01-30,2004-03-31
Q1 2004,3337,"The Bread, My Sweet",Panorama Entertainment,1023156.0,2004-01-18,2004-03-31
Q1 2004,3347,Two Men Went to War,Indican Pictures,149104.0,2004-03-26,2004-03-31
Q1 2004,3352,Empathy,Icarus Films,29345.0,2004-01-21,2004-03-31
Q1 2004,3355,The Umbrellas of Cherbourg,Zeitgeist Films,28030.0,2004-02-13,2004-03-31
Q1 2004,3360,Dogville,Lionsgate,26432.0,2004-03-26,2004-03-31
Q1 2004,3367,City of God,Miramax,4801153.0,2004-01-17,2004-03-31
Q1 2004,3368,Two2004 Re-release,Magnolia Pictures,47294.0,2004-02-06,2004-03-31
Q1 2004,3370,Uzak,New Yorker Films,95299.0,2004-03-12,2004-03-31
Q1 2004,3379,Highwaymen,New Line Cinema,216697.0,2004-02-13,2004-03-31
Q1 2004,3390,The Battle of Algiers2004 Re-release,Rialto Pictures,820483.0,2004-01-09,2004-03-31
Q1 2004,3399,Perfect Opposites,MAC Releasing,16201.0,2004-02-06,2004-03-31
Q1 2004,3410,Raja,Film Movement,13000.0,2004-03-26,2004-03-31
Q1 2004,3412,L'Age d'Or,Kino International,31702.0,2004-01-30,2004-03-31
Q1 2004,3416,Blind Shaft,Kino International,32072.0,2004-02-06,2004-03-31
Q1 2004,3419,Hiding and Seeking: Faith and Tolerance After the Holocaust,First Run,36782.0,2004-02-06,2004-03-31
Q1 2004,3421,The Return,Kino International,491263.0,2004-02-06,2004-03-31
Q1 2004,3426,MC5*: A True Testimonial,Avatar Films,10888.0,2004-03-05,2004-03-31
Q1 2004,3435,Cuba: Island of Music,Cinema Four,9791.0,2004-01-16,2004-03-31
Q1 2004,3449,Lana's Rain,ISA Releasing,43035.0,2004-02-27,2004-03-31
Q1 2004,3452,Alila,Kino International,15137.0,2004-02-27,2004-03-31
Q1 2004,3454,The Girl from Paris,Films Philos,182129.0,2004-03-21,2004-03-31
Q1 2004,3458,I'll Sing for You2004 Re-release,First Run,8255.0,2004-03-26,2004-03-31
Q1 2004,3459,Love Object,Vitagraph Films,6028.0,2004-02-13,2004-03-31
Q1 2004,3464,Yves Saint Laurent: His Life and Times,Empire Pictures Inc.,91609.0,2004-01-07,2004-03-31
Q1 2004,3469,How to Draw a Bunny,Palm Pictures,4658.0,2004-03-12,2004-03-31
Q1 2004,3482,Big Animal,Milestone,3733.0,2004-02-20,2004-03-31
Q1 2004,3489,Abouna,Leisure Time Features,3290.0,2004-02-20,2004-03-31
Q1 2004,3495,Risk/Reward,Organic Pictures,2517.0,2004-02-27,2004-03-31
Q1 2004,3497,Motocross Kids,Tag Entertainment,2462.0,2004-01-30,2004-03-31
Q1 2004,3500,This Old Cub,Emerging Pictures,254719.0,2004-03-26,2004-03-31
Q1 2004,3511,Three2004 Re-release,Magnolia Pictures,14133.0,2004-02-13,2004-03-31
Q1 2004,3523,The Son,New Yorker Films,65955.0,2004-01-10,2004-03-31
Q2 2004,2930,Shrek 2,DreamWorks Distribution,441181022.0,2004-05-19,2004-06-30
Q2 2004,2931,Spider-Man 2,Sony Pictures Releasing,373585825.0,2004-06-30,2004-06-30
Q2 2004,2933,Harry Potter and the Prisoner of Azkaban,Warner Bros.,249541069.0,2004-06-04,2004-06-30
Q2 2004,2935,The Day After Tomorrow,Twentieth Century Fox,186716750.0,2004-05-28,2004-06-30
Q2 2004,2941,Troy,Warner Bros.,133378256.0,2004-05-14,2004-06-30
Q2 2004,2945,Van Helsing,Universal Pictures,120177084.0,2004-05-07,2004-06-30
Q2 2004,2946,Dodgeball: A True Underdog Story,Twentieth Century Fox,114291297.0,2004-06-18,2004-06-30
Q2 2004,2954,Mean Girls,Paramount Pictures,86058055.0,2004-04-30,2004-06-30
Q2 2004,2961,The Terminal,DreamWorks Distribution,77872883.0,2004-06-18,2004-06-30
Q2 2004,2962,Man on Fire,Twentieth Century Fox,77871663.0,2004-04-21,2004-06-30
Q2 2004,2963,Garfield,Twentieth Century Fox,75369589.0,2004-06-11,2004-06-30
Q2 2004,2967,White Chicks,Sony Pictures Releasing,70831760.0,2004-06-23,2004-06-30
Q2 2004,2975,Hellboy,Revolution Studios,59623958.0,2004-04-02,2004-06-30
Q2 2004,2976,The Stepford Wives,Paramount Pictures,59484742.0,2004-06-11,2004-06-30
Q2 2004,2980,The Chronicles of Riddick,Universal Pictures,57761012.0,2004-06-11,2004-06-30
Q2 2004,2981,13 Going on 30,Revolution Studios,57231747.0,2004-04-23,2004-06-30
Q2 2004,2986,Home on the Range,Walt Disney Studios Motion Pictures,48679260.0,2004-04-02,2004-06-30
Q2 2004,2988,Walking Tall,Metro-Goldwyn-Mayer (MGM),46437717.0,2004-04-02,2004-06-30
Q2 2004,2989,Napoleon Dynamite,Fox Searchlight Pictures,44522135.0,2004-06-11,2004-06-30
Q2 2004,2997,Raising Helen,Walt Disney Studios Motion Pictures,36027150.0,2004-05-28,2004-06-30
Q2 2004,3005,Johnson Family Vacation,Fox Searchlight Pictures,31123902.0,2004-04-07,2004-06-30
Q2 2004,3009,The Prince and Me,Paramount Pictures,28176497.0,2004-04-02,2004-06-30
Q2 2004,3019,Around the World in 80 Days,Walt Disney Studios Motion Pictures,22494935.0,2004-06-16,2004-06-30
Q2 2004,3020,The Alamo,Walt Disney Studios Motion Pictures,21497158.0,2004-04-09,2004-06-30
Q2 2004,3027,Two Brothers,Universal Pictures,19176754.0,2004-06-25,2004-06-30
Q2 2004,3032,The Whole Ten Yards,Warner Bros.,16328471.0,2004-04-09,2004-06-30
Q2 2004,3034,Fahrenheit 9/11,Lionsgate,119194771.0,2004-06-23,2004-06-30
Q2 2004,3036,The Girl Next Door,Twentieth Century Fox,14553853.0,2004-04-09,2004-06-30
Q2 2004,3038,Soul Plane,Metro-Goldwyn-Mayer (MGM),14190750.0,2004-05-28,2004-06-30
Q2 2004,3039,New York Minute,Warner Bros.,14071441.0,2004-05-07,2004-06-30
Q2 2004,3040,Envy,DreamWorks Distribution,13511994.0,2004-04-30,2004-06-30
Q2 2004,3048,Breakin' All the Rules,Screen Gems,12264319.0,2004-05-14,2004-06-30
Q2 2004,3053,Space Station 3D,IMAX,93379882.0,2004-04-19,2004-06-30
Q2 2004,3057,The Notebook,New Line Cinema,81001787.0,2004-06-25,2004-06-30
Q2 2004,3062,Saved!,United Artists,8940582.0,2004-05-28,2004-06-30
Q2 2004,3064,Connie and Carla,Universal Pictures,8085771.0,2004-04-16,2004-06-30
Q2 2004,3084,A Day Without a Mexican,Televisa Cine,4179890.0,2004-05-14,2004-06-30
Q2 2004,3092,Control Room,Magnolia Pictures,2589616.0,2004-05-21,2004-06-30
Q2 2004,3095,"Spring, Summer, Fall, Winter... and Spring",Sony Pictures Classics,2380788.0,2004-04-02,2004-06-30
Q2 2004,3097,Cirque du Soleil: Journey of Man,Sony Pictures Classics,15619088.0,2004-05-05,2004-06-30
Q2 2004,3099,Coffee and Cigarettes,United Artists,2198924.0,2004-05-14,2004-06-30
Q2 2004,3107,The Corporation2004 Re-release,Zeitgeist Films,1879983.0,2004-06-04,2004-06-30
Q2 2004,3108,Clifford's Really Big Movie,Warner Bros.,2922354.0,2004-04-20,2004-06-30
Q2 2004,3110,The Story of the Weeping Camel,THINKFilm,1763052.0,2004-06-04,2004-06-30
Q2 2004,3112,I'm Not Scared,Miramax,1615328.0,2004-04-09,2004-06-30
Q2 2004,3119,Ghosts of the Abyss,Walt Disney Studios Motion Pictures,17040871.0,2004-04-11,2004-06-30
Q2 2004,3127,Ella Enchanted,Miramax,20039365.0,2004-04-09,2004-06-30
Q2 2004,3133,The Mother,Sony Pictures Classics,1063163.0,2004-05-28,2004-06-30
Q2 2004,3154,Young Adam,Sony Pictures Classics,767373.0,2004-04-16,2004-06-30
Q2 2004,3156,Lakshya,UTV Motion Pictures,753600.0,2004-06-18,2004-06-30
Q2 2004,3157,China: The Panda Adventure,IMAX,3918213.0,2004-06-09,2004-06-30
Q2 2004,3164,Kill Bill: Vol. 2,Miramax,64084276.0,2004-04-16,2004-06-30
Q2 2004,3174,Love Me If You Dare,Paramount Classics,553504.0,2004-05-21,2004-06-30
Q2 2004,3175,Facing Windows,Sony Pictures Classics,543354.0,2004-06-18,2004-06-30
Q2 2004,3179,L'incomparable mademoiselle C.,Christal Films,493905.0,2004-04-23,2004-06-30
Q2 2004,3180,Shaolin Soccer,Miramax,489600.0,2004-04-02,2004-06-30
Q2 2004,3181,Super Size Me,IDP Distribution,8674990.0,2004-05-07,2004-06-30
Q2 2004,3186,Seducing Doctor Lewis2004 Re-release,Wellspring Media,488562.0,2004-06-16,2004-06-30
Q2 2004,3188,The Weather Underground,Shadow Distribution,499265.0,2004-06-04,2004-06-30
Q2 2004,3193,Still We Believe: The Boston Red Sox Movie,THINKFilm,396803.0,2004-05-07,2004-06-30
Q2 2004,3202,Baadasssss!,Sony Pictures Classics,365727.0,2004-05-28,2004-06-30
Q2 2004,3203,I'll Sleep When I'm Dead,Paramount Classics,360759.0,2004-06-16,2004-06-30
Q2 2004,3205,Since Otar Left,Zeitgeist Films,350391.0,2004-04-30,2004-06-30
Q2 2004,3207,The United States of Leland,Paramount Classics,343847.0,2004-04-02,2004-06-30
Q2 2004,3208,"Broadway: The Golden Age, by the Legends Who Were There",Dada Films,347954.0,2004-06-11,2004-06-30
Q2 2004,3218,Masti,Eros International,308566.0,2004-04-09,2004-06-30
Q2 2004,3220,The Piano Player,Menemsha Films,565292.0,2004-06-20,2004-06-30
Q2 2004,3222,Silmido,Cinema Service,298347.0,2004-04-23,2004-06-30
Q2 2004,3223,Mickey,Slugger Pictures,294758.0,2004-04-30,2004-06-30
Q2 2004,3226,Valentin2003 Re-release,Miramax,275968.0,2004-05-07,2004-06-30
Q2 2004,3238,The Agronomist,THINKFilm,226189.0,2004-04-23,2004-06-30
Q2 2004,3240,Carandiru,Sony Pictures Classics,216335.0,2004-05-14,2004-06-30
Q2 2004,3244,This So-Called Disaster: Sam Shepard Directs the Late Henry Moss,IFC Films,226658.0,2004-04-21,2004-06-30
Q2 2004,3250,The Five Obstructions,Koch Lorber Films,165845.0,2004-05-26,2004-06-30
Q2 2004,3270,Elvis Gratton 3: Le retour d'Elvis Wong,Christal Films,1838920.0,2004-06-23,2004-06-30
Q2 2004,3276,Deewaar: Let's Bring Our Heroes Home,Eros International,111423.0,2004-06-25,2004-06-30
Q2 2004,3291,Seeing Other People,Lantern Lane Entertainment,87923.0,2004-05-07,2004-06-30
Q2 2004,3293,Dev,Eros International,84728.0,2004-06-11,2004-06-30
Q2 2004,3295,My Mother Likes Women2004 Re-release,Norador Productions,82916.0,2004-05-21,2004-06-30
Q2 2004,3307,Howard Zinn: You Can't Be Neutral on a Moving Train,First Run,122011.0,2004-06-18,2004-06-30
Q2 2004,3308,Time of the Wolf,Palm Pictures,61439.0,2004-06-25,2004-06-30
Q2 2004,3318,Monty Python's Life of Brian2004 Re-release,Rainbow Releasing,643947.0,2004-04-30,2004-06-30
Q2 2004,3328,Springtime in a Small Town,Palm Pictures,43017.0,2004-05-14,2004-06-30
Q2 2004,3330,Close Your Eyes,First Look International,41392.0,2004-04-23,2004-06-30
Q2 2004,3334,Godsend,Lionsgate,14379751.0,2004-04-30,2004-06-30
Q2 2004,3338,Showboy,Regent Releasing,34646.0,2004-04-09,2004-06-30
Q2 2004,3342,Donnie Darko2004 Director's Cut,Newmarket Films,32736.0,2004-06-02,2004-06-30
Q2 2004,3346,Word Wars,Seventh Art Releasing,110617.0,2004-05-28,2004-06-30
Q2 2004,3358,Bonhoeffer,First Run,296181.0,2004-06-20,2004-06-30
Q2 2004,3365,Shade,RKO Radio Pictures,25032.0,2004-04-09,2004-06-30
Q2 2004,3372,Frankie and Johnny Are Married,IFC Films,22900.0,2004-05-26,2004-06-30
Q2 2004,3373,Adored,Wolfe Releasing,38635.0,2004-04-02,2004-06-30
Q2 2004,3376,Bulgarian Lovers,TLA Releasing,55181.0,2004-04-30,2004-06-30
Q2 2004,3386,Twist,Strand Releasing,46265.0,2004-05-21,2004-06-30
Q2 2004,3392,The Mudge Boy,Strand Releasing,62048.0,2004-05-07,2004-06-30
Q2 2004,3401,Off the Lip,Hannover House,15217.0,2004-05-07,2004-06-30
Q2 2004,3402,Reeseville,Innovation Film Group (IFG),14824.0,2004-05-07,2004-06-30
Q2 2004,3403,Monty Python and the Holy Grail2001 Re-release,Rainbow Releasing,1821082.0,2004-06-15,2004-06-30
Q2 2004,3404,Strayed,Wellspring Media,480809.0,2004-05-14,2004-06-30
Q2 2004,3418,Close Call,Prime Media Pictures,12077.0,2004-04-16,2004-06-30
Q2 2004,3422,A Thousand Clouds of Peace,Strand Releasing,46773.0,2004-04-02,2004-06-30
Q2 2004,3437,Imagining Argentina,Arenas Entertainment,8899.0,2004-06-11,2004-06-30
Q2 2004,3439,Godzilla,Rialto Pictures,409077.0,2004-05-07,2004-06-30
Q2 2004,3440,The Cremaster Cycle,Palm Pictures,514272.0,2004-04-25,2004-06-30
Q2 2004,3441,The Intended,IFC Films,8106.0,2004-06-25,2004-06-30
Q2 2004,3443,Imelda,Unico Entertainment,200097.0,2004-06-09,2004-06-30
Q2 2004,3446,With All Deliberate Speed,Empire Pictures Inc.,7690.0,2004-05-14,2004-06-30
Q2 2004,3461,S21: The Khmer Rouge Killing Machine,First Run,21229.0,2004-05-19,2004-06-30
Q2 2004,3466,Father and Son,Wellspring Media,28951.0,2004-06-18,2004-06-30
Q2 2004,3476,Rivers and Tides: Andy Goldsworthy Working with Time,Roxie Releasing,2200276.0,2004-06-26,2004-06-30
Q2 2004,3478,Saints and Sinners,Avatar Films,3826.0,2004-06-18,2004-06-30
Q2 2004,3485,The Burial Society,Regent Releasing,20735.0,2004-05-28,2004-06-30
Q2 2004,3488,Tamala 2010: A Punk Cat in Space,Vitagraph Films,3386.0,2004-04-02,2004-06-30
Q2 2004,3491,Twentynine Palms,Wellspring Media,53861.0,2004-04-09,2004-06-30
Q2 2004,3498,Firedancer,Cinema Four,2422.0,2004-06-04,2004-06-30
Q2 2004,3506,The Road to Love,Arab Film Distribution,1714.0,2004-06-30,2004-06-30
Q2 2004,3507,Marathon,Cinema Four,1703.0,2004-04-02,2004-06-30
Q2 2004,3509,Superstar in a Housedress,Abramorama,20715.0,2004-05-05,2004-06-30
Q2 2004,3526,A Grin Without A Cat,Icarus Films,43616.0,2004-05-01,2004-06-30
Q3 2004,2936,The Bourne Supremacy,Universal Pictures,176241941.0,2004-07-23,2004-09-30
Q3 2004,2940,"I, Robot",Twentieth Century Fox,144763065.0,2004-07-16,2004-09-30
Q3 2004,2947,The Village,Walt Disney Studios Motion Pictures,114197520.0,2004-07-30,2004-09-30
Q3 2004,2949,Collateral,DreamWorks Distribution,100962117.0,2004-08-06,2004-09-30
Q3 2004,2951,The Princess Diaries 2: Royal Engagement,Walt Disney Studios Motion Pictures,95170481.0,2004-08-11,2004-09-30
Q3 2004,2955,Anchorman: The Legend of Ron Burgundy,DreamWorks Distribution,85288303.0,2004-07-09,2004-09-30
Q3 2004,2960,Alien vs. Predator,Twentieth Century Fox,80265199.0,2004-08-13,2004-09-30
Q3 2004,2968,The Forgotten,Revolution Studios,67133509.0,2004-09-24,2004-09-30
Q3 2004,2969,The Manchurian Candidate,Paramount Pictures,65955630.0,2004-07-30,2004-09-30
Q3 2004,2979,Without a Paddle,Paramount Pictures,58169327.0,2004-08-20,2004-09-30
Q3 2004,2983,A Cinderella Story,Warner Bros.,51438175.0,2004-07-16,2004-09-30
Q3 2004,2984,Resident Evil: Apocalypse,Screen Gems,51201453.0,2004-09-10,2004-09-30
Q3 2004,2985,King Arthur,Walt Disney Studios Motion Pictures,51882244.0,2004-07-07,2004-09-30
Q3 2004,2990,Exorcist: The Beginning,Warner Bros.,41821986.0,2004-08-20,2004-09-30
Q3 2004,2991,Catwoman,Warner Bros.,40202379.0,2004-07-23,2004-09-30
Q3 2004,2995,Sky Captain and the World of Tomorrow,Paramount Pictures,37762677.0,2004-09-17,2004-09-30
Q3 2004,3003,Anacondas: The Hunt for the Blood Orchid,Screen Gems,32238923.0,2004-08-27,2004-09-30
Q3 2004,3010,Garden State,Fox Searchlight Pictures,26774462.0,2004-07-28,2004-09-30
Q3 2004,3022,Mr 3000,Walt Disney Studios Motion Pictures,21811187.0,2004-09-17,2004-09-30
Q3 2004,3024,Little Black Book,Revolution Studios,20698668.0,2004-08-06,2004-09-30
Q3 2004,3025,Yu-Gi-Oh!: The Movie - Pyramid of Light,Warner Bros.,19765868.0,2004-08-13,2004-09-30
Q3 2004,3030,Wimbledon,Universal Pictures,17001133.0,2004-09-17,2004-09-30
Q3 2004,3033,Paparazzi,Twentieth Century Fox,15714234.0,2004-09-03,2004-09-30
Q3 2004,3041,De-Lovely,United Artists,13456633.0,2004-07-02,2004-09-30
Q3 2004,3043,Wicker Park,Metro-Goldwyn-Mayer (MGM),13001257.0,2004-09-03,2004-09-30
Q3 2004,3059,Sleepover,Metro-Goldwyn-Mayer (MGM),9436390.0,2004-07-09,2004-09-30
Q3 2004,3060,Superbabies: Baby Geniuses 2,Triumph Releasing Corporation,9219388.0,2004-08-27,2004-09-30
Q3 2004,3061,First Daughter,Twentieth Century Fox,9038447.0,2004-09-24,2004-09-30
Q3 2004,3063,Suspect Zero,Paramount Pictures,8725813.0,2004-08-27,2004-09-30
Q3 2004,3066,Thunderbirds,Universal Pictures,6880917.0,2004-07-30,2004-09-30
Q3 2004,3071,Before Sunset,Warner Independent Pictures (WIP),5820649.0,2004-07-02,2004-09-30
Q3 2004,3072,The Clearing,Fox Searchlight Pictures,5763875.0,2004-07-02,2004-09-30
Q3 2004,3086,Hero,Miramax,53710019.0,2004-08-27,2004-09-30
Q3 2004,3091,Vanity Fair,Focus Features,16136476.0,2004-09-01,2004-09-30
Q3 2004,3098,Riding Giants,Sony Pictures Classics,2276368.0,2004-07-09,2004-09-30
Q3 2004,3102,Intimate Strangers,Paramount Classics,2110589.0,2004-07-30,2004-09-30
Q3 2004,3104,We Don't Live Here Anymore,Warner Independent Pictures (WIP),2041014.0,2004-08-13,2004-09-30
Q3 2004,3111,The Motorcycle Diaries,Focus Features,16781387.0,2004-09-24,2004-09-30
Q3 2004,3114,Open Water,Lionsgate,30610863.0,2004-08-06,2004-09-30
Q3 2004,3120,Seducing Doctor Lewis,Odeon,9354342.0,2004-07-11,2004-09-30
Q3 2004,3121,The Door in the Floor,Focus Features,3854624.0,2004-07-14,2004-09-30
Q3 2004,3122,The Cookout,Lionsgate,11814019.0,2004-09-03,2004-09-30
Q3 2004,3128,Festival Express,THINKFilm,1174079.0,2004-07-23,2004-09-30
Q3 2004,3130,Saints and Soldiers,Excel Entertainment,1165065.0,2004-08-06,2004-09-30
Q3 2004,3131,Tae Guk Gi: The Brotherhood of War,IDP Distribution,1111061.0,2004-09-03,2004-09-30
Q3 2004,3136,A Home at the End of the World,Warner Independent Pictures (WIP),1029872.0,2004-07-23,2004-09-30
Q3 2004,3140,The Visual Bible: The Gospel of John,THINKFilm,4069090.0,2004-09-26,2004-09-30
Q3 2004,3142,Bright Young Things,THINKFilm,933637.0,2004-08-20,2004-09-30
Q3 2004,3143,Criminal,Warner Independent Pictures (WIP),929233.0,2004-09-10,2004-09-30
Q3 2004,3149,The Blind Swordsman: Zatoichi2004 Re-release,Miramax,862894.0,2004-07-23,2004-09-30
Q3 2004,3150,Nicotina,Arenas Entertainment,1117864.0,2004-08-20,2004-09-30
Q3 2004,3160,American Masters: The Life and Times of Allen Ginsberg2004 Re-release,New Yorker Films,646951.0,2004-08-18,2004-09-30
Q3 2004,3162,Red Lights,Wellspring Media,673828.0,2004-08-20,2004-09-30
Q3 2004,3167,Mean Creek,Paramount Classics,603951.0,2004-08-20,2004-09-30
Q3 2004,3171,Shaun of the Dead,Rogue Pictures,13542874.0,2004-09-24,2004-09-30
Q3 2004,3172,Touch of Pink,Sony Pictures Classics,564535.0,2004-07-16,2004-09-30
Q3 2004,3177,Camping sauvage,Alliance Atlantis Vivafilm,3894585.0,2004-07-09,2004-09-30
Q3 2004,3189,Lost in Translation,Focus Features,42072415.0,2004-09-12,2004-09-30
Q3 2004,3191,Under the Tuscan Sun,Walt Disney Studios Motion Pictures,43610723.0,2004-09-26,2004-09-30
Q3 2004,3192,Head in the Clouds,Sony Pictures Classics,398278.0,2004-09-17,2004-09-30
Q3 2004,3195,The Last Shot,Walt Disney Studios Motion Pictures,464275.0,2004-09-24,2004-09-30
Q3 2004,3200,She Hate Me,Sony Pictures Classics,366037.0,2004-07-28,2004-09-30
Q3 2004,3201,The Brown Bunny,Wellspring Media,365984.0,2004-08-27,2004-09-30
Q3 2004,3210,Kyun! Ho Gaya Na...,Eros International,336909.0,2004-08-13,2004-09-30
Q3 2004,3213,Zelary,Sony Pictures Classics,330033.0,2004-09-17,2004-09-30
Q3 2004,3214,Ju-on: The Grudge,Vitagraph Films,325680.0,2004-07-23,2004-09-30
Q3 2004,3219,Apollo 13The IMAX Experience,IMAX,1760432.0,2004-09-20,2004-09-30
Q3 2004,3225,Code 46,United Artists,285585.0,2004-08-06,2004-09-30
Q3 2004,3227,Outfoxed: Rupert Murdoch's War on Journalism,Cinema Libre Studio,461572.0,2004-08-06,2004-09-30
Q3 2004,3228,The Legend of Johnny Lingo,Innovation Film Group (IFG),1234167.0,2004-08-29,2004-09-30
