season,Unnamed: 0,movie,studio,gross,release,time
Q1 2016,11191,Ran2016 Re-release,Rialto Pictures,66097.0,2016-02-26,2016-03-31
Q1 2016,11199,No Home Movie,Icarus Films,32757.0,2016-02-18,2016-03-31
Q1 2016,11202,The Dog Wedding,25th Frame,29495.0,2016-03-11,2016-03-31
Q1 2016,11214,The New Year's Eve of Old Lee,China Lion Film Distribution,25358.0,2016-02-12,2016-03-31
Q1 2016,11226,Sanam Teri Kasam,Eros International,22121.0,2016-02-05,2016-03-31
Q1 2016,11229,Already Tomorrow in Hong Kong,Gravitas Ventures,21206.0,2016-02-12,2016-03-31
Q1 2016,11233,Band of Robbers,Gravitas Ventures,20555.0,2016-01-15,2016-03-31
Q1 2016,11240,Ktown Cowboys,Freestyle Releasing,18863.0,2016-03-18,2016-03-31
Q1 2016,11244,I Knew Her Well,Janus Films,18010.0,2016-02-05,2016-03-31
Q1 2016,11257,Time Changer2016 Re-release,Five & Two Pictures,18521.0,2016-02-12,2016-03-31
Q1 2016,11260,Remember You,CJ Entertainment,14814.0,2016-01-15,2016-03-31
Q1 2016,11267,A Space Program,Zeitgeist Films,13739.0,2016-03-18,2016-03-31
Q1 2016,11271,Late Spring,Janus Films,13254.0,2016-03-04,2016-03-31
Q1 2016,11272,Of Mind and Music,Monterey Media,14122.0,2016-02-12,2016-03-31
Q1 2016,11273,Hubble 3D,Warner Bros.,52503602.0,2016-03-19,2016-03-31
Q1 2016,11274,Documentary Shorts Program,Entertainment One,13074.0,2016-03-18,2016-03-31
Q1 2016,11286,Songs My Brothers Taught Me,Kino Lorber,34332.0,2016-03-02,2016-03-31
Q1 2016,11301,"Rabin, the Last Day",Kino Lorber,27941.0,2016-01-29,2016-03-31
Q1 2016,11303,We Are Twisted Fucking Sister!,Music Box Films,8277.0,2016-02-19,2016-03-31
Q1 2016,11310,I Don't Belong Anywhere: Le cinéma de Chantal Akerman,Icarus Films,7703.0,2016-03-28,2016-03-31
Q1 2016,11317,Boom Bust Boom,Brainstorm Media,6896.0,2016-03-11,2016-03-31
Q1 2016,11326,City of Women,Cohen Media Group,12516.0,2016-02-19,2016-03-31
Q1 2016,11334,Aferim!,Big World Pictures,106597.0,2016-01-22,2016-03-31
Q1 2016,11336,Mojave,A24,8253.0,2016-01-22,2016-03-31
Q1 2016,11344,The Automatic Hate,Film Movement,4603.0,2016-03-11,2016-03-31
Q1 2016,11346,Synchronicity,Magnolia Pictures,4505.0,2016-01-22,2016-03-31
Q1 2016,11354,Hot Water,Indican Pictures,12101.0,2016-03-11,2016-03-31
Q1 2016,11363,Mad Tiger,Film Movement,3322.0,2016-03-20,2016-03-31
Q1 2016,11373,White Lies2016 Re-release,ArtMattan Productions,2760.0,2016-03-04,2016-03-31
Q1 2016,11374,River of Grass,Oscilloscope,11553.0,2016-03-11,2016-03-31
Q1 2016,11383,Dough,Menemsha Films,1057373.0,2016-02-12,2016-03-31
Q1 2016,11391,Miss India America,MarVista Entertainment,1598.0,2016-03-24,2016-03-31
Q1 2016,11392,They Will Have to Kill Us First: Malian Music In Exile,BBC Worldwide North America,7516.0,2016-03-04,2016-03-31
Q1 2016,11401,Mountains May Depart,Kino Lorber,82260.0,2016-02-12,2016-03-31
Q1 2016,11402,Yalom's Cure,First Run,1164.0,2016-03-11,2016-03-31
Q1 2016,11403,Colliding Dreams,International Film Circuit,76647.0,2016-03-04,2016-03-31
Q1 2016,11410,Cemetery of Splendor,Strand Releasing,51337.0,2016-03-04,2016-03-31
Q1 2016,11421,Sweet Bean,Kino Lorber,78211.0,2016-03-18,2016-03-31
Q1 2016,11437,Troublemakers: The Story of Land Art,First Run,28316.0,2016-01-08,2016-03-31
Q1 2016,11456,Burning Bodhi,Monterey Media,3213.0,2016-03-18,2016-03-31
Q2 2016,10720,Finding Dory,Walt Disney Studios Motion Pictures,486295561.0,2016-06-17,2016-06-30
Q2 2016,10722,Captain America: Civil War,Walt Disney Studios Motion Pictures,408084349.0,2016-05-06,2016-06-30
Q2 2016,10724,The Jungle Book,Walt Disney Studios Motion Pictures,364001123.0,2016-04-15,2016-06-30
Q2 2016,10736,X-Men: Apocalypse,Twentieth Century Fox,155149510.0,2016-05-27,2016-06-30
Q2 2016,10741,Central Intelligence,Warner Bros.,127440871.0,2016-06-17,2016-06-30
Q2 2016,10745,The Angry Birds Movie,Sony Pictures Releasing,107509366.0,2016-05-20,2016-06-30
Q2 2016,10746,Independence Day: Resurgence,Twentieth Century Fox,103120535.0,2016-06-24,2016-06-30
Q2 2016,10747,The Conjuring 2,Warner Bros.,102470008.0,2016-06-10,2016-06-30
Q2 2016,10756,Teenage Mutant Ninja Turtles: Out of the Shadows,Paramount Pictures,82051601.0,2016-06-03,2016-06-30
Q2 2016,10758,Alice Through the Looking Glass,Walt Disney Studios Motion Pictures,77041381.0,2016-05-27,2016-06-30
Q2 2016,10766,Now You See Me 2,Lionsgate,65075540.0,2016-06-10,2016-06-30
Q2 2016,10769,The Boss,Universal Pictures,63077560.0,2016-04-08,2016-06-30
Q2 2016,10775,Me Before You,Warner Bros.,56245075.0,2016-06-03,2016-06-30
Q2 2016,10778,Neighbors 2: Sorority Rising,Universal Pictures,55340730.0,2016-05-20,2016-06-30
Q2 2016,10779,The Shallows,Sony Pictures Releasing,55124043.0,2016-06-24,2016-06-30
Q2 2016,10780,Barbershop: The Next Cut,Warner Bros.,54030051.0,2016-04-15,2016-06-30
Q2 2016,10784,The Huntsman: Winter's War,Universal Pictures,48003015.0,2016-04-22,2016-06-30
Q2 2016,10785,Warcraft,Universal Pictures,47225655.0,2016-06-10,2016-06-30
Q2 2016,10798,The Nice Guys,Warner Bros.,36261763.0,2016-05-20,2016-06-30
Q2 2016,10804,Mother's Day,Open Road Films (II),32492859.0,2016-04-29,2016-06-30
Q2 2016,10827,Free State of Jones,STX Entertainment,20810036.0,2016-06-24,2016-06-30
Q2 2016,10829,God's Not Dead 2,Pure Flix Entertainment,20774575.0,2016-04-01,2016-06-30
Q2 2016,10830,Keanu,Warner Bros.,20591853.0,2016-04-29,2016-06-30
Q2 2016,10846,Criminal,Lionsgate,14708696.0,2016-04-15,2016-06-30
Q2 2016,10849,Love & Friendship,Roadside Attractions,14016568.0,2016-05-13,2016-06-30
Q2 2016,10860,The Darkness,BH Tilt,10753574.0,2016-05-13,2016-06-30
Q2 2016,10863,Space Station 3D,IMAX,93379882.0,2016-04-19,2016-06-30
Q2 2016,10866,Popstar: Never Stop Never Stopping,Universal Pictures,9496130.0,2016-06-03,2016-06-30
Q2 2016,10867,Hardcore Henry,STX Entertainment,9252038.0,2016-04-08,2016-06-30
Q2 2016,10868,Meet the Blacks,Freestyle Releasing,9097072.0,2016-04-01,2016-06-30
Q2 2016,10871,Ratchet and Clank,Focus Features,8821329.0,2016-04-29,2016-06-30
Q2 2016,10872,The Lobster2016 Re-release,A24,8688080.0,2016-05-13,2016-06-30
Q2 2016,10886,Hunt for the Wilderpeople,The Orchard,5205468.0,2016-06-24,2016-06-30
Q2 2016,10893,A Hologram for the King,Roadside Attractions,4212494.0,2016-04-22,2016-06-30
Q2 2016,10894,Swiss Army Man,A24,4186567.0,2016-06-24,2016-06-30
Q2 2016,10907,Maggie's Plan,Sony Pictures Classics,3351735.0,2016-05-20,2016-06-30
Q2 2016,10909,Sing Street,The Weinstein Company,3237118.0,2016-04-15,2016-06-30
Q2 2016,10918,Green Room,A24,3200431.0,2016-04-15,2016-06-30
Q2 2016,10919,Miles Ahead,Sony Pictures Classics,2610896.0,2016-04-01,2016-06-30
Q2 2016,10924,A Aa,Blue Sky Cinema,2313043.0,2016-06-01,2016-06-30
Q2 2016,10931,Demolition,Fox Searchlight Pictures,1978592.0,2016-04-08,2016-06-30
Q2 2016,10935,A Bigger Splash,Fox Searchlight Pictures,2016100.0,2016-05-04,2016-06-30
Q2 2016,10936,Purple Rain2016 Re-release,Warner Bros.,1868075.0,2016-04-23,2016-06-30
Q2 2016,10950,Genius,Roadside Attractions,1361045.0,2016-06-10,2016-06-30
Q2 2016,10952,The Neon Demon,Broad Green Pictures,1333124.0,2016-06-24,2016-06-30
Q2 2016,10953,Housefull 3,Eros International,1326999.0,2016-06-03,2016-06-30
Q2 2016,10957,The Man Who Knew Infinity,IFC Films,1627021.0,2016-04-29,2016-06-30
Q2 2016,10959,The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble,The Orchard,1176781.0,2016-06-10,2016-06-30
Q2 2016,10961,Papa Hemingway in Cuba,Yari Film Group Releasing,1115615.0,2016-04-29,2016-06-30
Q2 2016,10965,Elvis & Nixon,Bleecker Street Media,1055287.0,2016-04-22,2016-06-30
Q2 2016,10968,The Meddler2016 Re-release,Sony Pictures Classics,2048804.0,2016-04-22,2016-06-30
Q2 2016,10978,Huo guo ying xiong,China Lion Film Distribution,779818.0,2016-04-01,2016-06-30
Q2 2016,10980,Saturday's Warrior,Purdie Distribution,744046.0,2016-04-01,2016-06-30
Q2 2016,11000,The First Monday in May,Magnolia Pictures,527474.0,2016-04-15,2016-06-30
Q2 2016,11002,Unsullied,Indican Pictures,510957.0,2016-04-22,2016-06-30
Q2 2016,11007,Range 15,Tugg,463394.0,2016-06-15,2016-06-30
Q2 2016,11009,Baaghi,UTV Motion Pictures,438207.0,2016-04-29,2016-06-30
Q2 2016,11017,Minimalism: A Documentary About the Important Things,GathrFilms,251737.0,2016-05-24,2016-06-30
Q2 2016,11019,Island of Lemurs: Madagascar,Warner Bros.,11269209.0,2016-04-04,2016-06-30
Q2 2016,11030,AmeriGeddon,Forewarned,261461.0,2016-05-13,2016-06-30
Q2 2016,11037,The Invitation,Drafthouse Films,231737.0,2016-04-08,2016-06-30
Q2 2016,11044,Kaptaan,UTV Motion Pictures,203790.0,2016-05-20,2016-06-30
Q2 2016,11046,The Fallen Idol2016 Re-release,Rialto Pictures,199619.0,2016-05-27,2016-06-30
Q2 2016,11052,Viva,Magnolia Pictures,178008.0,2016-04-29,2016-06-30
Q2 2016,11057,Louder Than Bombs,The Orchard,163737.0,2016-04-08,2016-06-30
Q2 2016,11092,Our Last Tango,Strand Releasing,100086.0,2016-04-15,2016-06-30
Q2 2016,11101,New York New York,China Lion Film Distribution,92377.0,2016-04-15,2016-06-30
Q2 2016,11108,"My Love, Don't Cross That River2016 Re-release",Film Movement,86446.0,2016-06-17,2016-06-30
Q2 2016,11113,Vita Activa: The Spirit of Hannah Arendt,Zeitgeist Films,82143.0,2016-04-06,2016-06-30
Q2 2016,11122,The Dark Horse,Broad Green Pictures,67533.0,2016-04-01,2016-06-30
Q2 2016,11124,Phantom Detective,CJ Entertainment,67054.0,2016-05-11,2016-06-30
Q2 2016,11131,Time Renegades,CJ Entertainment,59425.0,2016-04-15,2016-06-30
Q2 2016,11137,Dongju: The Portrait of a Poet,CJ Entertainment,56550.0,2016-04-01,2016-06-30
Q2 2016,11142,The Wailing,Well Go USA Entertainment,784078.0,2016-05-20,2016-06-30
Q2 2016,11143,High Strung,Paladin,53447.0,2016-04-08,2016-06-30
Q2 2016,11154,A Beautiful Planet,IMAX,15589715.0,2016-04-29,2016-06-30
Q2 2016,11155,To the Arctic 3D,Warner Bros.,14553890.0,2016-04-20,2016-06-30
Q2 2016,11157,Ma ma,Oscilloscope,47258.0,2016-05-20,2016-06-30
Q2 2016,11158,The Unknowns,GathrFilms,45831.0,2016-05-30,2016-06-30
Q2 2016,11163,Nuts!,Cartuna,44230.0,2016-06-22,2016-06-30
Q2 2016,11165,Phantom of the Theatre,Well Go USA Entertainment,43955.0,2016-05-06,2016-06-30
Q2 2016,11171,The Homeless Billionaire,Hannover House,39493.0,2016-06-17,2016-06-30
Q2 2016,11173,Restored Me,GathrFilms,38745.0,2016-06-06,2016-06-30
Q2 2016,11174,Puerto Ricans in Paris,Focus World,102890.0,2016-06-10,2016-06-30
Q2 2016,11175,Band of Outsiders2016 Re-release,Rialto Pictures,38004.0,2016-05-06,2016-06-30
Q2 2016,11180,Sold,Matson Films,35599.0,2016-04-01,2016-06-30
Q2 2016,11182,Mr. Right,Focus World,34694.0,2016-04-08,2016-06-30
Q2 2016,11193,Paths of the Soul,Icarus Films,31747.0,2016-05-13,2016-06-30
Q2 2016,11194,Last Cab to Darwin,First Run,34193.0,2016-06-10,2016-06-30
Q2 2016,11196,Being Charlie,Paladin,30400.0,2016-05-06,2016-06-30
Q2 2016,11197,De Palma,A24,30355.0,2016-06-10,2016-06-30
Q2 2016,11204,Time to Choose,Abramorama,29233.0,2016-06-03,2016-06-30
Q2 2016,11206,Vaxxed: From Cover-Up to Catastrophe,Cinema Libre Studio,28339.0,2016-04-01,2016-06-30
Q2 2016,11207,Blackway,Electric Entertainment,27079.0,2016-06-10,2016-06-30
Q2 2016,11212,Gurukulam,Matson Films,25651.0,2016-06-03,2016-06-30
Q2 2016,11220,Harmony,FUNimation Entertainment,23248.0,2016-05-17,2016-06-30
Q2 2016,11228,Term Life,Focus World,21256.0,2016-04-29,2016-06-30
Q2 2016,11232,Almost Holy,The Orchard,21142.0,2016-05-20,2016-06-30
Q2 2016,11238,Revelation: Dawn of Global Government,Rocky Mountain Pictures,19107.0,2016-04-15,2016-06-30
Q2 2016,11243,Holy Hell,WRA Productions,18051.0,2016-05-27,2016-06-30
Q2 2016,11246,Streit's: Matzo and the American Dream,Menemsha Films,17506.0,2016-04-20,2016-06-30
Q2 2016,11253,The Colony,Screen Media Films,15709.0,2016-04-15,2016-06-30
Q2 2016,11256,Be Somebody,Tugg,15395.0,2016-06-10,2016-06-30
Q2 2016,11268,Kaili Blues,Grasshopper Film,27477.0,2016-05-20,2016-06-30
Q2 2016,11270,The Fits,Oscilloscope,155474.0,2016-06-03,2016-06-30
Q2 2016,11277,The Ones Below,Magnolia Pictures,12488.0,2016-05-27,2016-06-30
Q2 2016,11279,Three,Well Go USA Entertainment,118599.0,2016-06-24,2016-06-30
Q2 2016,11280,Kill Zone 2,Well Go USA Entertainment,11998.0,2016-05-13,2016-06-30
Q2 2016,11287,Tickled,Magnolia Pictures,198609.0,2016-06-17,2016-06-30
Q2 2016,11288,Neon Bull,Kino Lorber,25347.0,2016-04-08,2016-06-30
Q2 2016,11291,Kamikaze 89,Film Movement,21277.0,2016-06-03,2016-06-30
Q2 2016,11295,Seoul Searching,Wonder Vision,8966.0,2016-06-17,2016-06-30
Q2 2016,11296,Wedding Doll,Strand Releasing,13905.0,2016-04-15,2016-06-30
Q2 2016,11297,The Last King,Magnolia Pictures,8905.0,2016-06-17,2016-06-30
Q2 2016,11298,"Right Now, Wrong Then",Grasshopper Film,23393.0,2016-06-24,2016-06-30
Q2 2016,11300,The Hill Chris Climbed: The Gridiron Heroes Story,Indican Pictures,23487.0,2016-04-15,2016-06-30
Q2 2016,11305,Golden Kingdom,Kino Lorber,8077.0,2016-06-17,2016-06-30
Q2 2016,11307,Germans & Jews,First Run,31898.0,2016-06-10,2016-06-30
Q2 2016,11311,The President,Corinth Films,7578.0,2016-06-03,2016-06-30
Q2 2016,11319,A Monster with a Thousand Heads,Music Box Films,23616.0,2016-05-11,2016-06-30
Q2 2016,11323,Destiny,Kino Lorber,11790.0,2016-05-20,2016-06-30
Q2 2016,11324,Les Cowboys,Cohen Media Group,49759.0,2016-06-24,2016-06-30
Q2 2016,11330,Bourek,Argot Pictures,5844.0,2016-04-29,2016-06-30
Q2 2016,11337,The Dying of the Light,First Run,5195.0,2016-04-07,2016-06-30
Q2 2016,11338,Viktoria,Big World Pictures,9896.0,2016-04-29,2016-06-30
Q2 2016,11340,Call Her Applebroog,Zeitgeist Films,4842.0,2016-06-10,2016-06-30
Q2 2016,11342,Sworn Virgin,Strand Releasing,4636.0,2016-04-22,2016-06-30
Q2 2016,11345,Search Party2016 Re-release,Focus World,4571.0,2016-05-13,2016-06-30
Q2 2016,11347,The Congressman,Shadow Distribution,71451.0,2016-04-29,2016-06-30
Q2 2016,11348,On Tour with Pina Bausch,Icarus Films,18016.0,2016-04-04,2016-06-30
Q2 2016,11355,The Romans,Indican Pictures,18994.0,2016-05-27,2016-06-30
Q2 2016,11357,Standing Tall,Cohen Media Group,11422.0,2016-04-01,2016-06-30
Q2 2016,11365,En Équilibre,Distrib Films,3144.0,2016-04-15,2016-06-30
Q2 2016,11369,The Witness,FilmRise,158527.0,2016-06-03,2016-06-30
Q2 2016,11371,The Professor: Tai Chi's Journey West,First Run,2852.0,2016-05-06,2016-06-30
Q2 2016,11378,Hockney2016 Re-release,Film Movement,119945.0,2016-04-22,2016-06-30
Q2 2016,11380,From the East,Icarus Films,8540.0,2016-04-17,2016-06-30
Q2 2016,11387,Vigilante Diaries,Anchor Bay Films,1991.0,2016-06-24,2016-06-30
Q2 2016,11388,Born to Be Wild,Warner Bros.,25921547.0,2016-04-08,2016-06-30
Q2 2016,11390,The Other Side,Film Movement,7087.0,2016-05-20,2016-06-30
Q2 2016,11393,The Silence of Mark Rothko,Icarus Films,1422.0,2016-04-21,2016-06-30
Q2 2016,11395,Men & Chicken,Drafthouse Films,27444.0,2016-04-22,2016-06-30
Q2 2016,11407,Butterfly Girl,Indican Pictures,17503.0,2016-04-03,2016-06-30
Q2 2016,11413,Marinoni: The Fire in the Frame,First Run,3908.0,2016-04-01,2016-06-30
Q2 2016,11422,Unlocking the Cage,First Run,26950.0,2016-05-25,2016-06-30
Q2 2016,11423,Diary of a Chambermaid,Cohen Media Group,54235.0,2016-06-10,2016-06-30
Q2 2016,11425,High-Rise,Magnolia Pictures,317577.0,2016-05-13,2016-06-30
Q2 2016,11427,Dark Star: H.R. Giger's World,Icarus Films,61845.0,2016-05-15,2016-06-30
Q2 2016,11430,From Afar,Strand Releasing,30043.0,2016-06-08,2016-06-30
Q2 2016,11431,Tikkun,Kino Lorber,13671.0,2016-06-10,2016-06-30
Q2 2016,11436,Raiders!: The Story of the Greatest Fan Film Ever Made,Drafthouse Films,47153.0,2016-06-17,2016-06-30
Q2 2016,11438,Tosca's Kiss,Icarus Films,18236.0,2016-06-06,2016-06-30
Q2 2016,11440,Chevalier,Strand Releasing,25554.0,2016-05-27,2016-06-30
Q2 2016,11441,Sunset Song,Magnolia Pictures,134159.0,2016-05-13,2016-06-30
Q2 2016,11448,The Measure of a Man,Kino Lorber,112181.0,2016-04-15,2016-06-30
Q2 2016,11454,Presenting Princess Shaw,Magnolia Pictures,33508.0,2016-05-27,2016-06-30
Q2 2016,11458,Cosmos,Kino Lorber,17000.0,2016-06-17,2016-06-30
Q3 2016,10723,The Secret Life of Pets,Universal Pictures,368384330.0,2016-07-08,2016-09-30
Q3 2016,10728,Suicide Squad,Warner Bros.,325100054.0,2016-08-05,2016-09-30
Q3 2016,10734,Jason Bourne,Universal Pictures,162434410.0,2016-07-29,2016-09-30
Q3 2016,10735,Star Trek Beyond,Paramount Pictures,158848340.0,2016-07-22,2016-09-30
Q3 2016,10740,Ghostbusters,Sony Pictures Releasing,128350574.0,2016-07-15,2016-09-30
Q3 2016,10742,The Legend of Tarzan,Warner Bros.,126643061.0,2016-07-01,2016-09-30
Q3 2016,10743,Sully,Warner Bros.,125070033.0,2016-09-09,2016-09-30
Q3 2016,10744,Bad Moms,STX Entertainment,113257297.0,2016-07-29,2016-09-30
Q3 2016,10748,Sausage Party,Sony Pictures Releasing,97685686.0,2016-08-12,2016-09-30
Q3 2016,10749,The Magnificent Seven,Sony Pictures Releasing,93432655.0,2016-09-23,2016-09-30
Q3 2016,10752,Don't Breathe,Screen Gems,89217875.0,2016-08-26,2016-09-30
