season,Unnamed: 0,movie,studio,gross,release,time
Q1 2011,7371,Win Win,Fox Searchlight Pictures,10150899.0,2011-03-18,2011-03-31
Q1 2011,7383,Hubble 3D,Warner Bros.,52503602.0,2011-03-19,2011-03-31
Q1 2011,7384,Take Me Home Tonight,Relativity Media,6928068.0,2011-03-04,2011-03-31
Q1 2011,7385,Cedar Rapids,Fox Searchlight Pictures,6849722.0,2011-02-11,2011-03-31
Q1 2011,7389,Biutiful,Roadside Attractions,5101237.0,2011-01-28,2011-03-31
Q1 2011,7394,Barney's Version,Sony Pictures Classics,4439201.0,2011-01-14,2011-03-31
Q1 2011,7395,The Company Men,The Weinstein Company,4441272.0,2011-01-21,2011-03-31
Q1 2011,7398,Of Gods and Men,Sony Pictures Classics,3951596.0,2011-02-25,2011-03-31
Q1 2011,7403,From Prada to Nada,Lionsgate,3033623.0,2011-01-28,2011-03-31
Q1 2011,7409,The Way Back,Newmarket Films,2658943.0,2011-01-21,2011-03-31
Q1 2011,7418,Deep Sea,Warner Bros.,46403478.0,2011-03-03,2011-03-31
Q1 2011,7421,Potiche,Music Box Films,1618844.0,2011-03-25,2011-03-31
Q1 2011,7424,I Am,Paladin,1591034.0,2011-02-18,2011-03-31
Q1 2011,7432,The Oscar Nominated Short Films 2011: Live Action,Shorts International,1352152.0,2011-02-11,2011-03-31
Q1 2011,7438,Kill the Irishman,Anchor Bay Films,1188194.0,2011-03-11,2011-03-31
Q1 2011,7442,The Heart Specialist,Freestyle Releasing,1103037.0,2011-01-14,2011-03-31
Q1 2011,7450,Yamla Pagla Deewana,Eros International,993031.0,2011-01-14,2011-03-31
Q1 2011,7459,Red State,SModcast Pictures,1065429.0,2011-03-05,2011-03-31
Q1 2011,7475,Dhobi Ghat,UTV Motion Pictures,576639.0,2011-01-21,2011-03-31
Q1 2011,7479,Oorlogswinter2010 Re-release,Sony Pictures Classics,543100.0,2011-03-18,2011-03-31
Q1 2011,7483,Even the Rain,Vitagraph Films,518017.0,2011-02-18,2011-03-31
Q1 2011,7491,Under the Sea 3D,Warner Bros.,36223935.0,2011-02-13,2011-03-31
Q1 2011,7494,No One Killed Jessica,UTV Motion Pictures,440525.0,2011-01-07,2011-03-31
Q1 2011,7498,The 5th Quarter,Rocky Mountain Pictures,408159.0,2011-03-25,2011-03-31
Q1 2011,7501,Miral,The Weinstein Company,373420.0,2011-03-25,2011-03-31
Q1 2011,7502,Mooz-Lum,Peace Film,369129.0,2011-02-11,2011-03-31
Q1 2011,7513,7 Khoon Maaf,UTV Motion Pictures,270207.0,2011-02-18,2011-03-31
Q1 2011,7517,The Music Never Stopped,Roadside Attractions,258223.0,2011-03-18,2011-03-31
Q1 2011,7525,Happythankyoumoreplease,Anchor Bay Films,216110.0,2011-03-04,2011-03-31
Q1 2011,7528,Ip Man 2,Variance Films,205675.0,2011-01-28,2011-03-31
Q1 2011,7548,Nostalgia for the Light,Icarus Films,163962.0,2011-01-13,2011-03-31
Q1 2011,7552,Cold Weather,IFC Films,141358.0,2011-02-04,2011-03-31
Q1 2011,7559,I Saw the Devil,Magnolia Pictures,129210.0,2011-03-04,2011-03-31
Q1 2011,7583,Vidal Sassoon: The Movie,Phase 4 Films,85974.0,2011-02-11,2011-03-31
Q1 2011,7586,The Robber,Kino International,83451.0,2011-02-03,2011-03-31
Q1 2011,7606,Public Speaking,Rialto Pictures,61341.0,2011-02-23,2011-03-31
Q1 2011,7616,"The Butcher, the Chef, and the Swordsman",China Lion Film Distribution,47896.0,2011-03-18,2011-03-31
Q1 2011,7618,Diary of a Country Priest,Rialto Pictures,46979.0,2011-02-25,2011-03-31
Q1 2011,7623,Every Day,Image Entertainment,46029.0,2011-01-14,2011-03-31
Q1 2011,7628,Desert Flower2009 Re-release,National Geographic Entertainment,44348.0,2011-03-18,2011-03-31
Q1 2011,7633,3 Backyards,Screen Media Films,43073.0,2011-03-11,2011-03-31
Q1 2011,7636,Into Eternity,International Film Circuit,54737.0,2011-02-02,2011-03-31
Q1 2011,7647,Battleship Potemkin,Kino International,50526.0,2011-01-14,2011-03-31
Q1 2011,7653,A Somewhat Gentle Man,Strand Releasing,34936.0,2011-01-14,2011-03-31
Q1 2011,7663,Clash,Variance Films,27052.0,2011-03-11,2011-03-31
Q1 2011,7666,Waiting for Forever,Freestyle Releasing,25517.0,2011-02-04,2011-03-31
Q1 2011,7670,Immigration Tango,Roadside Attractions,24554.0,2011-02-18,2011-03-31
Q1 2011,7676,Vanishing on 7th Street,Magnolia Pictures,22729.0,2011-02-18,2011-03-31
Q1 2011,7677,Black Death,Magnolia Pictures,22554.0,2011-03-11,2011-03-31
Q1 2011,7684,Monogamy,Oscilloscope,21527.0,2011-03-11,2011-03-31
Q1 2011,7690,Brotherhood,Phase 4 Films,19722.0,2011-02-18,2011-03-31
Q1 2011,7691,When We Leave,Olive Films,19631.0,2011-01-28,2011-03-31
Q1 2011,7702,Mia and the Migoo2010 Re-release,GKIDS,16975.0,2011-03-25,2011-03-31
Q1 2011,7703,House,Janus Films,209339.0,2011-01-15,2011-03-31
Q1 2011,7706,Making the Boys,First Run,32737.0,2011-03-11,2011-03-31
Q1 2011,7707,Ong-bak 3,Magnolia Pictures,14890.0,2011-01-14,2011-03-31
Q1 2011,7718,Under the Boardwalk: The Monopoly Story,Tostie Productions,13080.0,2011-03-04,2011-03-31
Q1 2011,7719,See What I'm Saying: The Deaf Entertainers Documentary,Worldplay,116109.0,2011-03-19,2011-03-31
Q1 2011,7721,Phil Ochs: There But for Fortune,First Run,262823.0,2011-01-05,2011-03-31
Q1 2011,7727,Elektra Luxx,The Samuel Goldwyn Company,11514.0,2011-03-11,2011-03-31
Q1 2011,7731,What Women Want,China Lion Film Distribution,10829.0,2011-02-03,2011-03-31
Q1 2011,7736,Shanghai Red2010 Re-release,Indican Pictures,18784.0,2011-02-12,2011-03-31
Q1 2011,7741,How I Ended This Summer,Film Movement,8733.0,2011-02-04,2011-03-31
Q1 2011,7744,The Woodmans,Lorber Films,38666.0,2011-01-19,2011-03-31
Q1 2011,7746,Poetry,Kino International,355566.0,2011-02-11,2011-03-31
Q1 2011,7754,Monsieur Verdoux,The Film Desk,63643.0,2011-03-14,2011-03-31
Q1 2011,7775,Peep World,IFC Films,14351.0,2011-03-25,2011-03-31
Q1 2011,7777,Orgasm Inc.,First Run,48846.0,2011-02-11,2011-03-31
Q1 2011,7799,Putty Hill,The Cinema Guild,49723.0,2011-02-18,2011-03-31
Q1 2011,7811,My Perestroika,International Film Circuit,241311.0,2011-03-23,2011-03-31
Q1 2011,7813,Bonnie & Clyde vs. Dracula,Indican Pictures,24413.0,2011-03-11,2011-03-31
Q1 2011,7819,Now & Later,Cinema Libre Studio,1808.0,2011-02-18,2011-03-31
Q1 2011,7824,Korkoro,Lorber Films,6305.0,2011-03-25,2011-03-31
Q1 2011,7829,Carancho,Strand Releasing,85037.0,2011-02-11,2011-03-31
Q1 2011,7835,Plastic Planet,First Run,2202.0,2011-01-14,2011-03-31
Q1 2011,7836,White Irish Drinkers,Screen Media Films,22678.0,2011-03-25,2011-03-31
Q1 2011,7840,Zero Bridge,The Film Desk,10171.0,2011-02-16,2011-03-31
Q1 2011,7842,Illégal,Film Movement,651.0,2011-03-25,2011-03-31
Q1 2011,7843,Brutal Beauty: Tales of the Rose City Rollers,Cinema Purgatorio,8784.0,2011-01-08,2011-03-31
Q1 2011,7847,Promised Lands,The Film Desk,4261.0,2011-02-05,2011-03-31
Q1 2011,7849,The Girl with the Dragon Tattoo,Music Box Films,10095033.0,2011-03-19,2011-03-31
Q2 2011,7226,Transformers: Dark of the Moon,DreamWorks,352390543.0,2011-06-29,2011-06-30
Q2 2011,7228,The Hangover Part II,Warner Bros.,254464305.0,2011-05-26,2011-06-30
Q2 2011,7229,Pirates of the Caribbean: On Stranger Tides,Walt Disney Studios Motion Pictures,237710309.0,2011-05-20,2011-06-30
Q2 2011,7230,Fast Five,Universal Pictures,209837675.0,2011-04-29,2011-06-30
Q2 2011,7231,Cars 2,Walt Disney Studios Motion Pictures,191393981.0,2011-06-24,2011-06-30
Q2 2011,7232,Thor,Paramount Pictures,181030624.0,2011-05-06,2011-06-30
Q2 2011,7235,Bridesmaids,Universal Pictures,169106725.0,2011-05-13,2011-06-30
Q2 2011,7237,Kung Fu Panda 2,DreamWorks,165249063.0,2011-05-26,2011-06-30
Q2 2011,7238,X-Men: First Class,Twentieth Century Fox,146372861.0,2011-06-03,2011-06-30
Q2 2011,7240,Rio,Twentieth Century Fox,143619809.0,2011-04-15,2011-06-30
Q2 2011,7242,Super 8,Paramount Pictures,127004179.0,2011-06-10,2011-06-30
Q2 2011,7248,Green Lantern,Warner Bros.,116601172.0,2011-06-17,2011-06-30
Q2 2011,7249,Hop,Universal Pictures,108085305.0,2011-04-01,2011-06-30
Q2 2011,7254,Bad Teacher,Sony Pictures Releasing,100292856.0,2011-06-24,2011-06-30
Q2 2011,7273,Mr. Popper's Penguins,Twentieth Century Fox,68224452.0,2011-06-17,2011-06-30
Q2 2011,7279,Water for Elephants,Twentieth Century Fox,58684819.0,2011-04-22,2011-06-30
Q2 2011,7282,Source Code,Summit Entertainment,54712227.0,2011-04-01,2011-06-30
Q2 2011,7284,Insidious,FilmDistrict,54009150.0,2011-04-01,2011-06-30
Q2 2011,7286,Madea's Big Happy Family,Lionsgate,53345287.0,2011-04-22,2011-06-30
Q2 2011,7301,Hanna,Focus Features,40259119.0,2011-04-08,2011-06-30
Q2 2011,7302,Something Borrowed,Warner Bros.,39046489.0,2011-05-06,2011-06-30
Q2 2011,7323,Arthur,Warner Bros.,33035397.0,2011-04-08,2011-06-30
Q2 2011,7327,Priest,Screen Gems,29136626.0,2011-05-13,2011-06-30
Q2 2011,7341,Your Highness,Universal Pictures,21596445.0,2011-04-08,2011-06-30
Q2 2011,7349,Space Station 3D,IMAX,93379882.0,2011-04-19,2011-06-30
Q2 2011,7350,Midnight in Paris,Sony Pictures Classics,56817045.0,2011-05-20,2011-06-30
Q2 2011,7356,Born to Be Wild,Warner Bros.,25921547.0,2011-04-08,2011-06-30
Q2 2011,7357,Judy Moody and the Not Bummer Summer,Relativity Media,15013650.0,2011-06-10,2011-06-30
Q2 2011,7358,African Cats,Walt Disney Studios Motion Pictures,14800748.0,2011-04-22,2011-06-30
Q2 2011,7362,The Tree of Life,Fox Searchlight Pictures,13303319.0,2011-05-27,2011-06-30
Q2 2011,7366,The Conspirator,Roadside Attractions,11538204.0,2011-04-15,2011-06-30
Q2 2011,7372,Hoodwinked!2011 Re-release,The Weinstein Company,10143779.0,2011-04-29,2011-06-30
Q2 2011,7376,Prom,Walt Disney Studios Motion Pictures,9882744.0,2011-04-29,2011-06-30
Q2 2011,7386,Beginners,Focus Features,5790894.0,2011-06-03,2011-06-30
Q2 2011,7401,The King's SpeechPG-13 Version,The Weinstein Company,3344306.0,2011-04-01,2011-06-30
Q2 2011,7406,Atlas Shrugged: Part I,Rocky Mountain Pictures,4627375.0,2011-04-15,2011-06-30
Q2 2011,7407,Cave of Forgotten Dreams,IFC Films,5304920.0,2011-04-29,2011-06-30
Q2 2011,7408,Everything Must Go,Roadside Attractions,2711643.0,2011-05-13,2011-06-30
Q2 2011,7413,Incendies,Sony Pictures Classics,2071334.0,2011-04-22,2011-06-30
Q2 2011,7417,A Better Life,Summit Entertainment,1759252.0,2011-06-24,2011-06-30
Q2 2011,7427,The Double Hour,The Samuel Goldwyn Company,1514942.0,2011-04-15,2011-06-30
Q2 2011,7429,The Art of Getting By,Fox Searchlight Pictures,1427954.0,2011-06-17,2011-06-30
Q2 2011,7434,"It's Not You, It's Me",Lionsgate,1339911.0,2011-04-08,2011-06-30
Q2 2011,7445,There Be Dragons,The Samuel Goldwyn Company,1069334.0,2011-05-06,2011-06-30
Q2 2011,7447,Page One: Inside the New York Times,Magnolia Pictures,1067028.0,2011-06-17,2011-06-30
Q2 2011,7449,In a Better World,Sony Pictures Classics,1008098.0,2011-04-01,2011-06-30
Q2 2011,7452,Meek's Cutoff,Oscilloscope,977772.0,2011-04-08,2011-06-30
Q2 2011,7453,The Beaver,Summit Entertainment,970816.0,2011-05-06,2011-06-30
Q2 2011,7454,Ready,Eros International,955148.0,2011-06-03,2011-06-30
Q2 2011,7462,The Lord of the Rings: The Return of the King2011 Re-release,Warner Bros.,818580.0,2011-06-28,2011-06-30
Q2 2011,7463,13 Assassins,Magnolia Pictures,802778.0,2011-04-29,2011-06-30
Q2 2011,7464,The Lord of the Rings: The Fellowship of the Ring2011 Re-release,Warner Bros.,768580.0,2011-06-14,2011-06-30
Q2 2011,7465,The Lord of the Rings: The Two Towers2011 Re-release,Warner Bros.,764607.0,2011-06-21,2011-06-30
Q2 2011,7477,Dum Maaro Dum,Fox Searchlight Pictures,563479.0,2011-04-22,2011-06-30
Q2 2011,7478,Double Dhamaal,Reliance Big Pictures,543646.0,2011-06-24,2011-06-30
Q2 2011,7484,The Names of Love,Music Box Films,514237.0,2011-06-24,2011-06-30
Q2 2011,7487,Queen to Play,Zeitgeist Films,478710.0,2011-04-01,2011-06-30
Q2 2011,7488,Submarine,The Weinstein Company,467602.0,2011-06-03,2011-06-30
Q2 2011,7490,Thank You,UTV Motion Pictures,463540.0,2011-04-08,2011-06-30
Q2 2011,7500,Turtle: The Incredible Journey,Hannover House,386073.0,2011-06-24,2011-06-30
Q2 2011,7507,Winter's Bone,Roadside Attractions,6531503.0,2011-06-11,2011-06-30
Q2 2011,7514,Conan O'Brien Can't Stop,Abramorama,267965.0,2011-06-24,2011-06-30
Q2 2011,7519,Passione,Abramorama,255355.0,2011-06-22,2011-06-30
Q2 2011,7520,Trollhunter,Magnolia Pictures,253444.0,2011-06-10,2011-06-30
Q2 2011,7533,Hobo with a Shotgun,Magnolia Pictures,703372.0,2011-05-06,2011-06-30
Q2 2011,7537,Go for It!,Lionsgate,180237.0,2011-05-13,2011-06-30
Q2 2011,7541,The Last Godfather,Roadside Attractions,164247.0,2011-04-01,2011-06-30
Q2 2011,7547,Beginning of the Great Revival,China Lion Film Distribution,151000.0,2011-06-24,2011-06-30
Q2 2011,7554,Game,Eros International,139528.0,2011-04-01,2011-06-30
Q2 2011,7561,The Last Mountain,Dada Films,122961.0,2011-06-03,2011-06-30
Q2 2011,7567,35 and Ticking,Image Entertainment,113794.0,2011-05-20,2011-06-30
Q2 2011,7571,Rubber,Magnolia Pictures,100370.0,2011-04-01,2011-06-30
Q2 2011,7572,Rejoice and Shout,Magnolia Pictures,100237.0,2011-06-03,2011-06-30
Q2 2011,7574,Last Night,Tribeca Film,99000.0,2011-05-06,2011-06-30
Q2 2011,7578,Chalo Dilli,Eros International,94300.0,2011-04-29,2011-06-30
Q2 2011,7579,The Man Who Fell to Earth,Rialto Pictures,100072.0,2011-06-24,2011-06-30
Q2 2011,7581,Exporting Raymond,The Samuel Goldwyn Company,87727.0,2011-04-29,2011-06-30
Q2 2011,7587,Beautiful Boy,Anchor Bay Films,77247.0,2011-06-03,2011-06-30
Q2 2011,7588,Jig,Screen Media Films,182507.0,2011-06-17,2011-06-30
Q2 2011,7596,A Beautiful Life,China Lion Film Distribution,66171.0,2011-05-20,2011-06-30
Q2 2011,7598,Battle of the Brides,Variance Films,64572.0,2011-05-06,2011-06-30
Q2 2011,7601,If a Tree Falls: A Story of the Earth Liberation Front,Oscilloscope,61794.0,2011-06-22,2011-06-30
Q2 2011,7613,Legend of the Fist: The Return of Chen Zhen,Variance Films,50433.0,2011-04-22,2011-06-30
Q2 2011,7615,Love U... Mr. Kalakaar!,Eros International,48557.0,2011-05-13,2011-06-30
Q2 2011,7624,Went the Day Well?,Rialto Pictures,46048.0,2011-05-20,2011-06-30
Q2 2011,7641,Summer2011 Re-release,The Film Desk,43323.0,2011-06-09,2011-06-30
Q2 2011,7646,Dogtooth,Kino International,107040.0,2011-06-25,2011-06-30
Q2 2011,7648,Meet Monica Velour,Anchor Bay Films,33042.0,2011-04-08,2011-06-30
Q2 2011,7658,The Topp Twins: Untouchable Girls2011 Re-release,Argot Pictures,29316.0,2011-05-13,2011-06-30
Q2 2011,7667,Pianomania,First Run,49534.0,2011-05-27,2011-06-30
Q2 2011,7672,Feed the Fish,Strand Releasing,101035.0,2011-04-23,2011-06-30
Q2 2011,7680,Ceremony,Magnolia Pictures,22270.0,2011-04-08,2011-06-30
Q2 2011,7685,Always Kabhi Kabhi,Eros International,21381.0,2011-06-17,2011-06-30
Q2 2011,7689,!Women Art Revolution,Zeitgeist Films,52681.0,2011-06-01,2011-06-30
Q2 2011,7692,Skateland,Freestyle Releasing,19411.0,2011-05-13,2011-06-30
Q2 2011,7696,Battle for Brooklyn,Rumur Releasing,18000.0,2011-06-17,2011-06-30
Q2 2011,7700,City of Life and Death,Kino International,121681.0,2011-05-11,2011-06-30
Q2 2011,7711,Sympathy for Delicious,Maya Entertainment,13826.0,2011-04-29,2011-06-30
Q2 2011,7713,Carbon Nation,Clay Way Media,15057.0,2011-05-07,2011-06-30
Q2 2011,7720,Bloodworth,The Samuel Goldwyn Company,12971.0,2011-05-20,2011-06-30
Q2 2011,7722,Beautiful Darling,Corinth Films,12406.0,2011-04-22,2011-06-30
Q2 2011,7729,October,New Yorker Films,32127.0,2011-05-06,2011-06-30
Q2 2011,7749,I'm Not Jesus Mommy,FilmDemic,12620.0,2011-05-06,2011-06-30
Q2 2011,7750,Film socialisme2010 Re-release,Lorber Films,36495.0,2011-06-03,2011-06-30
Q2 2011,7758,The Arbor,Strand Releasing,19563.0,2011-04-27,2011-06-30
Q2 2011,7761,Cameraman: The Life and Work of Jack Cardiff,Strand Releasing,16185.0,2011-05-13,2011-06-30
Q2 2011,7763,Le Amiche,The Film Desk,68167.0,2011-06-18,2011-06-30
Q2 2011,7767,The Cremaster Cycle2010 Re-release,International Film Circuit,146019.0,2011-04-09,2011-06-30
Q2 2011,7771,How to Live Forever,Variance Films,58925.0,2011-05-13,2011-06-30
Q2 2011,7773,Circo,First Run,73869.0,2011-04-01,2011-06-30
Q2 2011,7774,"Tuesday, After Christmas",Lorber Films,27813.0,2011-05-25,2011-06-30
Q2 2011,7778,Viva Riva!,Music Box Films,58419.0,2011-06-10,2011-06-30
Q2 2011,7780,Armadillo,Lorber Films,14566.0,2011-04-15,2011-06-30
Q2 2011,7782,Caterpillar,Lorber Films,4157.0,2011-05-06,2011-06-30
Q2 2011,7787,Passion Play,Image Entertainment,3669.0,2011-05-06,2011-06-30
Q2 2011,7792,Leap Year,Strand Releasing,12979.0,2011-06-24,2011-06-30
Q2 2011,7797,The Imperialists Are Still Alive!,IFC Films,5874.0,2011-04-15,2011-06-30
Q2 2011,7800,Zokkomon,UTV Motion Pictures,2815.0,2011-04-22,2011-06-30
Q2 2011,7801,The Trip,IFC Films,2030962.0,2011-06-10,2011-06-30
Q2 2011,7806,United Red Army2011 Re-release,Lorber Films,2659.0,2011-05-27,2011-06-30
Q2 2011,7816,Aurora,The Cinema Guild,5558.0,2011-06-29,2011-06-30
Q2 2011,7826,Small Town Murder Songs,Monterey Media,31133.0,2011-06-03,2011-06-30
Q2 2011,7831,Strangers Online,Breaking Glass Pictures,968.0,2011-06-24,2011-06-30
Q2 2011,7832,Rosencrantz and Guildenstern Are Undead,Indican Pictures,70563.0,2011-06-04,2011-06-30
Q2 2011,7837,American Grindhouse,Lorber Films,3598.0,2011-06-18,2011-06-30
Q2 2011,7853,American: The Bill Hicks Story,Variance Films,91326.0,2011-04-08,2011-06-30
Q3 2011,7225,Harry Potter and the Deathly Hallows: Part 2,Warner Bros.,381011219.0,2011-07-15,2011-09-30
Q3 2011,7233,Captain America: The First Avenger,Paramount Pictures,176654505.0,2011-07-22,2011-09-30
Q3 2011,7234,Rise of the Planet of the Apes,Twentieth Century Fox,176760185.0,2011-08-05,2011-09-30
Q3 2011,7236,The Help,Walt Disney Studios Motion Pictures,169708112.0,2011-08-10,2011-09-30
Q3 2011,7241,The Smurfs,Sony Pictures Releasing,142614158.0,2011-07-29,2011-09-30
Q3 2011,7247,Horrible Bosses,Warner Bros.,117538559.0,2011-07-08,2011-09-30
Q3 2011,7253,Cowboys & Aliens,Universal Pictures,100240551.0,2011-07-29,2011-09-30
Q3 2011,7257,The Lion King2011 3D Release,Walt Disney Studios Motion Pictures,94242001.0,2011-09-16,2011-09-30
Q3 2011,7259,"Crazy, Stupid, Love.",Warner Bros.,84351197.0,2011-07-29,2011-09-30
Q3 2011,7264,Zookeeper,Sony Pictures Releasing,80360843.0,2011-07-08,2011-09-30
Q3 2011,7267,Contagion,Warner Bros.,75658097.0,2011-09-09,2011-09-30
Q3 2011,7268,Moneyball,Sony Pictures Releasing,75605492.0,2011-09-23,2011-09-30
Q3 2011,7270,Dolphin Tale,Warner Bros.,72286779.0,2011-09-23,2011-09-30
Q3 2011,7281,Friends with Benefits,Screen Gems,55802754.0,2011-07-22,2011-09-30
Q3 2011,7298,Final Destination 5,Warner Bros.,42587643.0,2011-08-12,2011-09-30
Q3 2011,7310,The Change-Up,Universal Pictures,37081475.0,2011-08-05,2011-09-30
Q3 2011,7311,30 Minutes or Less,Sony Pictures Releasing,37053924.0,2011-08-12,2011-09-30
Q3 2011,7317,Larry Crowne,Universal Pictures,35608245.0,2011-07-01,2011-09-30
Q3 2011,7318,50/50,Summit Entertainment,35014192.0,2011-09-30,2011-09-30
Q3 2011,7320,Drive,FilmDistrict,35061555.0,2011-09-16,2011-09-30
Q3 2011,7325,The Debt,Focus Features,31177548.0,2011-08-31,2011-09-30
Q3 2011,7328,Abduction,Lionsgate,28087155.0,2011-09-23,2011-09-30
Q3 2011,7331,Killer Elite,Open Road Films (II),25124966.0,2011-09-23,2011-09-30
Q3 2011,7332,Winnie the Pooh,Walt Disney Studios Motion Pictures,24908064.0,2011-07-15,2011-09-30
Q3 2011,7334,Our Idiot Brother,The Weinstein Company,24816118.0,2011-08-26,2011-09-30
Q3 2011,7336,Don't Be Afraid of the Dark,FilmDistrict,24046682.0,2011-08-26,2011-09-30
Q3 2011,7338,Monte Carlo,Twentieth Century Fox,23186769.0,2011-07-01,2011-09-30
Q3 2011,7342,Dream House,Universal Pictures,21302340.0,2011-09-30,2011-09-30
Q3 2011,7343,Conan the Barbarian,Lionsgate,21295021.0,2011-08-19,2011-09-30
Q3 2011,7348,Shark Night 3D,Relativity Media,18877153.0,2011-09-02,2011-09-30
Q3 2011,7353,Fright Night,Walt Disney Studios Motion Pictures,18302607.0,2011-08-19,2011-09-30
Q3 2011,7359,One Day,Focus Features,13843771.0,2011-08-19,2011-09-30
Q3 2011,7360,Warrior,Lionsgate,13657115.0,2011-09-09,2011-09-30
Q3 2011,7361,What's Your Number?,Twentieth Century Fox,14011084.0,2011-09-30,2011-09-30
Q3 2011,7364,Glee: The 3D Concert Movie,Twentieth Century Fox,11839236.0,2011-08-12,2011-09-30
Q3 2011,7370,Straw Dogs,Screen Gems,10324441.0,2011-09-16,2011-09-30
Q3 2011,7374,I Don't Know How She Does It,The Weinstein Company,9662284.0,2011-09-16,2011-09-30
Q3 2011,7381,Kevin Hart: Laugh at My Pain,Codeblack Entertainment,7705965.0,2011-09-09,2011-09-30
Q3 2011,7382,Sarah's Key,The Weinstein Company,7693187.0,2011-07-22,2011-09-30
Q3 2011,7387,The Guard,Sony Pictures Classics,5360274.0,2011-07-29,2011-09-30
Q3 2011,7396,Seven Days in Utopia,Visio Entertainment,4367448.0,2011-09-02,2011-09-30
Q3 2011,7402,Zindagi Na Milegi Dobara,Eros International,3108485.0,2011-07-15,2011-09-30
Q3 2011,7410,Bucky Larson: Born to Be a Star,Sony Pictures Releasing,2529395.0,2011-09-09,2011-09-30
Q3 2011,7416,Bodyguard,Reliance Big Pictures,1834384.0,2011-08-31,2011-09-30
Q3 2011,7419,Take Shelter,Sony Pictures Classics,1730296.0,2011-09-30,2011-09-30
Q3 2011,7426,Delhi Belly,UTV Motion Pictures,1532594.0,2011-07-01,2011-09-30
Q3 2011,7430,Saving Private Perez,Lionsgate,1400726.0,2011-09-02,2011-09-30
Q3 2011,7431,The Devil's Double,Lionsgate,1361512.0,2011-07-29,2011-09-30
Q3 2011,7433,Snow Flower and the Secret Fan,Fox Searchlight Pictures,1343069.0,2011-07-15,2011-09-30
Q3 2011,7435,Another Earth,Fox Searchlight Pictures,1321194.0,2011-07-22,2011-09-30
Q3 2011,7437,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest",Sony Pictures Classics,1200326.0,2011-07-08,2011-09-30
Q3 2011,7441,The Whistleblower,The Samuel Goldwyn Company,1124966.0,2011-08-05,2011-09-30
Q3 2011,7448,Attack the Block,Screen Gems,1024175.0,2011-07-29,2011-09-30
Q3 2011,7460,Sholem Aleichem: Laughing in the Darkness,International Film Circuit,899736.0,2011-07-08,2011-09-30
Q3 2011,7461,Higher Ground2011 Re-release,Sony Pictures Classics,841733.0,2011-08-26,2011-09-30
Q3 2011,7466,Mausam,Eros International,728316.0,2011-09-23,2011-09-30
