season,Unnamed: 0,movie,studio,gross,release,time
Q4 1997,756,Evita,Walt Disney Studios Motion Pictures,47786821.0,1997-12-25,1997-12-31
Q4 1997,758,Shine,Fine Line Features,35892330.0,1997-11-22,1997-12-31
Q4 1997,762,Mousehunt,DreamWorks Distribution,61917389.0,1997-12-19,1997-12-31
Q4 1997,763,As Good as It Gets,Sony Pictures Releasing,148478011.0,1997-12-23,1997-12-31
Q4 1997,764,Sling Blade,Miramax,24444121.0,1997-11-29,1997-12-31
Q4 1997,765,For Richer or Poorer,Universal Pictures,31642995.0,1997-12-12,1997-12-31
Q4 1997,766,Amistad,DreamWorks Distribution,44229441.0,1997-12-10,1997-12-31
Q4 1997,767,Home Alone 3,Twentieth Century Fox,30882515.0,1997-12-12,1997-12-31
Q4 1997,768,Mother,Paramount Pictures,19145198.0,1997-12-27,1997-12-31
Q4 1997,769,In Love and War,New Line Cinema,14481231.0,1997-12-18,1997-12-31
Q4 1997,771,Ghosts of Mississippi,Sony Pictures Releasing,13323144.0,1997-12-20,1997-12-31
Q4 1997,772,The Wings of the Dove,Miramax,13692848.0,1997-11-07,1997-12-31
Q4 1997,774,Marvin's Room,Miramax,12803305.0,1997-12-20,1997-12-31
Q4 1997,775,Everyone Says I Love You,Miramax,9759200.0,1997-12-06,1997-12-31
Q4 1997,776,Scream,Dimension Films,103046663.0,1997-12-20,1997-12-31
Q4 1997,779,The Crucible,Twentieth Century Fox,7343114.0,1997-11-29,1997-12-31
Q4 1997,780,Hamlet,Sony Pictures Releasing,4708156.0,1997-12-27,1997-12-31
Q4 1997,784,Ransom,Walt Disney Studios Motion Pictures,136492681.0,1997-11-08,1997-12-31
Q4 1997,785,Jackie Brown,Miramax,39673162.0,1997-12-25,1997-12-31
Q4 1997,786,An American Werewolf in Paris,Walt Disney Studios Motion Pictures,26570463.0,1997-12-25,1997-12-31
Q4 1997,787,Space Jam,Warner Bros.,90418342.0,1997-11-15,1997-12-31
Q4 1997,788,The Portrait of a Lady,Gramercy Pictures (I),3692836.0,1997-12-27,1997-12-31
Q4 1997,789,101 Dalmatians,Walt Disney Studios Motion Pictures,136189294.0,1997-11-27,1997-12-31
Q4 1997,793,Romeo + Juliet,Twentieth Century Fox,46351345.0,1997-11-01,1997-12-31
Q4 1997,795,Jingle All the Way,Twentieth Century Fox,60592389.0,1997-11-22,1997-12-31
Q4 1997,796,The Little Mermaid1997 Re-release,Walt Disney Studios Motion Pictures,27187616.0,1997-11-14,1997-12-31
Q4 1997,797,The Postman,Warner Bros.,17626234.0,1997-12-25,1997-12-31
Q4 1997,798,When We Were Kings,Gramercy Pictures (I),2789985.0,1997-10-25,1997-12-31
Q4 1997,799,Mr. Magoo,Walt Disney Studios Motion Pictures,21437192.0,1997-12-25,1997-12-31
Q4 1997,809,"Fast, Cheap & Out of Control",Sony Pictures Classics,878960.0,1997-10-03,1997-12-31
Q4 1997,815,The Sweet Hereafter,Fine Line Features,3263585.0,1997-10-10,1997-12-31
Q4 1997,818,The House of Yes,Miramax,626057.0,1997-10-10,1997-12-31
Q4 1997,823,Ma Vie en Rose,Sony Pictures Classics,2162043.0,1997-12-26,1997-12-31
Q4 1997,824,Happy Together,Kino International,320319.0,1997-10-10,1997-12-31
Q4 1997,827,Welcome to Sarajevo,Miramax,334319.0,1997-11-26,1997-12-31
Q4 1997,830,The Whole Wide World,Sony Pictures Classics,375757.0,1997-12-20,1997-12-31
Q4 1997,831,Some Mother's Son,Sony Pictures Releasing,671437.0,1997-12-27,1997-12-31
Q4 1997,832,Afterglow,Sony Pictures Classics,2465960.0,1997-12-26,1997-12-31
Q4 1997,836,Critical Care,Artisan Entertainment,221193.0,1997-10-31,1997-12-31
Q4 1997,837,Telling Lies in America,Banner Entertainment,318809.0,1997-10-17,1997-12-31
Q4 1997,843,The Boxer,Universal Pictures,5980578.0,1997-12-31,1997-12-31
Q4 1997,845,The Apostle,October Films,19868354.0,1997-12-19,1997-12-31
Q4 1997,849,Wag the Dog,New Line Cinema,43061945.0,1997-12-25,1997-12-31
Q4 1997,850,Kundun,Walt Disney Studios Motion Pictures,5684789.0,1997-12-25,1997-12-31
Q4 1997,852,The Winter Guest,Fine Line Features,870290.0,1997-12-25,1997-12-31
Q4 1997,853,Hugo Pool,Northern Arts Entertainment,13330.0,1997-12-12,1997-12-31
Q4 1997,856,The Education of Little Tree,Paramount Pictures,323411.0,1997-12-25,1997-12-31
Q4 1997,857,Guy,Gramercy Pictures (I),4134.0,1997-12-17,1997-12-31
